"","GCAM_region_ID","Non.CO2","EDGAR_agg_sector","year","value"
"2347",1,"NOx","trn_road",1976,9570
"2348",1,"NOx","trn_road",1977,9540
"2349",1,"NOx","trn_road",1978,9550
"2350",1,"NOx","trn_road",1979,8910
"2351",1,"NOx","trn_road",1980,8040
"2352",1,"NOx","trn_road",1981,8050
"2353",1,"NOx","trn_road",1982,7960
"2354",1,"NOx","trn_road",1983,8190
"2355",1,"NOx","trn_road",1984,8260
"2356",1,"NOx","trn_road",1985,8250
"2357",1,"NOx","trn_road",1986,8420
"2358",1,"NOx","trn_road",1987,8370
"2359",1,"NOx","trn_road",1988,9040
"2360",1,"NOx","trn_road",1989,9070
"2361",1,"NOx","trn_road",1990,8860
"2362",1,"NOx","trn_road",1991,8320
"2363",1,"NOx","trn_road",1992,8210
"2364",1,"NOx","trn_road",1993,8080
"2365",1,"NOx","trn_road",1994,8010
"2366",1,"NOx","trn_road",1995,7840
"2367",1,"NOx","trn_road",1996,7870
"2368",1,"NOx","trn_road",1997,7920
"2369",1,"NOx","trn_road",1998,8010
"2370",1,"NOx","trn_road",1999,8100
"2371",1,"NOx","trn_road",2000,8070
"2372",1,"NOx","trn_road",2001,7750
"2373",1,"NOx","trn_road",2002,7550
"2374",1,"NOx","trn_road",2003,7470
"2375",1,"NOx","trn_road",2004,7020
"2376",1,"NOx","trn_road",2005,6700
"2377",1,"NOx","trn_road",2006,6580
"2378",1,"NOx","trn_road",2007,6440
"2379",1,"NOx","trn_road",2008,5900
"2380",1,"SO2","ag_waste_burning",1971,7.1801
"2381",1,"SO2","ag_waste_burning",1972,7.0507
"2382",1,"SO2","ag_waste_burning",1973,7.8124
"2383",1,"SO2","ag_waste_burning",1974,7.441
"2384",1,"SO2","ag_waste_burning",1975,8.6186
"2385",1,"SO2","ag_waste_burning",1976,8.2839
"2386",1,"SO2","ag_waste_burning",1977,8.6212
"2387",1,"SO2","ag_waste_burning",1978,8.7835
"2388",1,"SO2","ag_waste_burning",1979,9.7059
"2389",1,"SO2","ag_waste_burning",1980,9.4342
"2390",1,"SO2","ag_waste_burning",1981,10.5235
"2391",1,"SO2","ag_waste_burning",1982,10.2006
"2392",1,"SO2","ag_waste_burning",1983,7.6029
"2393",1,"SO2","ag_waste_burning",1984,8.9522
"2394",1,"SO2","ag_waste_burning",1985,8.8761
"2395",1,"SO2","ag_waste_burning",1986,7.89
"2396",1,"SO2","ag_waste_burning",1987,7.3418
"2397",1,"SO2","ag_waste_burning",1988,6.441
"2398",1,"SO2","ag_waste_burning",1989,7.1318
"2399",1,"SO2","ag_waste_burning",1990,7.5434
"2400",1,"SO2","ag_waste_burning",1991,6.6667
"2401",1,"SO2","ag_waste_burning",1992,7.4903
"2402",1,"SO2","ag_waste_burning",1993,6.3363
"2403",1,"SO2","ag_waste_burning",1994,7.201
"2404",1,"SO2","ag_waste_burning",1995,6.1771
"2405",1,"SO2","ag_waste_burning",1996,6.4816
"2406",1,"SO2","ag_waste_burning",1997,6.8763
"2407",1,"SO2","ag_waste_burning",1998,6.863
"2408",1,"SO2","ag_waste_burning",1999,6.75262
"2409",1,"SO2","ag_waste_burning",2000,6.50252
"2410",1,"SO2","ag_waste_burning",2001,6.41979
"2411",1,"SO2","ag_waste_burning",2002,5.98118
"2412",1,"SO2","ag_waste_burning",2003,6.46138
"2413",1,"SO2","ag_waste_burning",2004,7.00139
"2414",1,"SO2","ag_waste_burning",2005,6.77142
"2415",1,"SO2","ag_waste_burning",2006,6.33142
"2416",1,"SO2","ag_waste_burning",2007,6.59144
"2417",1,"SO2","ag_waste_burning",2008,6.59144
"2418",1,"SO2","bld",1971,2520
"2419",1,"SO2","bld",1972,2500
"2420",1,"SO2","bld",1973,2420
"2421",1,"SO2","bld",1974,2280
"2422",1,"SO2","bld",1975,2190
"2423",1,"SO2","bld",1976,2350
"2424",1,"SO2","bld",1977,2270
"2425",1,"SO2","bld",1978,2210
"2426",1,"SO2","bld",1979,1910
"2427",1,"SO2","bld",1980,1530
"2428",1,"SO2","bld",1981,1360
"2429",1,"SO2","bld",1982,1240
"2430",1,"SO2","bld",1983,1240
"2431",1,"SO2","bld",1984,1250
"2432",1,"SO2","bld",1985,1160
"2433",1,"SO2","bld",1986,1100
"2434",1,"SO2","bld",1987,1060
"2435",1,"SO2","bld",1988,1060
"2436",1,"SO2","bld",1989,981
"2437",1,"SO2","bld",1990,783
"2438",1,"SO2","bld",1991,723
"2439",1,"SO2","bld",1992,666
"2440",1,"SO2","bld",1993,631
"2441",1,"SO2","bld",1994,552
"2442",1,"SO2","bld",1995,500
"2443",1,"SO2","bld",1996,474
"2444",1,"SO2","bld",1997,459
"2445",1,"SO2","bld",1998,356
"2446",1,"SO2","bld",1999,315
"2447",1,"SO2","bld",2000,266
"2448",1,"SO2","bld",2001,248
"2449",1,"SO2","bld",2002,190
"2450",1,"SO2","bld",2003,181
"2451",1,"SO2","bld",2004,182
"2452",1,"SO2","bld",2005,159
"2453",1,"SO2","bld",2006,163
"2454",1,"SO2","bld",2007,157
"2455",1,"SO2","bld",2008,124
"2456",1,"SO2","chemicals",1971,405
"2457",1,"SO2","chemicals",1972,435
"2458",1,"SO2","chemicals",1973,443
"2459",1,"SO2","chemicals",1974,461
"2460",1,"SO2","chemicals",1975,429
"2461",1,"SO2","chemicals",1976,463
"2462",1,"SO2","chemicals",1977,527
"2463",1,"SO2","chemicals",1978,565
"2464",1,"SO2","chemicals",1979,586
"2465",1,"SO2","chemicals",1980,591
"2466",1,"SO2","chemicals",1981,550
"2467",1,"SO2","chemicals",1982,451
"2468",1,"SO2","chemicals",1983,506
"2469",1,"SO2","chemicals",1984,564
"2470",1,"SO2","chemicals",1985,535
"2471",1,"SO2","chemicals",1986,491
"2472",1,"SO2","chemicals",1987,533
"2473",1,"SO2","chemicals",1988,575
"2474",1,"SO2","chemicals",1989,585
"2475",1,"SO2","chemicals",1990,601
"2476",1,"SO2","chemicals",1991,219
"2477",1,"SO2","chemicals",1992,205
"2478",1,"SO2","chemicals",1993,195
"2479",1,"SO2","chemicals",1994,181
"2480",1,"SO2","chemicals",1995,178
"2481",1,"SO2","chemicals",1996,165
"2482",1,"SO2","chemicals",1997,158
"2483",1,"SO2","chemicals",1998,152
"2484",1,"SO2","chemicals",1999,74.5
"2485",1,"SO2","chemicals",2000,71.6
"2486",1,"SO2","chemicals",2001,67.1
"2487",1,"SO2","chemicals",2002,66.4
"2488",1,"SO2","chemicals",2003,63.6
"2489",1,"SO2","chemicals",2004,65.1
"2490",1,"SO2","chemicals",2005,63.9
"2491",1,"SO2","chemicals",2006,60.9
"2492",1,"SO2","chemicals",2007,61.7
"2493",1,"SO2","chemicals",2008,57.5
"2494",1,"SO2","elec_heat",1971,14700
"2495",1,"SO2","elec_heat",1972,16500
"2496",1,"SO2","elec_heat",1973,18000
"2497",1,"SO2","elec_heat",1974,17500
"2498",1,"SO2","elec_heat",1975,17400
"2499",1,"SO2","elec_heat",1976,18800
"2500",1,"SO2","elec_heat",1977,20000
"2501",1,"SO2","elec_heat",1978,19400
"2502",1,"SO2","elec_heat",1979,18900
"2503",1,"SO2","elec_heat",1980,18500
"2504",1,"SO2","elec_heat",1981,18200
"2505",1,"SO2","elec_heat",1982,16500
"2506",1,"SO2","elec_heat",1983,16800
"2507",1,"SO2","elec_heat",1984,16700
"2508",1,"SO2","elec_heat",1985,16700
"2509",1,"SO2","elec_heat",1986,16800
"2510",1,"SO2","elec_heat",1987,16400
"2511",1,"SO2","elec_heat",1988,17600
"2512",1,"SO2","elec_heat",1989,17800
"2513",1,"SO2","elec_heat",1990,16800
"2514",1,"SO2","elec_heat",1991,16200
"2515",1,"SO2","elec_heat",1992,16000
"2516",1,"SO2","elec_heat",1993,16100
"2517",1,"SO2","elec_heat",1994,15300
"2518",1,"SO2","elec_heat",1995,13700
"2519",1,"SO2","elec_heat",1996,14100
"2520",1,"SO2","elec_heat",1997,14400
"2521",1,"SO2","elec_heat",1998,13700
"2522",1,"SO2","elec_heat",1999,12300
"2523",1,"SO2","elec_heat",2000,11000
"2524",1,"SO2","elec_heat",2001,9960
"2525",1,"SO2","elec_heat",2002,9350
"2526",1,"SO2","elec_heat",2003,9510
"2527",1,"SO2","elec_heat",2004,8960
"2528",1,"SO2","elec_heat",2005,8560
"2529",1,"SO2","elec_heat",2006,7520
"2530",1,"SO2","elec_heat",2007,7630
"2531",1,"SO2","elec_heat",2008,6560
"2532",1,"SO2","forest",1971,12.312
"2533",1,"SO2","forest",1972,8.222
"2534",1,"SO2","forest",1973,4.122
"2535",1,"SO2","forest",1974,8.226
"2536",1,"SO2","forest",1975,4.126
"2537",1,"SO2","forest",1976,12.312
"2538",1,"SO2","forest",1977,16.416
"2539",1,"SO2","forest",1978,8.226
"2540",1,"SO2","forest",1979,8.238
"2541",1,"SO2","forest",1980,8.23
"2542",1,"SO2","forest",1981,12.312
"2543",1,"SO2","forest",1982,4.142
"2544",1,"SO2","forest",1983,12.316
"2545",1,"SO2","forest",1984,4.13
"2546",1,"SO2","forest",1985,12.32
"2547",1,"SO2","forest",1986,8.234
"2548",1,"SO2","forest",1987,4.138
"2549",1,"SO2","forest",1988,28.728
"2550",1,"SO2","forest",1989,4.13
"2551",1,"SO2","forest",1990,32.82
"2552",1,"SO2","forest",1991,20.532
"2553",1,"SO2","forest",1992,4.13
"2554",1,"SO2","forest",1993,8.238
"2555",1,"SO2","forest",1994,8.234
"2556",1,"SO2","forest",1995,4.134
"2557",1,"SO2","forest",1996,12.328
"2558",1,"SO2","forest",1997,20.516
"2559",1,"SO2","forest",1998,4.64
"2560",1,"SO2","forest",1999,25.4
"2561",1,"SO2","forest",2000,16.8
"2562",1,"SO2","forest",2001,11.2
"2563",1,"SO2","forest",2002,20.4
"2564",1,"SO2","forest",2003,12.1
"2565",1,"SO2","forest",2004,7.03
"2566",1,"SO2","forest",2005,10.3
"2567",1,"SO2","forest",2006,2.31
"2568",1,"SO2","forest",2007,0.806
"2569",1,"SO2","forest",2008,1.69
"2570",1,"SO2","grassland",1971,3.021
"2571",1,"SO2","grassland",1972,2.0107
"2572",1,"SO2","grassland",1973,1.0063
"2573",1,"SO2","grassland",1974,2.0107
"2574",1,"SO2","grassland",1975,1.0063
"2575",1,"SO2","grassland",1976,3.021
"2576",1,"SO2","grassland",1977,4.031
"2577",1,"SO2","grassland",1978,2.0107
"2578",1,"SO2","grassland",1979,2.0107
"2579",1,"SO2","grassland",1980,2.0107
"2580",1,"SO2","grassland",1981,3.021
"2581",1,"SO2","grassland",1982,1.0063
"2582",1,"SO2","grassland",1983,3.021
"2583",1,"SO2","grassland",1984,1.0063
"2584",1,"SO2","grassland",1985,3.021
"2585",1,"SO2","grassland",1986,2.0107
"2586",1,"SO2","grassland",1987,1.0063
"2587",1,"SO2","grassland",1988,7.042
"2588",1,"SO2","grassland",1989,1.0063
"2589",1,"SO2","grassland",1990,8.053
"2590",1,"SO2","grassland",1991,5.032
"2591",1,"SO2","grassland",1992,1.0063
"2592",1,"SO2","grassland",1993,2.0107
"2593",1,"SO2","grassland",1994,2.0107
"2594",1,"SO2","grassland",1995,1.0063
"2595",1,"SO2","grassland",1996,3.021
"2596",1,"SO2","grassland",1997,5.032
"2597",1,"SO2","grassland",1998,12.7
"2598",1,"SO2","grassland",1999,11.948
"2599",1,"SO2","grassland",2000,12.176
"2600",1,"SO2","grassland",2001,5.863
"2601",1,"SO2","grassland",2002,5.575
"2602",1,"SO2","grassland",2003,4.255
"2603",1,"SO2","grassland",2004,6.462
"2604",1,"SO2","grassland",2005,8.344
"2605",1,"SO2","grassland",2006,1.8748
"2606",1,"SO2","grassland",2007,0.6542
"2607",1,"SO2","grassland",2008,1.3747
"2608",1,"SO2","industry_energy",1971,4937
"2609",1,"SO2","industry_energy",1972,5060
"2610",1,"SO2","industry_energy",1973,5111
"2611",1,"SO2","industry_energy",1974,4652
"2612",1,"SO2","industry_energy",1975,4188
"2613",1,"SO2","industry_energy",1976,4320
"2614",1,"SO2","industry_energy",1977,5122
"2615",1,"SO2","industry_energy",1978,4994
"2616",1,"SO2","industry_energy",1979,5452
"2617",1,"SO2","industry_energy",1980,5074
"2618",1,"SO2","industry_energy",1981,4857
"2619",1,"SO2","industry_energy",1982,4588
"2620",1,"SO2","industry_energy",1983,4087
"2621",1,"SO2","industry_energy",1984,4428
"2622",1,"SO2","industry_energy",1985,4394
"2623",1,"SO2","industry_energy",1986,4500
"2624",1,"SO2","industry_energy",1987,4455
"2625",1,"SO2","industry_energy",1988,4339
"2626",1,"SO2","industry_energy",1989,3440
"2627",1,"SO2","industry_energy",1990,2912
"2628",1,"SO2","industry_energy",1991,2689
"2629",1,"SO2","industry_energy",1992,2279
"2630",1,"SO2","industry_energy",1993,2142
"2631",1,"SO2","industry_energy",1994,2091
"2632",1,"SO2","industry_energy",1995,1636
"2633",1,"SO2","industry_energy",1996,1599
"2634",1,"SO2","industry_energy",1997,1462
"2635",1,"SO2","industry_energy",1998,1359
"2636",1,"SO2","industry_energy",1999,1335
"2637",1,"SO2","industry_energy",2000,1491.00832
"2638",1,"SO2","industry_energy",2001,1553.00614
"2639",1,"SO2","industry_energy",2002,1390.00469
"2640",1,"SO2","industry_energy",2003,1370.00429
"2641",1,"SO2","industry_energy",2004,1481.00392
"2642",1,"SO2","industry_energy",2005,1450.00344
"2643",1,"SO2","industry_energy",2006,1493.00585
"2644",1,"SO2","industry_energy",2007,1362.00639
"2645",1,"SO2","industry_energy",2008,1387.0065
"2646",1,"SO2","industry_processes",1971,3637
"2647",1,"SO2","industry_processes",1972,3895
"2648",1,"SO2","industry_processes",1973,3857
"2649",1,"SO2","industry_processes",1974,3331
"2650",1,"SO2","industry_processes",1975,2344
"2651",1,"SO2","industry_processes",1976,2109
"2652",1,"SO2","industry_processes",1977,1999
"2653",1,"SO2","industry_processes",1978,1804
"2654",1,"SO2","industry_processes",1979,1685
"2655",1,"SO2","industry_processes",1980,1369
"2656",1,"SO2","industry_processes",1981,1541
"2657",1,"SO2","industry_processes",1982,1205
"2658",1,"SO2","industry_processes",1983,1162
"2659",1,"SO2","industry_processes",1984,1190
"2660",1,"SO2","industry_processes",1985,1092
"2661",1,"SO2","industry_processes",1986,1041
"2662",1,"SO2","industry_processes",1987,1061
"2663",1,"SO2","industry_processes",1988,1069
"2664",1,"SO2","industry_processes",1989,1073
"2665",1,"SO2","industry_processes",1990,1062
"2666",1,"SO2","industry_processes",1991,963
"2667",1,"SO2","industry_processes",1992,961
"2668",1,"SO2","industry_processes",1993,936
"2669",1,"SO2","industry_processes",1994,928
"2670",1,"SO2","industry_processes",1995,858
"2671",1,"SO2","industry_processes",1996,743
"2672",1,"SO2","industry_processes",1997,763
"2673",1,"SO2","industry_processes",1998,744
"2674",1,"SO2","industry_processes",1999,633
"2675",1,"SO2","industry_processes",2000,598
"2676",1,"SO2","industry_processes",2001,564
"2677",1,"SO2","industry_processes",2002,426
"2678",1,"SO2","industry_processes",2003,389
"2679",1,"SO2","industry_processes",2004,373
"2680",1,"SO2","industry_processes",2005,351
"2681",1,"SO2","industry_processes",2006,339
"2682",1,"SO2","industry_processes",2007,355
"2683",1,"SO2","industry_processes",2008,349
"2684",1,"SO2","oil_gas",1971,32.544
"2685",1,"SO2","oil_gas",1972,32.5384
"2686",1,"SO2","oil_gas",1973,32.5381
"2687",1,"SO2","oil_gas",1974,32.5257
"2688",1,"SO2","oil_gas",1975,32.5205
"2689",1,"SO2","oil_gas",1976,32.5212
"2690",1,"SO2","oil_gas",1977,32.521
"2691",1,"SO2","oil_gas",1978,32.5234
"2692",1,"SO2","oil_gas",1979,32.5256
"2693",1,"SO2","oil_gas",1980,32.5193
"2694",1,"SO2","oil_gas",1981,32.5151
"2695",1,"SO2","oil_gas",1982,32.5144
"2696",1,"SO2","oil_gas",1983,32.5147
"2697",1,"SO2","oil_gas",1984,32.5167
"2698",1,"SO2","oil_gas",1985,32.5147
"2699",1,"SO2","oil_gas",1986,32.5151
"2700",1,"SO2","oil_gas",1987,32.5191
"2701",1,"SO2","oil_gas",1988,32.5221
"2702",1,"SO2","oil_gas",1989,32.5219
"2703",1,"SO2","oil_gas",1990,32.5233
"2704",1,"SO2","oil_gas",1991,32.5267
"2705",1,"SO2","oil_gas",1992,32.5264
"2706",1,"SO2","oil_gas",1993,32.5357
"2707",1,"SO2","oil_gas",1994,32.5358
"2708",1,"SO2","oil_gas",1995,32.5341
"2709",1,"SO2","oil_gas",1996,32.5317
"2710",1,"SO2","oil_gas",1997,32.5332
"2711",1,"SO2","oil_gas",1998,32.5317
"2712",1,"SO2","oil_gas",1999,32.5276
"2713",1,"SO2","oil_gas",2000,32.5253
"2714",1,"SO2","oil_gas",2001,32.5253
"2715",1,"SO2","oil_gas",2002,32.5248
"2716",1,"SO2","oil_gas",2003,32.5276
"2717",1,"SO2","oil_gas",2004,32.5206
"2718",1,"SO2","oil_gas",2005,32.5231
"2719",1,"SO2","oil_gas",2006,32.5214
"2720",1,"SO2","oil_gas",2007,32.5217
"2721",1,"SO2","oil_gas",2008,32.5237
"2722",1,"SO2","trn_domestic air",1971,45.3
"2723",1,"SO2","trn_domestic air",1972,46
"2724",1,"SO2","trn_domestic air",1973,46.5
"2725",1,"SO2","trn_domestic air",1974,44.1
"2726",1,"SO2","trn_domestic air",1975,45.6
"2727",1,"SO2","trn_domestic air",1976,44.5
"2728",1,"SO2","trn_domestic air",1977,45.5
"2729",1,"SO2","trn_domestic air",1978,46.6
"2730",1,"SO2","trn_domestic air",1979,49
"2731",1,"SO2","trn_domestic air",1980,49
"2732",1,"SO2","trn_domestic air",1981,45.9
"2733",1,"SO2","trn_domestic air",1982,46.1
"2734",1,"SO2","trn_domestic air",1983,47.6
"2735",1,"SO2","trn_domestic air",1984,53.6
"2736",1,"SO2","trn_domestic air",1985,56.2
"2737",1,"SO2","trn_domestic air",1986,56.4
"2738",1,"SO2","trn_domestic air",1987,56.4
"2739",1,"SO2","trn_domestic air",1988,60.4
"2740",1,"SO2","trn_domestic air",1989,62
"2741",1,"SO2","trn_domestic air",1990,63.6
"2742",1,"SO2","trn_domestic air",1991,61.2
"2743",1,"SO2","trn_domestic air",1992,59.4
"2744",1,"SO2","trn_domestic air",1993,60
"2745",1,"SO2","trn_domestic air",1994,62.8
"2746",1,"SO2","trn_domestic air",1995,61.1
"2747",1,"SO2","trn_domestic air",1996,64
"2748",1,"SO2","trn_domestic air",1997,63.2
"2749",1,"SO2","trn_domestic air",1998,64.1
"2750",1,"SO2","trn_domestic air",1999,65.1
"2751",1,"SO2","trn_domestic air",2000,68.3
"2752",1,"SO2","trn_domestic air",2001,65.6
"2753",1,"SO2","trn_domestic air",2002,69.3
"2754",1,"SO2","trn_domestic air",2003,67.2
"2755",1,"SO2","trn_domestic air",2004,68.8
"2756",1,"SO2","trn_domestic air",2005,68.5
"2757",1,"SO2","trn_domestic air",2006,64.4
"2758",1,"SO2","trn_domestic air",2007,62.5
"2759",1,"SO2","trn_domestic air",2008,56.6
"2760",1,"SO2","trn_domestic ship",1971,257
"2761",1,"SO2","trn_domestic ship",1972,206
"2762",1,"SO2","trn_domestic ship",1973,169
"2763",1,"SO2","trn_domestic ship",1974,148
"2764",1,"SO2","trn_domestic ship",1975,137
"2765",1,"SO2","trn_domestic ship",1976,144
"2766",1,"SO2","trn_domestic ship",1977,131
"2767",1,"SO2","trn_domestic ship",1978,121
"2768",1,"SO2","trn_domestic ship",1979,63.7
"2769",1,"SO2","trn_domestic ship",1980,64.2
"2770",1,"SO2","trn_domestic ship",1981,63.4
"2771",1,"SO2","trn_domestic ship",1982,71.4
"2772",1,"SO2","trn_domestic ship",1983,42.1
"2773",1,"SO2","trn_domestic ship",1984,75.3
"2774",1,"SO2","trn_domestic ship",1985,79.7
"2775",1,"SO2","trn_domestic ship",1986,71.2
"2776",1,"SO2","trn_domestic ship",1987,71.2
"2777",1,"SO2","trn_domestic ship",1988,63.8
"2778",1,"SO2","trn_domestic ship",1989,57
"2779",1,"SO2","trn_domestic ship",1990,52.9
"2780",1,"SO2","trn_domestic ship",1991,52.6
"2781",1,"SO2","trn_domestic ship",1992,59.7
"2782",1,"SO2","trn_domestic ship",1993,55.7
"2783",1,"SO2","trn_domestic ship",1994,40.5
"2784",1,"SO2","trn_domestic ship",1995,41.1
"2785",1,"SO2","trn_domestic ship",1996,39.4
"2786",1,"SO2","trn_domestic ship",1997,33.4
"2787",1,"SO2","trn_domestic ship",1998,30.8
"2788",1,"SO2","trn_domestic ship",1999,32.8
"2789",1,"SO2","trn_domestic ship",2000,38.1102
"2790",1,"SO2","trn_domestic ship",2001,33.10693
"2791",1,"SO2","trn_domestic ship",2002,32.308
"2792",1,"SO2","trn_domestic ship",2003,34.70734
"2793",1,"SO2","trn_domestic ship",2004,38.50784
"2794",1,"SO2","trn_domestic ship",2005,46.00505
"2795",1,"SO2","trn_domestic ship",2006,41.6126
"2796",1,"SO2","trn_domestic ship",2007,42.1139
"2797",1,"SO2","trn_domestic ship",2008,38.5139
"2798",1,"SO2","trn_other",1990,46.1
"2799",1,"SO2","trn_other",1991,43.9
"2800",1,"SO2","trn_other",1992,31.4
"2801",1,"SO2","trn_other",1993,20.9
"2802",1,"SO2","trn_other",1994,20
"2803",1,"SO2","trn_other",1995,12.1
"2804",1,"SO2","trn_other",1996,10.2
"2805",1,"SO2","trn_other",1997,7.45
"2806",1,"SO2","trn_other",1998,4.66
"2807",1,"SO2","trn_other",1999,3.33
"2808",1,"SO2","trn_other",2000,1.47804
"2809",1,"SO2","trn_other",2001,2.21615
"2810",1,"SO2","trn_other",2002,2.11676
"2811",1,"SO2","trn_other",2003,1.75687
"2812",1,"SO2","trn_other",2004,2.28756
"2813",1,"SO2","trn_other",2005,1.74834
"2814",1,"SO2","trn_other",2006,2.3554
"2815",1,"SO2","trn_other",2007,2.4069
"2816",1,"SO2","trn_other",2008,5.3966
"2817",1,"SO2","trn_rail",1971,8.42
"2818",1,"SO2","trn_rail",1972,9.51
"2819",1,"SO2","trn_rail",1973,10.2
"2820",1,"SO2","trn_rail",1974,10.3
"2821",1,"SO2","trn_rail",1975,9.25
"2822",1,"SO2","trn_rail",1976,9.79
"2823",1,"SO2","trn_rail",1977,9.83
"2824",1,"SO2","trn_rail",1978,9.94
"2825",1,"SO2","trn_rail",1979,10.2
"2826",1,"SO2","trn_rail",1980,9.69
"2827",1,"SO2","trn_rail",1981,9.38
"2828",1,"SO2","trn_rail",1982,8.49
"2829",1,"SO2","trn_rail",1983,7.16
"2830",1,"SO2","trn_rail",1984,7.72
"2831",1,"SO2","trn_rail",1985,7.12
"2832",1,"SO2","trn_rail",1986,6.85
"2833",1,"SO2","trn_rail",1987,6.85
"2834",1,"SO2","trn_rail",1988,7.37
"2835",1,"SO2","trn_rail",1989,7.24
"2836",1,"SO2","trn_rail",1990,7.25
"2837",1,"SO2","trn_rail",1991,6.83
"2838",1,"SO2","trn_rail",1992,7.33
"2839",1,"SO2","trn_rail",1993,6.66
"2840",1,"SO2","trn_rail",1994,7.01
"2841",1,"SO2","trn_rail",1995,7.31
"2842",1,"SO2","trn_rail",1996,7.44
"2843",1,"SO2","trn_rail",1997,6.96
"2844",1,"SO2","trn_rail",1998,6.38
"2845",1,"SO2","trn_rail",1999,6.24
"2846",1,"SO2","trn_rail",2000,6.78
"2847",1,"SO2","trn_rail",2001,6.59
"2848",1,"SO2","trn_rail",2002,6.86
"2849",1,"SO2","trn_rail",2003,6.89
"2850",1,"SO2","trn_rail",2004,7.36
"2851",1,"SO2","trn_rail",2005,8.22
"2852",1,"SO2","trn_rail",2006,9.16
"2853",1,"SO2","trn_rail",2007,8.82
"2854",1,"SO2","trn_rail",2008,6.87
"2855",1,"SO2","trn_road",1971,293
"2856",1,"SO2","trn_road",1972,314
"2857",1,"SO2","trn_road",1973,332
"2858",1,"SO2","trn_road",1974,326
"2859",1,"SO2","trn_road",1975,333
"2860",1,"SO2","trn_road",1976,352
"2861",1,"SO2","trn_road",1977,365
"2862",1,"SO2","trn_road",1978,380
"2863",1,"SO2","trn_road",1979,367
"2864",1,"SO2","trn_road",1980,346
"2865",1,"SO2","trn_road",1981,348
"2866",1,"SO2","trn_road",1982,347
"2867",1,"SO2","trn_road",1983,355
"2868",1,"SO2","trn_road",1984,357
"2869",1,"SO2","trn_road",1985,358
"2870",1,"SO2","trn_road",1986,368
"2871",1,"SO2","trn_road",1987,368
"2872",1,"SO2","trn_road",1988,397
"2873",1,"SO2","trn_road",1989,399
"2874",1,"SO2","trn_road",1990,392
"2875",1,"SO2","trn_road",1991,370
"2876",1,"SO2","trn_road",1992,363
"2877",1,"SO2","trn_road",1993,353
"2878",1,"SO2","trn_road",1994,347
"2879",1,"SO2","trn_road",1995,338
"2880",1,"SO2","trn_road",1996,327
"2881",1,"SO2","trn_road",1997,315
"2882",1,"SO2","trn_road",1998,306
"2883",1,"SO2","trn_road",1999,296
"2884",1,"SO2","trn_road",2000,280
"2885",1,"SO2","trn_road",2001,254
"2886",1,"SO2","trn_road",2002,232
"2887",1,"SO2","trn_road",2003,209
"2888",1,"SO2","trn_road",2004,179
"2889",1,"SO2","trn_road",2005,150
"2890",1,"SO2","trn_road",2006,151
"2891",1,"SO2","trn_road",2007,152
"2892",1,"SO2","trn_road",2008,144
"2893",2,"CO","ag_waste_burning",1971,415.862
"2894",2,"CO","ag_waste_burning",1972,407.789
"2895",2,"CO","ag_waste_burning",1973,376.84
"2896",2,"CO","ag_waste_burning",1974,387.176
"2897",2,"CO","ag_waste_burning",1975,377.147
"2898",2,"CO","ag_waste_burning",1976,373.039
"2899",2,"CO","ag_waste_burning",1977,367.61
"2900",2,"CO","ag_waste_burning",1978,373.976
"2901",2,"CO","ag_waste_burning",1979,357.143
"2902",2,"CO","ag_waste_burning",1980,370.435
"2903",2,"CO","ag_waste_burning",1981,387.499028
"2904",2,"CO","ag_waste_burning",1982,385.536028
"2905",2,"CO","ag_waste_burning",1983,406.784028
"2906",2,"CO","ag_waste_burning",1984,370.7100398
"2907",2,"CO","ag_waste_burning",1985,411.6780428
"2908",2,"CO","ag_waste_burning",1986,419.2880619
"2909",2,"CO","ag_waste_burning",1987,395.9470575
"2910",2,"CO","ag_waste_burning",1988,443.6930634
"2911",2,"CO","ag_waste_burning",1989,422.2820266
"2912",2,"CO","ag_waste_burning",1990,418.0630619
"2913",2,"CO","ag_waste_burning",1991,439.0110619
"2914",2,"CO","ag_waste_burning",1992,457.3260619
"2915",2,"CO","ag_waste_burning",1993,433.5620619
"2916",2,"CO","ag_waste_burning",1994,472.8580619
"2917",2,"CO","ag_waste_burning",1995,501.1520619
"2918",2,"CO","ag_waste_burning",1996,544.5750619
"2919",2,"CO","ag_waste_burning",1997,548.7930619
"2920",2,"CO","ag_waste_burning",1998,517.5340619
"2921",2,"CO","ag_waste_burning",1999,524.9120619
"2922",2,"CO","ag_waste_burning",2000,524.6330663
"2923",2,"CO","ag_waste_burning",2001,597.1430737
"2924",2,"CO","ag_waste_burning",2002,571.0540619
"2925",2,"CO","ag_waste_burning",2003,631.9570619
"2926",2,"CO","ag_waste_burning",2004,635.7570619
"2927",2,"CO","ag_waste_burning",2005,717.5970575
"2928",2,"CO","ag_waste_burning",2006,709.9650619
"2929",2,"CO","ag_waste_burning",2007,688.3750619
"2930",2,"CO","ag_waste_burning",2008,688.3750619
"2931",2,"CO","bld",1971,4940.128
"2932",2,"CO","bld",1972,5021.59
"2933",2,"CO","bld",1973,5148.383
"2934",2,"CO","bld",1974,5266.444
"2935",2,"CO","bld",1975,5372.505
"2936",2,"CO","bld",1976,5487.635
"2937",2,"CO","bld",1977,5583.538
"2938",2,"CO","bld",1978,5768.865
"2939",2,"CO","bld",1979,5924.316
