"iso","GLU","GTAP_crop","HA","Irr_Rfd","CROSIT_ctry","CROSIT_crop"
"col","GLU157","Sorghum",300,"RFD","COLO","SORG"
"col","GLU157","Soybeans",737,"RFD","COLO","SOYB"
"col","GLU157","Spinach",11.0077736599476,"RFD","COLO","VEGE"
"col","GLU157","Strawberries",45.4805669072255,"RFD","COLO","FRUI"
"col","GLU157","SugarCane",21929.3261099366,"RFD","COLO","CANE"
"col","GLU157","TbccLeaves",177.696917653439,"RFD","COLO","TOBA"
"col","GLU157","TngMndClmnt",99.4010441385857,"RFD","COLO","CITR"
"col","GLU157","Tomatoes",690.868842086233,"RFD","COLO","VEGE"
"col","GLU157","VgtbFrshNES",156.72972972973,"RFD","COLO","VEGE"
"col","GLU157","Watermelons",202.857543161891,"RFD","COLO","FRUI"
"col","GLU157","Wheat",3840,"RFD","COLO","WHEA"
"col","GLU157","Yams",866.469040947302,"RFD","COLO","SPOT"
"col","GLU166","AgaveFibrNES",6958.93332922003,"RFD","COLO",NA
"col","GLU166","Apples",256.131751518841,"RFD","COLO","FRUI"
"col","GLU166","Asparagus",273.662274245723,"RFD","COLO","VEGE"
"col","GLU166","Avocados",6661.1919653624,"RFD","COLO","FRUI"
"col","GLU166","Bananas",28094.1202898717,"RFD","COLO","BANA"
"col","GLU166","Barley",4069,"RFD","COLO","BARL"
"col","GLU166","BeansDry",75204,"RFD","COLO","PULS"
"col","GLU166","Cabbages",10960.7577234626,"RFD","COLO","VEGE"
"col","GLU166","Carrots",2387.73576723401,"RFD","COLO","VEGE"
"col","GLU166","Cassava",108635,"RFD","COLO","CASS"
"col","GLU166","Cauliflower",148.503935550404,"RFD","COLO","VEGE"
"col","GLU166","Ccmbr_Ghrkn",109.594607458595,"RFD","COLO","VEGE"
"col","GLU166","Chll_PpprGrn",650.43426793474,"RFD","COLO","VEGE"
"col","GLU166","Cntlp_othMln",472.748336315479,"RFD","COLO","FRUI"
"col","GLU166","CocoaBeans",51138,"RFD","COLO","COCO"
"col","GLU166","Coconuts",8529.18732557739,"RFD","COLO","COCN"
"col","GLU166","CoffeeGreen",420542,"RFD","COLO","COFF"
"col","GLU166","Eggplants",40.2063056948692,"RFD","COLO","VEGE"
"col","GLU166","FrtFrshNES",7319.18560288494,"RFD","COLO","FRUI"
"col","GLU166","FrtTrpFrNES",34980.5315539834,"RFD","COLO","CITR"
"col","GLU166","Grapes",723,"RFD","COLO","FRUI"
"col","GLU166","GrndntWShll",1495,"RFD","COLO","GROU"
"col","GLU166","Lentils",2116,"RFD","COLO","PULS"
"col","GLU166","Lettuce",370.935594475245,"RFD","COLO","VEGE"
"col","GLU166","Lmn_Lme",814.671192660551,"RFD","COLO","CITR"
"col","GLU166","Maize",288785.927721363,"RFD","COLO","MAIZ"
"col","GLU166","Mangoes",5962.57053277135,"RFD","COLO","FRUI"
"col","GLU166","Oats",830.065665958591,"RFD","COLO","OTHC"
"col","GLU166","OilPalmFruit",80233,"RFD","COLO","PALM"
"col","GLU166","OnionDry",7431.03317673398,"RFD","COLO","VEGE"
"col","GLU166","Oranges",6785.48917431193,"RFD","COLO","CITR"
"col","GLU166","PaddyRice",91058.9806864693,"RFD","COLO","RICE"
"col","GLU166","Papayas",1937.76918218047,"RFD","COLO","FRUI"
"col","GLU166","Pears",423.942209410495,"RFD","COLO","FRUI"
"col","GLU166","PeasGreen",9759.10797422721,"RFD","COLO","VEGE"
"col","GLU166","Pineapples",4122.83798651706,"RFD","COLO","CITR"
"col","GLU166","Plantains",204180.283394393,"RFD","COLO","PLAN"
"col","GLU166","Plums",588.219815557061,"RFD","COLO","FRUI"
"col","GLU166","PmpknSqshGrd",1280.11689422051,"RFD","COLO","VEGE"
"col","GLU166","Potatoes",82888,"RFD","COLO","POTA"
"col","GLU166","Root_TbrNES",2540.77912439512,"RFD","COLO","OTHR"
"col","GLU166","SeedCotton",13982.5966467415,"RFD","COLO","COTT"
"col","GLU166","SesameSeed",3493.40917384291,"RFD","COLO","SESA"
"col","GLU166","Sorghum",54682,"RFD","COLO","SORG"
"col","GLU166","Soybeans",6486,"RFD","COLO","SOYB"
"col","GLU166","Spinach",98.5702978325827,"RFD","COLO","VEGE"
"col","GLU166","Strawberries",353.285174508746,"RFD","COLO","FRUI"
"col","GLU166","SugarCane",161213.166674396,"RFD","COLO","CANE"
"col","GLU166","TbccLeaves",8287.68688355531,"RFD","COLO","TOBA"
"col","GLU166","TngMndClmnt",486.396513761468,"RFD","COLO","CITR"
"col","GLU166","Tomatoes",6140.54046168898,"RFD","COLO","VEGE"
"col","GLU166","VgtbFrshNES",1395.54790089288,"RFD","COLO","VEGE"
"col","GLU166","Watermelons",1804.74433465841,"RFD","COLO","FRUI"
"col","GLU166","Wheat",12076,"RFD","COLO","WHEA"
"col","GLU166","Yams",7703.39847337664,"RFD","COLO","SPOT"
"cri","GLU135","Abaca_M_H",971.382117230454,"RFD","COST",NA
"cri","GLU135","Avocados",3253.19579509775,"RFD","COST","FRUI"
"cri","GLU135","Bananas",32673.9878918244,"RFD","COST","BANA"
"cri","GLU135","BeansDry",26900.7657438886,"RFD","COST","PULS"
"cri","GLU135","Berriesnes",44.0336408536017,"RFD","COST","FRUI"
"cri","GLU135","Cabbages",1136.06793402292,"RFD","COST","VEGE"
"cri","GLU135","Cassava",7355,"RFD","COST","CASS"
"cri","GLU135","Cntlp_othMln",5793.06579069984,"RFD","COST","FRUI"
"cri","GLU135","CocoaBeans",3148,"RFD","COST","COCO"
"cri","GLU135","Coconuts",2639.62645063924,"RFD","COST","COCN"
"cri","GLU135","CoffeeGreen",109010,"RFD","COST","COFF"
"cri","GLU135","FrtFrshNES",17029.3899075407,"RFD","COST","FRUI"
"cri","GLU135","ginger",463.727756865058,"RFD","COST",NA
"cri","GLU135","GrndntWShll",142,"RFD","COST","GROU"
"cri","GLU135","Grpfrt_Pmlos",1001.88556641748,"RFD","COST","CITR"
"cri","GLU135","Lmn_Lme",198.234042553192,"RFD","COST","CITR"
"cri","GLU135","Maize",10726,"RFD","COST","MAIZ"
"cri","GLU135","Mangoes",5679.77733446667,"RFD","COST","FRUI"
"cri","GLU135","Nutsnes",3126.38850060572,"RFD","COST",NA
"cri","GLU135","OilPalmFruit",33588,"RFD","COST","PALM"
"cri","GLU135","OnionDry",756.497949864877,"RFD","COST","VEGE"
"cri","GLU135","Oranges",17052.1459171938,"RFD","COST","CITR"
"cri","GLU135","PaddyRice",16756.8256577792,"RFD","COST","RICE"
"cri","GLU135","Papayas",543.26452373931,"RFD","COST","FRUI"
"cri","GLU135","Pepper",132.797994691831,"RFD","COST",NA
"cri","GLU135","Pineapples",8964.21971655073,"RFD","COST","CITR"
"cri","GLU135","Plantains",6210.25916352976,"RFD","COST","PLAN"
"cri","GLU135","Potatoes",3148,"RFD","COST","POTA"
"cri","GLU135","Root_TbrNES",2605.03019289908,"RFD","COST","OTHR"
"cri","GLU135","SeedCotton",298,"RFD","COST","COTT"
"cri","GLU135","SesameSeed",158.521107072966,"RFD","COST","SESA"
"cri","GLU135","Strawberries",68.1743716065016,"RFD","COST","FRUI"
"cri","GLU135","SugarCane",13913.0527901464,"RFD","COST","CANE"
"cri","GLU135","TbccLeaves",154.998415804678,"RFD","COST","TOBA"
"cri","GLU135","Tomatoes",966.098080328022,"RFD","COST","VEGE"
"cri","GLU135","VgtbFrshNES",2303.84008946044,"RFD","COST","VEGE"
"cri","GLU135","Watermelons",2509.9175286553,"RFD","COST","FRUI"
"cri","GLU135","Yams",1113.17044077905,"RFD","COST","SPOT"
"cub","GLU101","AgaveFibrNES",4935.52221568006,"RFD","CUBA",NA
"cub","GLU101","Avocados",212,"RFD","CUBA","FRUI"
"cub","GLU101","Bananas",26368,"RFD","CUBA","BANA"
"cub","GLU101","BeansDry",101420,"RFD","CUBA","PULS"
"cub","GLU101","Cabbages",3004.81656777934,"RFD","CUBA","VEGE"
"cub","GLU101","Cassava",95859,"RFD","CUBA","CASS"
"cub","GLU101","Ccmbr_Ghrkn",9434.5153766022,"RFD","CUBA","VEGE"
"cub","GLU101","Chll_PpprGrn",3120.55912858372,"RFD","CUBA","VEGE"
"cub","GLU101","CitrusFrtNES",0,"RFD","CUBA","CITR"
"cub","GLU101","Cntlp_othMln",3337.57643009194,"RFD","CUBA","FRUI"
"cub","GLU101","CocoaBeans",6771,"RFD","CUBA","COCO"
"cub","GLU101","Coconuts",23096,"RFD","CUBA","COCN"
"cub","GLU101","CoffeeGreen",74903,"RFD","CUBA","COFF"
"cub","GLU101","FrtFrshNES",11590,"RFD","CUBA","FRUI"
"cub","GLU101","FrtTrpFrNES",5752,"RFD","CUBA","CITR"
"cub","GLU101","Garlic",1290.13044069025,"RFD","CUBA","VEGE"
"cub","GLU101","GrndntWShll",11306,"RFD","CUBA","GROU"
"cub","GLU101","Grpfrt_Pmlos",0,"RFD","CUBA","CITR"
"cub","GLU101","JuteLikeFibr",4935.52221568006,"RFD","CUBA","FIBR"
"cub","GLU101","Lmn_Lme",0,"RFD","CUBA","CITR"
"cub","GLU101","Maize",0,"RFD","CUBA","MAIZ"
"cub","GLU101","Mangoes",35389,"RFD","CUBA","FRUI"
"cub","GLU101","OnionDry",2587.24534625662,"RFD","CUBA","VEGE"
"cub","GLU101","Oranges",0,"RFD","CUBA","CITR"
"cub","GLU101","PaddyRice",192908,"RFD","CUBA","RICE"
"cub","GLU101","Papayas",4493,"RFD","CUBA","FRUI"
"cub","GLU101","Pineapples",2437,"RFD","CUBA","CITR"
"cub","GLU101","Plantains",78085,"RFD","CUBA","PLAN"
"cub","GLU101","PmpknSqshGrd",25631.9883146882,"RFD","CUBA","VEGE"
"cub","GLU101","Potatoes",0,"RFD","CUBA","POTA"
"cub","GLU101","Sisal",1029.70967888038,"RFD","CUBA",NA
"cub","GLU101","Sorghum",562,"RFD","CUBA","SORG"
"cub","GLU101","SugarCane",617052.876861666,"RFD","CUBA","CANE"
"cub","GLU101","SweetPotato",30632.8651659948,"RFD","CUBA","SPOT"
"cub","GLU101","TbccLeaves",19977.0662167671,"RFD","CUBA","TOBA"
"cub","GLU101","TngMndClmnt",0,"RFD","CUBA","CITR"
"cub","GLU101","Tomatoes",18547.7453689026,"RFD","CUBA","VEGE"
"cub","GLU101","VgtbFrshNES",21911.7629874541,"RFD","CUBA","VEGE"
"cub","GLU101","Watermelons",3829.48231351058,"RFD","CUBA","FRUI"
"cub","GLU101","Yams",2374.21916753476,"RFD","CUBA","SPOT"
"cub","GLU101","YautiaCcYam",6016.6176004348,"RFD","CUBA","OTHR"
"cyp","GLU075","Alff4FrgSlg",764.095497953615,"RFD","EUN9",NA
"cyp","GLU075","Avocados",0,"RFD","EUN9","FRUI"
"cyp","GLU075","Bananas",0,"RFD","EUN9","BANA"
"cyp","GLU075","BrdBeanGreen",0,"RFD","EUN9","PULS"
"cyp","GLU075","Chll_PpprGrn",0,"RFD","EUN9","VEGE"
"cyp","GLU075","CitrusFrtNES",0,"RFD","EUN9","CITR"
"cyp","GLU075","Cntlp_othMln",0,"RFD","EUN9","FRUI"
"cyp","GLU075","CowPeasDry",0,"RFD","EUN9","PULS"
"cyp","GLU075","FrgProdNES",3795.24420190996,"RFD","EUN9",NA
"cyp","GLU075","FrtFrshNES",0,"RFD","EUN9","FRUI"
"cyp","GLU075","FrtTrpFrNES",0,"RFD","EUN9","CITR"
"cyp","GLU075","Garlic",0,"RFD","EUN9","VEGE"
"cyp","GLU075","GrsNESFrgSlg",2341.17598908595,"RFD","EUN9",NA
"cyp","GLU075","KiwiFruit",0,"RFD","EUN9","FRUI"
"cyp","GLU075","Lettuce",0,"RFD","EUN9","VEGE"
"cyp","GLU075","LgmNESFrgSlg",0,"RFD","EUN9",NA
"cyp","GLU075","Maize4FrgSlg",53.0526315789474,"RFD","EUN9","MAIZ"
"cyp","GLU075","Okra",0,"RFD","EUN9","VEGE"
"cyp","GLU075","PmpknSqshGrd",0,"RFD","EUN9","VEGE"
"cyp","GLU075","Pulsesnes",0,"RFD","EUN9","PULS"
"cyp","GLU075","Quinces",0,"RFD","EUN9","FRUI"
"cyp","GLU075","SesameSeed",0,"RFD","EUN9","SESA"
"cyp","GLU075","TaroCocoYam",0,"RFD","EUN9","CASS"
"cyp","GLU075","Vetches",0,"RFD","EUN9","PULS"
"cyp","GLU075","VgtbFrshNES",0,"RFD","EUN9","VEGE"
"cze","GLU029","Alff4FrgSlg",6344,"RFD","EUN9",NA
"cze","GLU029","Apples",732.188180917795,"RFD","EUN9","FRUI"
"cze","GLU029","Apricots",165.92406734896,"RFD","EUN9","FRUI"
"cze","GLU029","Asparagus",0.998489944402498,"RFD","EUN9","VEGE"
"cze","GLU029","Barley",15738,"RFD","EUN9","BARL"
"cze","GLU029","BeanGreen",14.9773491660375,"RFD","EUN9",NA
"cze","GLU029","BeansDry",10,"RFD","EUN9","PULS"
"cze","GLU029","Beets4Fodder",541,"RFD","EUN9",NA
"cze","GLU029","Berriesnes",49.9244972201249,"RFD","EUN9","FRUI"
"cze","GLU029","BrdBeanGreen",2.9954698332075,"RFD","EUN9","PULS"
"cze","GLU029","BrdBeansDry",216,"RFD","EUN9","PULS"
"cze","GLU029","Cabbages",206.687418491317,"RFD","EUN9","VEGE"
"cze","GLU029","Carrots",178.729700048047,"RFD","EUN9","VEGE"
"cze","GLU029","Cauliflower",113.827853661885,"RFD","EUN9","VEGE"
"cze","GLU029","Ccmbr_Ghrkn",214.675338046537,"RFD","EUN9","VEGE"
"cze","GLU029","Cerealsnes",194.705539158487,"RFD","EUN9","OTHC"
"cze","GLU029","Cherries",70.4212611422912,"RFD","EUN9","FRUI"
"cze","GLU029","Chll_PpprGrn",18.9713089436475,"RFD","EUN9","VEGE"
"cze","GLU029","Clovr4FrgSlg",5418,"RFD","EUN9",NA
"cze","GLU029","Currants",209.334433806537,"RFD","EUN9","FRUI"
"cze","GLU029","FlaxFibr_Tow",485.266112979614,"RFD","EUN9","FIBR"
"cze","GLU029","FrtFrshNES",245.027401782767,"RFD","EUN9","FRUI"
"cze","GLU029","Garlic",72.8897659413824,"RFD","EUN9","VEGE"
"cze","GLU029","Gooseberries",92.6087817761638,"RFD","EUN9","FRUI"
"cze","GLU029","Hops",385.869924067349,"RFD","EUN9",NA
"cze","GLU029","Lettuce",31.95167822088,"RFD","EUN9","VEGE"
"cze","GLU029","Linseed",485.266112979614,"RFD","EUN9","OILC"
"cze","GLU029","Maize",1212,"RFD","EUN9","MAIZ"
"cze","GLU029","Maize4FrgSlg",15246,"RFD","EUN9","MAIZ"
"cze","GLU029","Millet",129,"RFD","EUN9","MILL"
"cze","GLU029","MixedGrain",251.61946598943,"RFD","EUN9","OTHC"
"cze","GLU029","MustardSeed",2180.70203857506,"RFD","EUN9","OILC"
"cze","GLU029","MxGrss_Lgm",19821,"RFD","EUN9",NA
"cze","GLU029","Oats",3871.14551444849,"RFD","EUN9","OTHC"
"cze","GLU029","Oilseedsnes",30.9531882764775,"RFD","EUN9","OILC"
"cze","GLU029","OnionDry",313.525842542385,"RFD","EUN9","VEGE"
"cze","GLU029","Peach_Nctrn",119.619676460878,"RFD","EUN9","FRUI"
"cze","GLU029","Pears",35.6929679762298,"RFD","EUN9","FRUI"
"cze","GLU029","PeasDry",2316,"RFD","EUN9","PULS"
"cze","GLU029","PeasGreen",122.814263161507,"RFD","EUN9","VEGE"
"cze","GLU029","Pimento",329.501681652825,"RFD","EUN9","VEGE"
"cze","GLU029","Plums",62.7038626609442,"RFD","EUN9","FRUI"
"cze","GLU029","PoppySeed",2201.67032740751,"RFD","EUN9","OILC"
"cze","GLU029","Potatoes",2553.0132192846,"RFD","EUN9","POTA"
"cze","GLU029","Pulsesnes",203,"RFD","EUN9","PULS"
"cze","GLU029","Rapeseed",8318,"RFD","EUN9","RAPE"
"cze","GLU029","Raspberries",12.5407725321888,"RFD","EUN9","FRUI"
"cze","GLU029","Rye",1857,"RFD","EUN9","OTHC"
"cze","GLU029","SnflwrSeed",38,"RFD","EUN9","SUNF"
"cze","GLU029","SourCherries",159.171343677781,"RFD","EUN9","FRUI"
"cze","GLU029","Soybeans",1,"RFD","EUN9","SOYB"
"cze","GLU029","Spinach",35.9456379984899,"RFD","EUN9","VEGE"
"cze","GLU029","Strawberries",157.241994057445,"RFD","EUN9","FRUI"
"cze","GLU029","SugarBeets",3209,"RFD","EUN9","BEET"
"cze","GLU029","Tomatoes",101.845974329055,"RFD","EUN9","VEGE"
"cze","GLU029","Triticale",2198.6748575743,"RFD","EUN9","OTHC"
"cze","GLU029","Turnips4Fddr",65,"RFD","EUN9",NA
"cze","GLU029","Vetches",13,"RFD","EUN9","PULS"
"cze","GLU029","VgtbFrshNES",434.343125815087,"RFD","EUN9","VEGE"
"cze","GLU029","Walnuts",206.440409376032,"RFD","EUN9",NA
"cze","GLU029","Wheat",25040,"RFD","EUN9","WHEA"
"cze","GLU031","Alff4FrgSlg",50381,"RFD","EUN9",NA
"cze","GLU031","Apples",5443.10586523303,"RFD","EUN9","FRUI"
"cze","GLU031","Apricots",1235.67355188164,"RFD","EUN9","FRUI"
"cze","GLU031","Asparagus",5.75968056130949,"RFD","EUN9","VEGE"
"cze","GLU031","Barley",342414,"RFD","EUN9","BARL"
"cze","GLU031","BeanGreen",118.073451506844,"RFD","EUN9",NA
"cze","GLU031","BeansDry",82,"RFD","EUN9","PULS"
"cze","GLU031","Beets4Fodder",4293,"RFD","EUN9",NA
"cze","GLU031","Berriesnes",379.178970286208,"RFD","EUN9","FRUI"
"cze","GLU031","BrdBeanGreen",22.0787754850197,"RFD","EUN9","PULS"
"cze","GLU031","BrdBeansDry",1719,"RFD","EUN9","PULS"
"cze","GLU031","Cabbages",1579.11242055902,"RFD","EUN9","VEGE"
"cze","GLU031","Carrots",1362.16445274969,"RFD","EUN9","VEGE"
"cze","GLU031","Cauliflower",871.631658278169,"RFD","EUN9","VEGE"
"cze","GLU031","Ccmbr_Ghrkn",1635.74927941189,"RFD","EUN9","VEGE"
"cze","GLU031","Cerealsnes",1485.99758481785,"RFD","EUN9","OTHC"
"cze","GLU031","Cherries",525.703221633857,"RFD","EUN9","FRUI"
"cze","GLU031","Chll_PpprGrn",147.83180107361,"RFD","EUN9","VEGE"
"cze","GLU031","Clovr4FrgSlg",43025,"RFD","EUN9",NA
"cze","GLU031","Currants",1554.52791139496,"RFD","EUN9","FRUI"
"cze","GLU031","FlaxFibr_Tow",2880.80022741496,"RFD","EUN9","FIBR"
"cze","GLU031","FrtFrshNES",1820.99260277295,"RFD","EUN9","FRUI"
"cze","GLU031","Garlic",557.729067686802,"RFD","EUN9","VEGE"
"cze","GLU031","Gooseberries",687.388576741178,"RFD","EUN9","FRUI"
"cze","GLU031","Grapes",5185.05014497697,"RFD","EUN9","FRUI"
"cze","GLU031","Hops",2870.59250576014,"RFD","EUN9",NA
"cze","GLU031","Lettuce",245.746370615871,"RFD","EUN9","VEGE"
"cze","GLU031","Linseed",3707.31438796287,"RFD","EUN9","OILC"
"cze","GLU031","Maize",29029,"RFD","EUN9","MAIZ"
"cze","GLU031","Maize4FrgSlg",121065,"RFD","EUN9","MAIZ"
"cze","GLU031","Millet",1024,"RFD","EUN9","MILL"
"cze","GLU031","MixedGrain",1919.8935204365,"RFD","EUN9","OTHC"
"cze","GLU031","MustardSeed",16645.4768221844,"RFD","EUN9","OILC"
"cze","GLU031","MxGrss_Lgm",157399,"RFD","EUN9",NA
"cze","GLU031","Oats",29554.8408535994,"RFD","EUN9","OTHC"
"cze","GLU031","Oilseedsnes",239.026743294344,"RFD","EUN9","OILC"
"cze","GLU031","OnionDry",2392.18732646387,"RFD","EUN9","VEGE"
"cze","GLU031","Peach_Nctrn",888.81781802013,"RFD","EUN9","FRUI"
"cze","GLU031","Pears",267.367961518251,"RFD","EUN9","FRUI"
"cze","GLU031","PeasDry",18393,"RFD","EUN9","PULS"
"cze","GLU031","PeasGreen",935.948091212792,"RFD","EUN9","VEGE"
"cze","GLU031","Pimento",2515.06051177181,"RFD","EUN9","VEGE"
"cze","GLU031","Plums",467.893932656938,"RFD","EUN9","FRUI"
"cze","GLU031","PoppySeed",16810.587664942,"RFD","EUN9","OILC"
"cze","GLU031","Potatoes",35171.9943906731,"RFD","EUN9","POTA"
"cze","GLU031","Pulsesnes",1614,"RFD","EUN9","PULS"
"cze","GLU031","Rapeseed",190389,"RFD","EUN9","RAPE"
"cze","GLU031","Raspberries",95.7466348680222,"RFD","EUN9","FRUI"
"cze","GLU031","Rye",33489,"RFD","EUN9","OTHC"
"cze","GLU031","SnflwrSeed",18731,"RFD","EUN9","SUNF"
"cze","GLU031","SourCherries",1185.9936941671,"RFD","EUN9","FRUI"
"cze","GLU031","Soybeans",1354,"RFD","EUN9","SOYB"
"cze","GLU031","Spinach",272.624879901982,"RFD","EUN9","VEGE"
"cze","GLU031","Strawberries",1167.02502122155,"RFD","EUN9","FRUI"
"cze","GLU031","SugarBeets",46000,"RFD","EUN9","BEET"
"cze","GLU031","Tomatoes",774.677035496126,"RFD","EUN9","VEGE"
"cze","GLU031","Triticale",16785.6290491763,"RFD","EUN9","OTHC"
"cze","GLU031","Turnips4Fddr",516,"RFD","EUN9",NA
"cze","GLU031","Vetches",104,"RFD","EUN9","PULS"
"cze","GLU031","VgtbFrshNES",3313.73621627339,"RFD","EUN9","VEGE"
"cze","GLU031","Walnuts",1537.36577872994,"RFD","EUN9",NA
"cze","GLU031","Wheat",551227,"RFD","EUN9","WHEA"
"cze","GLU054","Alff4FrgSlg",33942,"RFD","EUN9",NA
"cze","GLU054","Apples",3447.62411347518,"RFD","EUN9","FRUI"
"cze","GLU054","Apricots",782.93335778919,"RFD","EUN9","FRUI"
"cze","GLU054","Asparagus",3.80647853528767,"RFD","EUN9","VEGE"
"cze","GLU054","Barley",89165,"RFD","EUN9","BARL"
"cze","GLU054","BeanGreen",78.9844296072192,"RFD","EUN9",NA
"cze","GLU054","BeansDry",55,"RFD","EUN9","PULS"
"cze","GLU054","Beets4Fodder",2892,"RFD","EUN9",NA
"cze","GLU054","Berriesnes",253.13082259663,"RFD","EUN9","FRUI"
"cze","GLU054","BrdBeanGreen",15.2259141411507,"RFD","EUN9","PULS"
"cze","GLU054","BrdBeansDry",1158,"RFD","EUN9","PULS"
"cze","GLU054","Cabbages",1054.39455427469,"RFD","EUN9","VEGE"
"cze","GLU054","Carrots",909.748369933754,"RFD","EUN9","VEGE"
"cze","GLU054","Cauliflower",582.391215899014,"RFD","EUN9","VEGE"
"cze","GLU054","Ccmbr_Ghrkn",1092.45933962756,"RFD","EUN9","VEGE"
"cze","GLU054","Cerealsnes",992.539278076261,"RFD","EUN9","OTHC"
"cze","GLU054","Cherries",332.874052335534,"RFD","EUN9","FRUI"
"cze","GLU054","Chll_PpprGrn",98.9684419174795,"RFD","EUN9","VEGE"
"cze","GLU054","Clovr4FrgSlg",28986,"RFD","EUN9",NA
"cze","GLU054","Currants",984.186292492052,"RFD","EUN9","FRUI"
"cze","GLU054","FlaxFibr_Tow",1281.83164675812,"RFD","EUN9","FIBR"
"cze","GLU054","FrtFrshNES",1153.17082416239,"RFD","EUN9","FRUI"
"cze","GLU054","Garlic",372.08327682437,"RFD","EUN9","VEGE"
"cze","GLU054","Gooseberries",434.774272438249,"RFD","EUN9","FRUI"
"cze","GLU054","Grapes",852.548507462687,"RFD","EUN9","FRUI"
"cze","GLU054","Hops",1818.0697603326,"RFD","EUN9",NA
"cze","GLU054","Lettuce",164.630196651192,"RFD","EUN9","VEGE"
"cze","GLU054","Linseed",2476.11428720463,"RFD","EUN9","OILC"
"cze","GLU054","Maize",12387,"RFD","EUN9","MAIZ"
"cze","GLU054","Maize4FrgSlg",81563,"RFD","EUN9","MAIZ"
"cze","GLU054","Millet",690,"RFD","EUN9","MILL"
"cze","GLU054","MixedGrain",1281.83164675812,"RFD","EUN9","OTHC"
"cze","GLU054","MustardSeed",11116.8205623077,"RFD","EUN9","OILC"
"cze","GLU054","MxGrss_Lgm",106042,"RFD","EUN9",NA
"cze","GLU054","Oats",19739.4460643681,"RFD","EUN9","OTHC"
"cze","GLU054","Oilseedsnes",159.872098482082,"RFD","EUN9","OILC"
"cze","GLU054","OnionDry",1597.769365187,"RFD","EUN9","VEGE"
"cze","GLU054","Peach_Nctrn",562.998716067498,"RFD","EUN9","FRUI"
"cze","GLU054","Pears",168.984531670335,"RFD","EUN9","FRUI"
"cze","GLU054","PeasDry",12392,"RFD","EUN9","PULS"
"cze","GLU054","PeasGreen",625.214099421,"RFD","EUN9","VEGE"
"cze","GLU054","Pimento",1679.60865369569,"RFD","EUN9","VEGE"
"cze","GLU054","Plums",296.359806798728,"RFD","EUN9","FRUI"
"cze","GLU054","PoppySeed",11227.208439831,"RFD","EUN9","OILC"
"cze","GLU054","Potatoes",9177.38872891814,"RFD","EUN9","POTA"
"cze","GLU054","Pulsesnes",1088,"RFD","EUN9","PULS"
"cze","GLU054","Rapeseed",47369,"RFD","EUN9","RAPE"
"cze","GLU054","Raspberries",60.2909635607728,"RFD","EUN9","FRUI"
"cze","GLU054","Rye",5316,"RFD","EUN9","OTHC"
"cze","GLU054","SnflwrSeed",2007,"RFD","EUN9","SUNF"
"cze","GLU054","SourCherries",750.664954756664,"RFD","EUN9","FRUI"
"cze","GLU054","Soybeans",252,"RFD","EUN9","SOYB"
"cze","GLU054","Spinach",181.759350059986,"RFD","EUN9","VEGE"
"cze","GLU054","Strawberries",738.776595744681,"RFD","EUN9","FRUI"
"cze","GLU054","SugarBeets",21032.0018529076,"RFD","EUN9","BEET"
"cze","GLU054","Tomatoes",517.681080799124,"RFD","EUN9","VEGE"
"cze","GLU054","Triticale",11211.030906056,"RFD","EUN9","OTHC"
"cze","GLU054","Turnips4Fddr",348,"RFD","EUN9",NA
"cze","GLU054","Vetches",70,"RFD","EUN9","PULS"
"cze","GLU054","VgtbFrshNES",2213.46726826978,"RFD","EUN9","VEGE"
"cze","GLU054","Walnuts",973.147101980924,"RFD","EUN9",NA
"cze","GLU054","Wheat",145494,"RFD","EUN9","WHEA"
"deu","GLU021","Alff4FrgSlg",2970,"RFD","EU15",NA
"deu","GLU021","Apples",7332.20877998979,"RFD","EU15","FRUI"
"deu","GLU021","Apricots",144.578764675855,"RFD","EU15","FRUI"
"deu","GLU021","Asparagus",1274.45090352584,"RFD","EU15","VEGE"
"deu","GLU021","Barley",158773,"RFD","EU15","BARL"
"deu","GLU021","BeanGreen",420.519208634208,"RFD","EU15",NA
"deu","GLU021","Beets4Fodder",1347,"RFD","EU15",NA
"deu","GLU021","BrdBeanGreen",37.6880422832544,"RFD","EU15","PULS"
"deu","GLU021","BrdBeansDry",2185,"RFD","EU15","PULS"
"deu","GLU021","Cabbages",1445.03888438689,"RFD","EU15","VEGE"
"deu","GLU021","Carrots",848.972741959626,"RFD","EU15","VEGE"
"deu","GLU021","Cauliflower",537.550497829577,"RFD","EU15","VEGE"
"deu","GLU021","Ccmbr_Ghrkn",338.200589962889,"RFD","EU15","VEGE"
"deu","GLU021","Cherries",3073.52816062617,"RFD","EU15","FRUI"
"deu","GLU021","Clovr4FrgSlg",20395,"RFD","EU15",NA
"deu","GLU021","Currants",1914.93098519653,"RFD","EU15","FRUI"
"deu","GLU021","FrgProdNES",21903,"RFD","EU15",NA
"deu","GLU021","Gooseberries",1214.65832907946,"RFD","EU15","FRUI"
"deu","GLU021","GrnOlsd4Fddr",270028,"RFD","EU15",NA
"deu","GLU021","Hops",1889.35923090012,"RFD","EU15",NA
"deu","GLU021","Lettuce",784.506353843533,"RFD","EU15","VEGE"
"deu","GLU021","Linseed",8029.536587506,"RFD","EU15","OILC"
"deu","GLU021","Maize",1894.34012282663,"RFD","EU15","MAIZ"
