# File: NEI_2011_GCAM_sectors.csv
# Title: mapping file for NEI 2011 and GCAM-USA sectors by sector and fuel
# Units: Units-in-table
state,pollutant,GCAM_sector,CEDS_Fuel,unit,emissions
CT,Sulfur Dioxide,industry_energy,natural_gas,TON,4.75716839
CT,Sulfur Dioxide,industry_processes,Process,TON,6.69616
CT,Sulfur Dioxide,landfills,Process,TON,237.952887
CT,Sulfur Dioxide,trn_domestic air,diesel_oil,TON,53.82571757
CT,Sulfur Dioxide,trn_domestic ship,diesel_oil,TON,1009.941493
CT,Sulfur Dioxide,trn_rail,diesel_oil,TON,11.18624518
CT,Sulfur Dioxide,trn_rail,light_oil,TON,0.00283556
CT,Sulfur Dioxide,trn_rail,natural_gas,TON,0.000102941
CT,Volatile Organic Compounds,AWB,Process,TON,3.133465
CT,Volatile Organic Compounds,Road-LDV,diesel_oil,TON,266.73225
CT,Volatile Organic Compounds,Road-LDV,light_oil,TON,16717.903
CT,Volatile Organic Compounds,Road-bus,diesel_oil,TON,33.4852705
CT,Volatile Organic Compounds,Road-bus,light_oil,TON,14.15513637
CT,Volatile Organic Compounds,Road-bus,natural_gas,TON,1.2376996
CT,Volatile Organic Compounds,Road-truck-Light-Commertial,diesel_oil,TON,154.62195
CT,Volatile Organic Compounds,Road-truck-Light-Commertial,light_oil,TON,2422.1613
CT,Volatile Organic Compounds,Road-truck-Long-haul,diesel_oil,TON,647.838968
CT,Volatile Organic Compounds,Road-truck-Long-haul,light_oil,TON,6.5819919
CT,Volatile Organic Compounds,Road-truck-Short-haul,diesel_oil,TON,259.63207
CT,Volatile Organic Compounds,Road-truck-Short-haul,light_oil,TON,94.8422945
CT,Volatile Organic Compounds,building_comm,Process,TON,0.0179
CT,Volatile Organic Compounds,building_comm,biomass,TON,3.452762505
CT,Volatile Organic Compounds,building_comm,diesel_oil,TON,11.18819903
CT,Volatile Organic Compounds,building_comm,hard_coal,TON,0
CT,Volatile Organic Compounds,building_comm,heavy_oil,TON,2.56414903
CT,Volatile Organic Compounds,building_comm,light_oil,TON,0.089902084
CT,Volatile Organic Compounds,building_comm,natural_gas,TON,115.4850964
CT,Volatile Organic Compounds,building_resid,biomass,TON,8913.691741
CT,Volatile Organic Compounds,building_resid,diesel_oil,TON,187.2732
CT,Volatile Organic Compounds,building_resid,light_oil,TON,0.6578995
CT,Volatile Organic Compounds,building_resid,natural_gas,TON,138.91173
CT,Volatile Organic Compounds,elec_heat,biomass,TON,4.88483
CT,Volatile Organic Compounds,elec_heat,diesel_oil,TON,0.746500397
CT,Volatile Organic Compounds,elec_heat,hard_coal,TON,10.983759
CT,Volatile Organic Compounds,elec_heat,heavy_oil,TON,5.23969804
CT,Volatile Organic Compounds,elec_heat,light_oil,TON,0.11440572
CT,Volatile Organic Compounds,elec_heat,natural_gas,TON,60.16269533
CT,Volatile Organic Compounds,industry_energy,diesel_oil,TON,705.1019784
CT,Volatile Organic Compounds,industry_energy,light_oil,TON,7716.605554
CT,Volatile Organic Compounds,industry_energy,natural_gas,TON,387.9187764
CT,Volatile Organic Compounds,industry_processes,Process,TON,26665.09633
CT,Volatile Organic Compounds,landfills,Process,TON,175.6603341
CT,Volatile Organic Compounds,oil_gas,Process,TON,4204.580803
CT,Volatile Organic Compounds,trn_domestic air,diesel_oil,TON,106.589008
CT,Volatile Organic Compounds,trn_domestic ship,diesel_oil,TON,85.11744738
CT,Volatile Organic Compounds,trn_rail,diesel_oil,TON,57.87785632
CT,Volatile Organic Compounds,trn_rail,light_oil,TON,1.45587544
CT,Volatile Organic Compounds,trn_rail,natural_gas,TON,0.014886603
DC,Ammonia,Road-LDV,diesel_oil,TON,0.530045
DC,Ammonia,Road-LDV,light_oil,TON,134.359
DC,Ammonia,Road-bus,diesel_oil,TON,0.7956719
DC,Ammonia,Road-bus,light_oil,TON,0.0744771
DC,Ammonia,Road-bus,natural_gas,TON,0.106728
DC,Ammonia,Road-truck-Light-Commertial,diesel_oil,TON,0.445985
DC,Ammonia,Road-truck-Light-Commertial,light_oil,TON,13.7818
DC,Ammonia,Road-truck-Long-haul,diesel_oil,TON,0.7393371
DC,Ammonia,Road-truck-Long-haul,light_oil,TON,0.0613485
DC,Ammonia,Road-truck-Short-haul,diesel_oil,TON,1.893775
DC,Ammonia,Road-truck-Short-haul,light_oil,TON,0.759061103
DC,Ammonia,building_comm,diesel_oil,TON,2.08
DC,Ammonia,building_comm,hard_coal,TON,0
DC,Ammonia,building_comm,heavy_oil,TON,0
DC,Ammonia,building_comm,light_oil,TON,0
DC,Ammonia,building_comm,natural_gas,TON,2.79
DC,Ammonia,building_resid,biomass,TON,22.711919
DC,Ammonia,building_resid,diesel_oil,TON,2.18
DC,Ammonia,building_resid,hard_coal,TON,0
DC,Ammonia,building_resid,natural_gas,TON,140
DC,Ammonia,elec_heat,diesel_oil,TON,0
DC,Ammonia,industry_energy,diesel_oil,TON,2.228441083
DC,Ammonia,industry_energy,light_oil,TON,0.171969362
DC,Ammonia,trn_domestic ship,diesel_oil,TON,0.014102748
DC,Ammonia,trn_rail,diesel_oil,TON,0.090806197
DC,Ammonia,trn_rail,light_oil,TON,7.22E-05
DC,Carbon Dioxide,Road-LDV,diesel_oil,TON,23885.42
DC,Carbon Dioxide,Road-LDV,light_oil,TON,1853547
DC,Carbon Dioxide,Road-bus,diesel_oil,TON,46903.63
DC,Carbon Dioxide,Road-bus,light_oil,TON,2155.832
DC,Carbon Dioxide,Road-bus,natural_gas,TON,3018.37
DC,Carbon Dioxide,Road-truck-Light-Commertial,diesel_oil,TON,18604.5
DC,Carbon Dioxide,Road-truck-Light-Commertial,light_oil,TON,238888
DC,Carbon Dioxide,Road-truck-Long-haul,diesel_oil,TON,48646.65
DC,Carbon Dioxide,Road-truck-Long-haul,light_oil,TON,1719.495
DC,Carbon Dioxide,Road-truck-Short-haul,diesel_oil,TON,129037.4
DC,Carbon Dioxide,Road-truck-Short-haul,light_oil,TON,23372.5158
DC,Carbon Dioxide,industry_energy,diesel_oil,TON,274221.8719
DC,Carbon Dioxide,industry_energy,light_oil,TON,12173.78745
DC,Carbon Dioxide,industry_energy,natural_gas,TON,8766.54239
DC,Carbon Dioxide,trn_rail,diesel_oil,TON,106.454
DC,Carbon Dioxide,trn_rail,light_oil,TON,5.41765
DC,Carbon Dioxide,trn_rail,natural_gas,TON,0.331229
DC,Carbon Monoxide,Road-LDV,diesel_oil,TON,207.9046
DC,Carbon Monoxide,Road-LDV,light_oil,TON,20151.05
DC,Carbon Monoxide,Road-bus,diesel_oil,TON,157.30833
DC,Carbon Monoxide,Road-bus,light_oil,TON,110.99771
DC,Carbon Monoxide,Road-bus,natural_gas,TON,13.5936
DC,Carbon Monoxide,Road-truck-Light-Commertial,diesel_oil,TON,132.332
DC,Carbon Monoxide,Road-truck-Light-Commertial,light_oil,TON,3034.17
DC,Carbon Monoxide,Road-truck-Long-haul,diesel_oil,TON,118.8716
DC,Carbon Monoxide,Road-truck-Long-haul,light_oil,TON,74.49619
DC,Carbon Monoxide,Road-truck-Short-haul,diesel_oil,TON,301.329
DC,Carbon Monoxide,Road-truck-Short-haul,light_oil,TON,651.1037
DC,Carbon Monoxide,building_comm,diesel_oil,TON,14.69136296
DC,Carbon Monoxide,building_comm,hard_coal,TON,6.92
DC,Carbon Monoxide,building_comm,heavy_oil,TON,0
DC,Carbon Monoxide,building_comm,light_oil,TON,0
DC,Carbon Monoxide,building_comm,natural_gas,TON,670.7821322
DC,Carbon Monoxide,building_resid,biomass,TON,2852.6637
DC,Carbon Monoxide,building_resid,diesel_oil,TON,21.25
DC,Carbon Monoxide,building_resid,hard_coal,TON,0
DC,Carbon Monoxide,building_resid,natural_gas,TON,280.16
DC,Carbon Monoxide,elec_heat,diesel_oil,TON,0.1535259
DC,Carbon Monoxide,industry_energy,diesel_oil,TON,1137.36271
DC,Carbon Monoxide,industry_energy,light_oil,TON,2282.841979
DC,Carbon Monoxide,industry_energy,natural_gas,TON,371.5139236
DC,Carbon Monoxide,industry_processes,Process,TON,58.76
DC,Carbon Monoxide,trn_domestic air,diesel_oil,TON,4.812239
DC,Carbon Monoxide,trn_domestic ship,diesel_oil,TON,4.27540072
DC,Carbon Monoxide,trn_rail,diesel_oil,TON,29.60640476
DC,Carbon Monoxide,trn_rail,light_oil,TON,1.37996
DC,Carbon Monoxide,trn_rail,natural_gas,TON,0.017644
DC,Methane,Road-LDV,diesel_oil,TON,0.881198
DC,Methane,Road-LDV,light_oil,TON,47.9219
DC,Methane,Road-bus,diesel_oil,TON,1.0493453
DC,Methane,Road-bus,light_oil,TON,0.3779837
DC,Methane,Road-bus,natural_gas,TON,24.5368
DC,Methane,Road-truck-Light-Commertial,diesel_oil,TON,0.555796
DC,Methane,Road-truck-Light-Commertial,light_oil,TON,8.75574
DC,Methane,Road-truck-Long-haul,diesel_oil,TON,2.1707993
DC,Methane,Road-truck-Long-haul,light_oil,TON,0.1214496
DC,Methane,Road-truck-Short-haul,diesel_oil,TON,2.011424
DC,Methane,Road-truck-Short-haul,light_oil,TON,1.02772576
DC,Nitrogen Oxides,Road-LDV,diesel_oil,TON,70.91048
DC,Nitrogen Oxides,Road-LDV,light_oil,TON,2486.05
DC,Nitrogen Oxides,Road-bus,diesel_oil,TON,395.49243
DC,Nitrogen Oxides,Road-bus,light_oil,TON,9.960074
DC,Nitrogen Oxides,Road-bus,natural_gas,TON,10.4978
DC,Nitrogen Oxides,Road-truck-Light-Commertial,diesel_oil,TON,75.9565
DC,Nitrogen Oxides,Road-truck-Light-Commertial,light_oil,TON,395.13
DC,Nitrogen Oxides,Road-truck-Long-haul,diesel_oil,TON,367.6635
DC,Nitrogen Oxides,Road-truck-Long-haul,light_oil,TON,8.383346
DC,Nitrogen Oxides,Road-truck-Short-haul,diesel_oil,TON,825.306
DC,Nitrogen Oxides,Road-truck-Short-haul,light_oil,TON,74.815808
DC,Nitrogen Oxides,building_comm,diesel_oil,TON,57.49478022
DC,Nitrogen Oxides,building_comm,hard_coal,TON,10.43778768
DC,Nitrogen Oxides,building_comm,heavy_oil,TON,0
DC,Nitrogen Oxides,building_comm,light_oil,TON,0
DC,Nitrogen Oxides,building_comm,natural_gas,TON,766.1495105
DC,Nitrogen Oxides,building_resid,biomass,TON,42.746352
DC,Nitrogen Oxides,building_resid,diesel_oil,TON,76.51
DC,Nitrogen Oxides,building_resid,hard_coal,TON,0
DC,Nitrogen Oxides,building_resid,natural_gas,TON,658.56
DC,Nitrogen Oxides,elec_heat,diesel_oil,TON,245.2822
DC,Nitrogen Oxides,industry_energy,diesel_oil,TON,2064.871884
DC,Nitrogen Oxides,industry_energy,light_oil,TON,65.24950476
DC,Nitrogen Oxides,industry_energy,natural_gas,TON,55.0827992
DC,Nitrogen Oxides,trn_domestic air,diesel_oil,TON,0.10639951
DC,Nitrogen Oxides,trn_domestic ship,diesel_oil,TON,21.9340935
DC,Nitrogen Oxides,trn_rail,diesel_oil,TON,202.2650573
DC,Nitrogen Oxides,trn_rail,light_oil,TON,0.0223102
DC,Nitrogen Oxides,trn_rail,natural_gas,TON,0.0033351
DC,Nitrous Oxide,Road-LDV,diesel_oil,TON,0.07423744
DC,Nitrous Oxide,Road-LDV,light_oil,TON,58.0527
DC,Nitrous Oxide,Road-bus,diesel_oil,TON,0.16208714
DC,Nitrous Oxide,Road-bus,light_oil,TON,0.0984741
DC,Nitrous Oxide,Road-bus,natural_gas,TON,0.37408
DC,Nitrous Oxide,Road-truck-Light-Commertial,diesel_oil,TON,0.0661877
DC,Nitrous Oxide,Road-truck-Light-Commertial,light_oil,TON,9.12245
DC,Nitrous Oxide,Road-truck-Long-haul,diesel_oil,TON,0.0753415
DC,Nitrous Oxide,Road-truck-Long-haul,light_oil,TON,0.05674357
DC,Nitrous Oxide,Road-truck-Short-haul,diesel_oil,TON,0.27226
DC,Nitrous Oxide,Road-truck-Short-haul,light_oil,TON,0.677168287
DC,PM10 Filterable,Other_Farm,Process,TON,0
DC,PM10 Filterable,building_comm,diesel_oil,TON,4.840006502
DC,PM10 Filterable,building_comm,hard_coal,TON,0.151869905
DC,PM10 Filterable,building_comm,heavy_oil,TON,0
DC,PM10 Filterable,building_comm,light_oil,TON,0
DC,PM10 Filterable,building_comm,natural_gas,TON,8.5310898
DC,PM10 Filterable,building_resid,diesel_oil,TON,4.59
DC,PM10 Filterable,building_resid,hard_coal,TON,0
DC,PM10 Filterable,building_resid,natural_gas,TON,1.4
DC,PM10 Filterable,elec_heat,diesel_oil,TON,0.2000492
DC,PM10 Filterable,industry_processes,Process,TON,1277.1115
DC,PM10 Primary (Filt + Cond),Other_Farm,Process,TON,0
DC,PM10 Primary (Filt + Cond),Road-LDV,diesel_oil,TON,6.207379
DC,PM10 Primary (Filt + Cond),Road-LDV,light_oil,TON,313.466
DC,PM10 Primary (Filt + Cond),Road-bus,diesel_oil,TON,34.755977
DC,PM10 Primary (Filt + Cond),Road-bus,light_oil,TON,0.6098118
DC,PM10 Primary (Filt + Cond),Road-bus,natural_gas,TON,0.619878
DC,PM10 Primary (Filt + Cond),Road-truck-Light-Commertial,diesel_oil,TON,6.66281
DC,PM10 Primary (Filt + Cond),Road-truck-Light-Commertial,light_oil,TON,42.8049
DC,PM10 Primary (Filt + Cond),Road-truck-Long-haul,diesel_oil,TON,29.88422
DC,PM10 Primary (Filt + Cond),Road-truck-Long-haul,light_oil,TON,0.384612
DC,PM10 Primary (Filt + Cond),Road-truck-Short-haul,diesel_oil,TON,79.9529
DC,PM10 Primary (Filt + Cond),Road-truck-Short-haul,light_oil,TON,3.47213879
DC,PM10 Primary (Filt + Cond),building_comm,diesel_oil,TON,8.110143044
DC,PM10 Primary (Filt + Cond),building_comm,hard_coal,TON,1.78422706
DC,PM10 Primary (Filt + Cond),building_comm,heavy_oil,TON,0
DC,PM10 Primary (Filt + Cond),building_comm,light_oil,TON,0
DC,PM10 Primary (Filt + Cond),building_comm,natural_gas,TON,23.93927981
DC,PM10 Primary (Filt + Cond),building_resid,biomass,TON,404.27889
DC,PM10 Primary (Filt + Cond),building_resid,diesel_oil,TON,10.22
DC,PM10 Primary (Filt + Cond),building_resid,hard_coal,TON,0
DC,PM10 Primary (Filt + Cond),building_resid,natural_gas,TON,3.64
DC,PM10 Primary (Filt + Cond),elec_heat,diesel_oil,TON,0.535015
DC,PM10 Primary (Filt + Cond),industry_energy,diesel_oil,TON,175.1893515
DC,PM10 Primary (Filt + Cond),industry_energy,light_oil,TON,13.05479732
DC,PM10 Primary (Filt + Cond),industry_energy,natural_gas,TON,0.891075051
DC,PM10 Primary (Filt + Cond),industry_processes,Process,TON,1435.0615
DC,PM10 Primary (Filt + Cond),trn_domestic air,diesel_oil,TON,0.10900041
DC,PM10 Primary (Filt + Cond),trn_domestic ship,diesel_oil,TON,0.80517321
DC,PM10 Primary (Filt + Cond),trn_rail,diesel_oil,TON,6.818198387
DC,PM10 Primary (Filt + Cond),trn_rail,light_oil,TON,0.000743474
DC,PM10 Primary (Filt + Cond),trn_rail,natural_gas,TON,3.14E-05
DC,PM2.5 Filterable,Other_Farm,Process,TON,0
DC,PM2.5 Filterable,building_comm,diesel_oil,TON,3.939643132
DC,PM2.5 Filterable,building_comm,hard_coal,TON,0.071482834
DC,PM2.5 Filterable,building_comm,heavy_oil,TON,0
DC,PM2.5 Filterable,building_comm,light_oil,TON,0
DC,PM2.5 Filterable,building_comm,natural_gas,TON,8.21160636
DC,PM2.5 Filterable,building_resid,diesel_oil,TON,3.53
DC,PM2.5 Filterable,building_resid,hard_coal,TON,0
DC,PM2.5 Filterable,building_resid,natural_gas,TON,0.77
DC,PM2.5 Filterable,elec_heat,diesel_oil,TON,0.0500123
DC,PM2.5 Filterable,industry_processes,Process,TON,128.09515
DC,PM2.5 Primary (Filt + Cond),Other_Farm,Process,TON,0
DC,PM2.5 Primary (Filt + Cond),Road-LDV,diesel_oil,TON,3.659225
DC,PM2.5 Primary (Filt + Cond),Road-LDV,light_oil,TON,81.3271
DC,PM2.5 Primary (Filt + Cond),Road-bus,diesel_oil,TON,25.177097
DC,PM2.5 Primary (Filt + Cond),Road-bus,light_oil,TON,0.2706764
DC,PM2.5 Primary (Filt + Cond),Road-bus,natural_gas,TON,0.126637
DC,PM2.5 Primary (Filt + Cond),Road-truck-Light-Commertial,diesel_oil,TON,4.52061
DC,PM2.5 Primary (Filt + Cond),Road-truck-Light-Commertial,light_oil,TON,10.2236
DC,PM2.5 Primary (Filt + Cond),Road-truck-Long-haul,diesel_oil,TON,21.97713
DC,PM2.5 Primary (Filt + Cond),Road-truck-Long-haul,light_oil,TON,0.2220951
DC,PM2.5 Primary (Filt + Cond),Road-truck-Short-haul,diesel_oil,TON,57.3509
DC,PM2.5 Primary (Filt + Cond),Road-truck-Short-haul,light_oil,TON,1.06229662
DC,PM2.5 Primary (Filt + Cond),building_comm,diesel_oil,TON,7.304694172
DC,PM2.5 Primary (Filt + Cond),building_comm,hard_coal,TON,1.731069734
DC,PM2.5 Primary (Filt + Cond),building_comm,heavy_oil,TON,0
DC,PM2.5 Primary (Filt + Cond),building_comm,light_oil,TON,0
DC,PM2.5 Primary (Filt + Cond),building_comm,natural_gas,TON,23.49765231
DC,PM2.5 Primary (Filt + Cond),building_resid,biomass,TON,403.89419
DC,PM2.5 Primary (Filt + Cond),building_resid,diesel_oil,TON,9.16
DC,PM2.5 Primary (Filt + Cond),building_resid,hard_coal,TON,0
DC,PM2.5 Primary (Filt + Cond),building_resid,natural_gas,TON,3.01
DC,PM2.5 Primary (Filt + Cond),elec_heat,diesel_oil,TON,0.384977
DC,PM2.5 Primary (Filt + Cond),industry_energy,diesel_oil,TON,169.9338282
DC,PM2.5 Primary (Filt + Cond),industry_energy,light_oil,TON,12.0104123
DC,PM2.5 Primary (Filt + Cond),industry_energy,natural_gas,TON,0.891075051
DC,PM2.5 Primary (Filt + Cond),industry_processes,Process,TON,286.04515
DC,PM2.5 Primary (Filt + Cond),trn_domestic air,diesel_oil,TON,0.09521639
DC,PM2.5 Primary (Filt + Cond),trn_domestic ship,diesel_oil,TON,0.77459729
DC,PM2.5 Primary (Filt + Cond),trn_rail,diesel_oil,TON,6.303334984
DC,PM2.5 Primary (Filt + Cond),trn_rail,light_oil,TON,0.000683996
DC,PM2.5 Primary (Filt + Cond),trn_rail,natural_gas,TON,3.14E-05
DC,Sulfur Dioxide,Road-LDV,diesel_oil,TON,0.2039232
DC,Sulfur Dioxide,Road-LDV,light_oil,TON,36.9398
DC,Sulfur Dioxide,Road-bus,diesel_oil,TON,0.40315268
DC,Sulfur Dioxide,Road-bus,light_oil,TON,0.04296393
DC,Sulfur Dioxide,Road-bus,natural_gas,TON,0.0159807
DC,Sulfur Dioxide,Road-truck-Light-Commertial,diesel_oil,TON,0.159508
DC,Sulfur Dioxide,Road-truck-Light-Commertial,light_oil,TON,4.76086
DC,Sulfur Dioxide,Road-truck-Long-haul,diesel_oil,TON,0.4195908
DC,Sulfur Dioxide,Road-truck-Long-haul,light_oil,TON,0.03426814
DC,Sulfur Dioxide,Road-truck-Short-haul,diesel_oil,TON,1.110304
DC,Sulfur Dioxide,Road-truck-Short-haul,light_oil,TON,0.465796134
DC,Sulfur Dioxide,building_comm,diesel_oil,TON,375.0271737
DC,Sulfur Dioxide,building_comm,hard_coal,TON,42.64106
DC,Sulfur Dioxide,building_comm,heavy_oil,TON,0
DC,Sulfur Dioxide,building_comm,light_oil,TON,0
DC,Sulfur Dioxide,building_comm,natural_gas,TON,4.79523625
DC,Sulfur Dioxide,building_resid,biomass,TON,5.9746254
DC,Sulfur Dioxide,building_resid,diesel_oil,TON,603.57
DC,Sulfur Dioxide,building_resid,hard_coal,TON,0
DC,Sulfur Dioxide,building_resid,natural_gas,TON,4.2
DC,Sulfur Dioxide,elec_heat,diesel_oil,TON,729.61822
DC,Sulfur Dioxide,industry_energy,diesel_oil,TON,5.125689779
DC,Sulfur Dioxide,industry_energy,light_oil,TON,0.221505717
DC,Sulfur Dioxide,industry_energy,natural_gas,TON,0.171486169
DC,Sulfur Dioxide,trn_domestic air,diesel_oil,TON,0.02339391
DC,Sulfur Dioxide,trn_domestic ship,diesel_oil,TON,1.130465437
DC,Sulfur Dioxide,trn_rail,diesel_oil,TON,2.031841522
DC,Sulfur Dioxide,trn_rail,light_oil,TON,9.88E-05
DC,Sulfur Dioxide,trn_rail,natural_gas,TON,6.43E-06
DC,Volatile Organic Compounds,Road-LDV,diesel_oil,TON,21.36228
DC,Volatile Organic Compounds,Road-LDV,light_oil,TON,1592.882
DC,Volatile Organic Compounds,Road-bus,diesel_oil,TON,39.183013
DC,Volatile Organic Compounds,Road-bus,light_oil,TON,6.905577
DC,Volatile Organic Compounds,Road-bus,natural_gas,TON,2.55287
DC,Volatile Organic Compounds,Road-truck-Light-Commertial,diesel_oil,TON,18.334
DC,Volatile Organic Compounds,Road-truck-Light-Commertial,light_oil,TON,198.14
DC,Volatile Organic Compounds,Road-truck-Long-haul,diesel_oil,TON,34.41263
DC,Volatile Organic Compounds,Road-truck-Long-haul,light_oil,TON,3.188906
DC,Volatile Organic Compounds,Road-truck-Short-haul,diesel_oil,TON,88.0474
DC,Volatile Organic Compounds,Road-truck-Short-haul,light_oil,TON,31.1016117
DC,Volatile Organic Compounds,building_comm,diesel_oil,TON,1.027993972
DC,Volatile Organic Compounds,building_comm,hard_coal,TON,0.071494138
DC,Volatile Organic Compounds,building_comm,heavy_oil,TON,0
DC,Volatile Organic Compounds,building_comm,light_oil,TON,0
DC,Volatile Organic Compounds,building_comm,natural_gas,TON,45.33463157
DC,Volatile Organic Compounds,building_resid,biomass,TON,548.989796
DC,Volatile Organic Compounds,building_resid,diesel_oil,TON,3.03
DC,Volatile Organic Compounds,building_resid,hard_coal,TON,0
DC,Volatile Organic Compounds,building_resid,natural_gas,TON,38.52
DC,Volatile Organic Compounds,elec_heat,diesel_oil,TON,0.01907444
DC,Volatile Organic Compounds,industry_energy,diesel_oil,TON,207.5157615
DC,Volatile Organic Compounds,industry_energy,light_oil,TON,406.8847223
DC,Volatile Organic Compounds,industry_energy,natural_gas,TON,14.32264517
DC,Volatile Organic Compounds,industry_processes,Process,TON,3522.080622
DC,Volatile Organic Compounds,oil_gas,Process,TON,216.111639
DC,Volatile Organic Compounds,trn_domestic air,diesel_oil,TON,0.22858816
DC,Volatile Organic Compounds,trn_domestic ship,diesel_oil,TON,0.52212458
DC,Volatile Organic Compounds,trn_rail,diesel_oil,TON,10.61095525
DC,Volatile Organic Compounds,trn_rail,light_oil,TON,0.0518179
DC,Volatile Organic Compounds,trn_rail,natural_gas,TON,0.000930413
DE,Ammonia,Beef,Process,TON,328.9460233
DE,Ammonia,Dairy,Process,TON,217.1138345
DE,Ammonia,Other_Farm,Process,TON,660.4588
DE,Ammonia,Pork,Process,TON,31.8938495
DE,Ammonia,Poultry,Process,TON,3918.765789
DE,Ammonia,Road-LDV,diesel_oil,TON,1.503329
DE,Ammonia,Road-LDV,light_oil,TON,267.6296
DE,Ammonia,Road-bus,diesel_oil,TON,1.86464676
DE,Ammonia,Road-bus,light_oil,TON,0.08257338
DE,Ammonia,Road-bus,natural_gas,TON,0.0751992
DE,Ammonia,Road-truck-Light-Commertial,diesel_oil,TON,1.343796
DE,Ammonia,Road-truck-Light-Commertial,light_oil,TON,40.37657
DE,Ammonia,Road-truck-Long-haul,diesel_oil,TON,3.1008699
DE,Ammonia,Road-truck-Long-haul,light_oil,TON,0.078148956
DE,Ammonia,Road-truck-Short-haul,diesel_oil,TON,5.866208
DE,Ammonia,Road-truck-Short-haul,light_oil,TON,0.887092697
DE,Ammonia,SheepGoat,Process,TON,28.196353
DE,Ammonia,building_comm,biomass,TON,0.242679672
DE,Ammonia,building_comm,diesel_oil,TON,0.690244415
DE,Ammonia,building_comm,hard_coal,TON,0
DE,Ammonia,building_comm,heavy_oil,TON,0.002718811
DE,Ammonia,building_comm,natural_gas,TON,2.327998144
DE,Ammonia,building_resid,biomass,TON,56.7351855
DE,Ammonia,building_resid,diesel_oil,TON,7.436
DE,Ammonia,building_resid,hard_coal,TON,0
DE,Ammonia,building_resid,light_oil,TON,0.4172002
DE,Ammonia,building_resid,natural_gas,TON,3.224904
DE,Ammonia,elec_heat,diesel_oil,TON,0.858731188
DE,Ammonia,elec_heat,hard_coal,TON,12.923
DE,Ammonia,elec_heat,heavy_oil,TON,0.2031072
DE,Ammonia,elec_heat,light_oil,TON,52.352868
DE,Ammonia,elec_heat,natural_gas,TON,13.5326368
DE,Ammonia,industry_energy,diesel_oil,TON,2.824930961
DE,Ammonia,industry_energy,light_oil,TON,1.321435264
DE,Ammonia,industry_processes,Process,TON,35.1553244
DE,Ammonia,landfills,Process,TON,0.51351209
DE,Ammonia,oil_gas,Process,TON,0.48334
DE,Ammonia,trn_domestic ship,diesel_oil,TON,1.206600457
DE,Ammonia,trn_rail,diesel_oil,TON,0.188409448
DE,Ammonia,trn_rail,light_oil,TON,4.59E-05
DE,Carbon Dioxide,Road-LDV,diesel_oil,TON,51981.84
DE,Carbon Dioxide,Road-LDV,light_oil,TON,3288093
DE,Carbon Dioxide,Road-bus,diesel_oil,TON,128484.871
DE,Carbon Dioxide,Road-bus,light_oil,TON,2352.0345
DE,Carbon Dioxide,Road-bus,natural_gas,TON,3181.088
DE,Carbon Dioxide,Road-truck-Light-Commertial,diesel_oil,TON,44698.45
DE,Carbon Dioxide,Road-truck-Light-Commertial,light_oil,TON,577023
DE,Carbon Dioxide,Road-truck-Long-haul,diesel_oil,TON,193231.867
DE,Carbon Dioxide,Road-truck-Long-haul,light_oil,TON,1883.4101
DE,Carbon Dioxide,Road-truck-Short-haul,diesel_oil,TON,378768.1
DE,Carbon Dioxide,Road-truck-Short-haul,light_oil,TON,22590.3366
DE,Carbon Dioxide,industry_energy,diesel_oil,TON,347629.209
DE,Carbon Dioxide,industry_energy,light_oil,TON,93036.20653
DE,Carbon Dioxide,industry_energy,natural_gas,TON,40723.3803
DE,Carbon Dioxide,trn_rail,diesel_oil,TON,76.15787
DE,Carbon Dioxide,trn_rail,light_oil,TON,3.443579
DE,Carbon Monoxide,AWB,Process,TON,258.7209
DE,Carbon Monoxide,Road-LDV,diesel_oil,TON,479.8044
DE,Carbon Monoxide,Road-LDV,light_oil,TON,49183.99
DE,Carbon Monoxide,Road-bus,diesel_oil,TON,296.90226
DE,Carbon Monoxide,Road-bus,light_oil,TON,124.11588
DE,Carbon Monoxide,Road-bus,natural_gas,TON,19.73777
DE,Carbon Monoxide,Road-truck-Light-Commertial,diesel_oil,TON,333.9257
DE,Carbon Monoxide,Road-truck-Light-Commertial,light_oil,TON,10039.33
DE,Carbon Monoxide,Road-truck-Long-haul,diesel_oil,TON,422.28571
DE,Carbon Monoxide,Road-truck-Long-haul,light_oil,TON,69.83144
DE,Carbon Monoxide,Road-truck-Short-haul,diesel_oil,TON,742.2442
DE,Carbon Monoxide,Road-truck-Short-haul,light_oil,TON,895.28774
DE,Carbon Monoxide,building_comm,biomass,TON,30.36419802
DE,Carbon Monoxide,building_comm,diesel_oil,TON,6.610609621
DE,Carbon Monoxide,building_comm,hard_coal,TON,0
DE,Carbon Monoxide,building_comm,heavy_oil,TON,0.017717657
DE,Carbon Monoxide,building_comm,natural_gas,TON,454.7614502
DE,Carbon Monoxide,building_resid,biomass,TON,6685.43195
DE,Carbon Monoxide,building_resid,diesel_oil,TON,46.47498
DE,Carbon Monoxide,building_resid,hard_coal,TON,0
DE,Carbon Monoxide,building_resid,light_oil,TON,2.503199
DE,Carbon Monoxide,building_resid,natural_gas,TON,334.4753
DE,Carbon Monoxide,elec_heat,diesel_oil,TON,5.45383684
DE,Carbon Monoxide,elec_heat,hard_coal,TON,168.04925
