# File: L123.LC_bm2_R_MgdFor_Yh_GLU_beforeadjust.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: thousand km2
# Author: XZ
# Description: This file was output from the module_aglu_LB123.LC_R_MgdPastFor_Yh_GLU, before the scaling of managed forest,,,
# Column types: iccin 
# ----------
GCAM_region_ID,Land_Type,GLU,year,MgdFor
8,Forest,GLU015,1975,98.10350274
8,Forest,GLU019,1975,38.17217824
8,Forest,GLU023,1975,35.25877319
8,Forest,GLU027,1975,21.17472363
8,Forest,GLU034,1975,4.433403675
8,Forest,GLU040,1975,22.03833047
8,Forest,GLU223,1975,0.032047322
8,Forest,GLU227,1975,37.05401607
8,Forest,GLU229,1975,9.379797119
8,Forest,GLU232,1975,3.93703634
8,Forest,GLU002,1976,32.96888445
8,Forest,GLU007,1976,29.38143557
8,Forest,GLU010,1976,107.5013913
8,Forest,GLU015,1976,99.72052391
8,Forest,GLU019,1976,38.80950518
8,Forest,GLU023,1976,35.86588456
8,Forest,GLU027,1976,21.52283187
8,Forest,GLU034,1976,4.505869632
8,Forest,GLU040,1976,22.40510657
8,Forest,GLU223,1976,0.032239476
8,Forest,GLU227,1976,37.70450931
8,Forest,GLU229,1976,9.5341495
8,Forest,GLU232,1976,4.003458666
8,Forest,GLU002,1977,34.09889646
8,Forest,GLU007,1977,30.38668319
8,Forest,GLU010,1977,111.2018252
8,Forest,GLU015,1977,103.131214
8,Forest,GLU019,1977,40.14530988
8,Forest,GLU023,1977,37.11942962
8,Forest,GLU027,1977,22.25802422
8,Forest,GLU034,1977,4.659351605
8,Forest,GLU040,1977,23.17506098
8,Forest,GLU223,1977,0.032994482
8,Forest,GLU227,1977,39.03520671
8,Forest,GLU229,1977,9.859979405
8,Forest,GLU232,1977,4.14196855
8,Forest,GLU002,1978,35.99663497
8,Forest,GLU007,1978,32.07591748
8,Forest,GLU010,1978,117.4073412
8,Forest,GLU015,1978,108.8632287
8,Forest,GLU019,1978,42.38547271
8,Forest,GLU023,1978,39.2108631
8,Forest,GLU027,1978,23.49412658
8,Forest,GLU034,1978,4.917652366
8,Forest,GLU040,1978,24.46697435
8,Forest,GLU223,1978,0.034461222
8,Forest,GLU227,1978,41.24818257
8,Forest,GLU229,1978,10.40771896
8,Forest,GLU232,1978,4.373848425
8,Forest,GLU002,1979,36.24418055
8,Forest,GLU007,1979,32.29458243
8,Forest,GLU010,1979,118.2315522
8,Forest,GLU015,1979,109.6041721
8,Forest,GLU019,1979,42.68291271
8,Forest,GLU023,1979,39.50628233
8,Forest,GLU027,1979,23.65303026
8,Forest,GLU034,1979,4.95045294
8,Forest,GLU040,1979,24.63737596
8,Forest,GLU223,1979,0.034326086
8,Forest,GLU227,1979,41.57263864
8,Forest,GLU229,1979,10.47827752
8,Forest,GLU232,1979,4.40529947
8,Forest,GLU002,1980,35.38155038
8,Forest,GLU007,1980,31.52408194
8,Forest,GLU010,1980,115.4339938
8,Forest,GLU015,1980,106.9880196
8,Forest,GLU019,1980,41.6728553
8,Forest,GLU023,1980,38.59117212
8,Forest,GLU027,1980,23.08747571
8,Forest,GLU034,1980,4.831636027
8,Forest,GLU040,1980,24.05308742
8,Forest,GLU223,1980,0.033145793
8,Forest,GLU227,1980,40.62301875
8,Forest,GLU229,1980,10.22789876
8,Forest,GLU232,1980,4.301791071
8,Forest,GLU002,1981,35.37071801
8,Forest,GLU007,1981,31.51788641
8,Forest,GLU010,1981,115.4091751
8,Forest,GLU015,1981,106.9866506
8,Forest,GLU019,1981,41.67192463
8,Forest,GLU023,1981,38.57875396
8,Forest,GLU027,1981,23.08265635
8,Forest,GLU034,1981,4.833564561
8,Forest,GLU040,1981,24.04927645
8,Forest,GLU223,1981,0.033124556
8,Forest,GLU227,1981,40.59182153
8,Forest,GLU229,1981,10.22551227
8,Forest,GLU232,1981,4.300848964
8,Forest,GLU002,1982,35.64427607
8,Forest,GLU007,1982,31.76513094
8,Forest,GLU010,1982,116.312362
8,Forest,GLU015,1982,107.8457336
8,Forest,GLU019,1982,42.00614185
8,Forest,GLU023,1982,38.87651494
8,Forest,GLU027,1982,23.26344585
8,Forest,GLU034,1982,4.874383382
8,Forest,GLU040,1982,24.23885659
8,Forest,GLU223,1982,0.033369561
8,Forest,GLU227,1982,40.88684478
8,Forest,GLU229,1982,10.30534767
8,Forest,GLU232,1982,4.334489861
8,Forest,GLU002,1983,36.26242276
8,Forest,GLU007,1983,32.31955171
8,Forest,GLU010,1983,118.3402617
8,Forest,GLU015,1983,109.7482161
8,Forest,GLU019,1983,42.74675519
8,Forest,GLU023,1983,39.55009647
8,Forest,GLU027,1983,23.66919106
8,Forest,GLU034,1983,4.962412732
8,Forest,GLU040,1983,24.66285574
8,Forest,GLU223,1983,0.033936879
8,Forest,GLU227,1983,41.57665572
8,Forest,GLU229,1983,10.4848285
8,Forest,GLU232,1983,4.410043799
8,Forest,GLU002,1984,37.79821633
8,Forest,GLU007,1984,33.69205474
8,Forest,GLU010,1984,123.3634948
8,Forest,GLU015,1984,114.4298874
8,Forest,GLU019,1984,44.56983368
8,Forest,GLU023,1984,41.22448476
8,Forest,GLU027,1984,24.67404065
8,Forest,GLU034,1984,5.176229148
8,Forest,GLU040,1984,25.71118489
8,Forest,GLU223,1984,0.035362312
8,Forest,GLU227,1984,43.31744012
8,Forest,GLU229,1984,10.92968134
8,Forest,GLU232,1984,4.597220155
8,Forest,GLU002,1985,40.83946024
8,Forest,GLU007,1985,36.40691534
8,Forest,GLU010,1985,133.3014941
8,Forest,GLU015,1985,123.6732282
8,Forest,GLU019,1985,48.16960656
8,Forest,GLU023,1985,44.54070834
8,Forest,GLU027,1985,26.66191574
8,Forest,GLU034,1985,5.59665125
8,Forest,GLU040,1985,27.78401733
8,Forest,GLU223,1985,0.038194732
8,Forest,GLU227,1985,46.78105531
8,Forest,GLU229,1985,11.80994514
8,Forest,GLU232,1985,4.967546202
8,Forest,GLU002,1986,42.47791849
8,Forest,GLU007,1986,37.87170312
8,Forest,GLU010,1986,138.6621512
8,Forest,GLU015,1986,128.6727251
8,Forest,GLU019,1986,50.11638767
8,Forest,GLU023,1986,46.32693259
8,Forest,GLU027,1986,27.73428612
8,Forest,GLU034,1986,5.82528912
8,Forest,GLU040,1986,28.90297594
8,Forest,GLU223,1986,0.039713733
8,Forest,GLU227,1986,48.63529949
8,Forest,GLU229,1986,12.28465095
8,Forest,GLU232,1986,5.167293036
8,Forest,GLU002,1987,43.44284658
8,Forest,GLU007,1987,38.73625412
8,Forest,GLU010,1987,141.8249635
8,Forest,GLU015,1987,131.6343224
8,Forest,GLU019,1987,51.2694033
8,Forest,GLU023,1987,47.37855178
8,Forest,GLU027,1987,28.36706887
8,Forest,GLU034,1987,5.9618148
8,Forest,GLU040,1987,29.5639132
8,Forest,GLU223,1987,0.040602208
8,Forest,GLU227,1987,49.71698573
8,Forest,GLU229,1987,12.56462669
8,Forest,GLU232,1987,5.28513514
8,Forest,GLU002,1988,43.12666615
8,Forest,GLU007,1988,38.45855751
8,Forest,GLU010,1988,140.8056265
8,Forest,GLU015,1988,130.7146845
8,Forest,GLU019,1988,50.91073413
8,Forest,GLU023,1988,47.03298893
8,Forest,GLU027,1988,28.16336328
8,Forest,GLU034,1988,5.922594297
8,Forest,GLU040,1988,29.3530926
8,Forest,GLU223,1988,0.040293132
8,Forest,GLU227,1988,49.33218515
8,Forest,GLU229,1988,12.47409184
8,Forest,GLU232,1988,5.247128302
8,Forest,GLU002,1989,42.31635164
8,Forest,GLU007,1989,37.74010446
8,Forest,GLU010,1989,138.1726456
8,Forest,GLU015,1989,128.2963681
8,Forest,GLU019,1989,49.96837233
8,Forest,GLU023,1989,46.14855328
8,Forest,GLU027,1989,27.63689873
8,Forest,GLU034,1989,5.815407441
8,Forest,GLU040,1989,28.80584055
8,Forest,GLU223,1989,0.039522735
8,Forest,GLU227,1989,48.38273726
8,Forest,GLU229,1989,12.24060876
8,Forest,GLU232,1989,5.148989486
8,Forest,GLU002,1990,41.28020998
8,Forest,GLU007,1990,36.82006699
8,Forest,GLU010,1990,134.8017417
8,Forest,GLU015,1990,125.191754
8,Forest,GLU019,1990,48.75873445
8,Forest,GLU023,1990,45.01787065
8,Forest,GLU027,1990,26.96282947
8,Forest,GLU034,1990,5.677009279
8,Forest,GLU040,1990,28.10467799
8,Forest,GLU223,1990,0.038541995
8,Forest,GLU227,1990,47.17606014
8,Forest,GLU229,1990,11.94176336
8,Forest,GLU232,1990,5.023352939
8,Forest,GLU002,1991,40.60712127
8,Forest,GLU007,1991,36.21016582
8,Forest,GLU010,1991,132.5600868
8,Forest,GLU015,1991,123.1308642
8,Forest,GLU019,1991,47.95105697
8,Forest,GLU023,1991,44.27006148
8,Forest,GLU027,1991,26.51503015
8,Forest,GLU034,1991,5.583116471
8,Forest,GLU040,1991,27.64157385
8,Forest,GLU223,1991,0.037144639
8,Forest,GLU227,1991,46.3957669
8,Forest,GLU229,1991,11.74224432
8,Forest,GLU232,1991,4.940418617
8,Forest,GLU002,1992,40.37905352
8,Forest,GLU007,1992,35.99731338
8,Forest,GLU010,1992,131.772166
8,Forest,GLU015,1992,122.4198297
8,Forest,GLU019,1992,47.66916891
8,Forest,GLU023,1992,44.00772642
8,Forest,GLU027,1992,26.35799778
8,Forest,GLU034,1992,5.550439962
8,Forest,GLU040,1992,27.48150801
8,Forest,GLU223,1992,0.036171678
8,Forest,GLU227,1992,46.12418282
8,Forest,GLU229,1992,11.67151893
8,Forest,GLU232,1992,4.911650385
8,Forest,GLU002,1993,41.63699971
8,Forest,GLU007,1993,37.10898129
8,Forest,GLU010,1993,135.8325801
8,Forest,GLU015,1993,126.2135512
8,Forest,GLU019,1993,49.14126638
8,Forest,GLU023,1993,45.36460172
8,Forest,GLU027,1993,27.1707779
8,Forest,GLU034,1993,5.721995355
8,Forest,GLU040,1993,28.33268451
8,Forest,GLU223,1993,0.036510661
8,Forest,GLU227,1993,47.54976577
8,Forest,GLU229,1993,12.030204
8,Forest,GLU232,1993,5.063613085
8,Forest,GLU002,1994,43.05740466
8,Forest,GLU007,1994,38.36481536
8,Forest,GLU010,1994,140.4201216
8,Forest,GLU015,1994,130.4984468
8,Forest,GLU019,1994,50.80427341
8,Forest,GLU023,1994,46.8975769
8,Forest,GLU027,1994,28.08903762
8,Forest,GLU034,1994,5.915789755
8,Forest,GLU040,1994,29.29409136
8,Forest,GLU223,1994,0.036941692
8,Forest,GLU227,1994,49.16015205
8,Forest,GLU229,1994,12.4355134
8,Forest,GLU232,1994,5.235265618
8,Forest,GLU002,1995,44.07268144
8,Forest,GLU007,1995,39.25910595
8,Forest,GLU010,1995,143.6838462
8,Forest,GLU015,1995,133.5543124
8,Forest,GLU019,1995,51.98850845
8,Forest,GLU023,1995,47.98847111
8,Forest,GLU027,1995,28.74252087
8,Forest,GLU034,1995,6.053843304
8,Forest,GLU040,1995,29.9795807
8,Forest,GLU223,1995,0.03697934
8,Forest,GLU227,1995,50.30732991
8,Forest,GLU229,1995,12.72353062
8,Forest,GLU232,1995,5.357598259
8,Forest,GLU002,1996,44.11954887
8,Forest,GLU007,1996,39.29051025
8,Forest,GLU010,1996,143.7892798
8,Forest,GLU015,1996,133.6750833
8,Forest,GLU019,1996,52.03007379
8,Forest,GLU023,1996,48.02455942
8,Forest,GLU027,1996,28.76423428
8,Forest,GLU034,1996,6.058841523
8,Forest,GLU040,1996,30.00620363
8,Forest,GLU223,1996,0.036184635
8,Forest,GLU227,1996,50.34881926
8,Forest,GLU229,1996,12.73184986
8,Forest,GLU232,1996,5.362181904
8,Forest,GLU002,1997,44.63725646
8,Forest,GLU007,1997,39.74109075
8,Forest,GLU010,1997,145.4286306
8,Forest,GLU015,1997,135.2221589
8,Forest,GLU019,1997,52.62672882
8,Forest,GLU023,1997,48.57297567
8,Forest,GLU027,1997,29.09280693
8,Forest,GLU034,1997,6.128481261
8,Forest,GLU040,1997,30.35298477
8,Forest,GLU223,1997,0.035765699
8,Forest,GLU227,1997,50.92747743
8,Forest,GLU229,1997,12.87597741
8,Forest,GLU232,1997,5.423976435
8,Forest,GLU002,1998,45.28567626
8,Forest,GLU007,1998,40.30777613
8,Forest,GLU010,1998,147.492608
8,Forest,GLU015,1998,137.1646541
8,Forest,GLU019,1998,53.37713399
8,Forest,GLU023,1998,49.26323947
8,Forest,GLU027,1998,29.5063418
8,Forest,GLU034,1998,6.216029617
8,Forest,GLU040,1998,30.78851207
8,Forest,GLU223,1998,0.035429744
8,Forest,GLU227,1998,51.65495443
8,Forest,GLU229,1998,13.05767405
8,Forest,GLU232,1998,5.501625064
8,Forest,GLU002,1999,45.10582786
8,Forest,GLU007,1999,40.13713209
8,Forest,GLU010,1999,146.8584812
8,Forest,GLU015,1999,136.5982101
8,Forest,GLU019,1999,53.15113847
8,Forest,GLU023,1999,49.05233252
8,Forest,GLU027,1999,29.38011919
8,Forest,GLU034,1999,6.189872939
8,Forest,GLU040,1999,30.6608681
8,Forest,GLU223,1999,0.034437217
8,Forest,GLU227,1999,51.43754673
8,Forest,GLU229,1999,13.00049427
8,Forest,GLU232,1999,5.478638359
8,Forest,GLU002,2000,45.4508976
8,Forest,GLU007,2000,40.43354796
8,Forest,GLU010,2000,147.933256
8,Forest,GLU015,2000,137.6213528
8,Forest,GLU019,2000,53.54364163
8,Forest,GLU023,2000,49.41222031
8,Forest,GLU027,2000,29.59577705
8,Forest,GLU034,2000,6.23574589
8,Forest,GLU040,2000,30.8900215
8,Forest,GLU223,2000,0.033842619
8,Forest,GLU227,2000,51.81870164
8,Forest,GLU229,2000,13.09458977
8,Forest,GLU232,2000,5.519405411
8,Forest,GLU002,2001,45.58925759
8,Forest,GLU007,2001,40.52691708
8,Forest,GLU010,2001,148.3660217
8,Forest,GLU015,2001,138.0081593
8,Forest,GLU019,2001,53.70284309
8,Forest,GLU023,2001,49.56002304
8,Forest,GLU027,2001,29.68004421
8,Forest,GLU034,2001,6.254047704
8,Forest,GLU040,2001,30.96697153
8,Forest,GLU223,2001,0.034363024
8,Forest,GLU227,2001,51.97097272
8,Forest,GLU229,2001,13.13129333
8,Forest,GLU232,2001,5.536149518
8,Forest,GLU002,2002,46.2564463
8,Forest,GLU007,2002,41.10659601
8,Forest,GLU010,2002,150.5198455
8,Forest,GLU015,2002,140.0106034
8,Forest,GLU019,2002,54.50545309
8,Forest,GLU023,2002,50.30318247
8,Forest,GLU027,2002,30.116699
8,Forest,GLU034,2002,6.346376438
8,Forest,GLU040,2002,31.42184828
8,Forest,GLU223,2002,0.034835928
8,Forest,GLU227,2002,52.82779529
8,Forest,GLU229,2002,13.32388571
8,Forest,GLU232,2002,5.617270255
8,Forest,GLU002,2003,46.37301221
8,Forest,GLU007,2003,41.13819795
8,Forest,GLU010,2003,150.7508033
8,Forest,GLU015,2003,140.1298464
8,Forest,GLU019,2003,54.56032149
8,Forest,GLU023,2003,50.3765783
8,Forest,GLU027,2003,30.16174143
8,Forest,GLU034,2003,6.355834763
8,Forest,GLU040,2003,31.4519161
8,Forest,GLU223,2003,0.039327973
8,Forest,GLU227,2003,52.90664607
8,Forest,GLU229,2003,13.34322579
8,Forest,GLU232,2003,5.625303226
8,Forest,GLU002,2004,46.28232971
8,Forest,GLU007,2004,41.06332355
8,Forest,GLU010,2004,150.4881207
8,Forest,GLU015,2004,139.8017701
8,Forest,GLU019,2004,54.44612039
8,Forest,GLU023,2004,50.26801438
8,Forest,GLU027,2004,30.10803205
8,Forest,GLU034,2004,6.329805874
8,Forest,GLU040,2004,31.39521492
8,Forest,GLU223,2004,0.034749917
8,Forest,GLU227,2004,52.79705748
8,Forest,GLU229,2004,13.31889315
8,Forest,GLU232,2004,5.614978108
8,Forest,GLU002,2005,44.69432882
8,Forest,GLU007,2005,39.63843736
8,Forest,GLU010,2005,145.3290336
8,Forest,GLU015,2005,135.0052882
8,Forest,GLU019,2005,52.5537352
8,Forest,GLU023,2005,48.55378185
8,Forest,GLU027,2005,29.07038135
8,Forest,GLU034,2005,6.109194759
8,Forest,GLU040,2005,30.32030284
8,Forest,GLU223,2005,0.033513386
8,Forest,GLU227,2005,50.97531661
8,Forest,GLU229,2005,12.85931206
8,Forest,GLU232,2005,5.421118642
8,Forest,GLU002,2006,42.73364304
8,Forest,GLU007,2006,37.92121736
8,Forest,GLU010,2006,139.0972391
8,Forest,GLU015,2006,129.204598
8,Forest,GLU019,2006,50.30316901
8,Forest,GLU023,2006,46.40409295
8,Forest,GLU027,2006,27.82339201
8,Forest,GLU034,2006,5.840025153
8,Forest,GLU040,2006,29.01896436
8,Forest,GLU223,2006,0.030234295
8,Forest,GLU227,2006,48.83784214
8,Forest,GLU229,2006,12.30720343
8,Forest,GLU232,2006,5.188293613
8,Forest,GLU002,2007,38.36252882
8,Forest,GLU007,2007,34.06284181
8,Forest,GLU010,2007,124.8893178
8,Forest,GLU015,2007,116.0433182
8,Forest,GLU019,2007,45.18548726
8,Forest,GLU023,2007,41.66857365
8,Forest,GLU027,2007,24.98937411
8,Forest,GLU034,2007,5.247056515
8,Forest,GLU040,2007,26.0527564
8,Forest,GLU223,2007,0.030851004
8,Forest,GLU227,2007,43.79880483
8,Forest,GLU229,2007,11.05286324
8,Forest,GLU232,2007,4.659621766
8,Forest,GLU002,2008,35.4697354
8,Forest,GLU007,2008,31.4698664
8,Forest,GLU010,2008,115.4418892
8,Forest,GLU015,2008,107.2533493
8,Forest,GLU019,2008,41.76452706
8,Forest,GLU023,2008,38.49726947
8,Forest,GLU027,2008,23.09840885
8,Forest,GLU034,2008,4.854931751
8,Forest,GLU040,2008,24.08086747
8,Forest,GLU223,2008,0.027145898
8,Forest,GLU227,2008,40.50389257
8,Forest,GLU229,2008,10.2157536
8,Forest,GLU232,2008,4.30686174
8,Forest,GLU002,2009,33.74764496
8,Forest,GLU007,2009,29.96845821
8,Forest,GLU010,2009,109.8803454
8,Forest,GLU015,2009,102.138086
8,Forest,GLU019,2009,39.77530117
8,Forest,GLU023,2009,36.67818565
8,Forest,GLU027,2009,21.98807674
8,Forest,GLU034,2009,4.638359363
8,Forest,GLU040,2009,22.92846088
8,Forest,GLU223,2009,0.027213465
8,Forest,GLU227,2009,38.54155747
8,Forest,GLU229,2009,9.726339869
8,Forest,GLU232,2009,4.100708461
8,Forest,GLU002,2010,32.90347662
8,Forest,GLU007,2010,29.19481324
8,Forest,GLU010,2010,107.2595975
8,Forest,GLU015,2010,99.52180333
8,Forest,GLU019,2010,38.78214429
8,Forest,GLU023,2010,36.11024107
8,Forest,GLU027,2010,21.45689764
8,Forest,GLU034,2010,4.518835953
8,Forest,GLU040,2010,22.39089481
8,Forest,GLU223,2010,0.027862311
8,Forest,GLU227,2010,37.96361248
8,Forest,GLU229,2010,9.489078534
8,Forest,GLU232,2010,4.010942386
8,Forest,GLU002,2011,33.52158246
8,Forest,GLU007,2011,29.72661164
8,Forest,GLU010,2011,109.2621478
8,Forest,GLU015,2011,101.3106178
8,Forest,GLU019,2011,39.50114025
8,Forest,GLU023,2011,36.80926074
8,Forest,GLU027,2011,21.84740531
8,Forest,GLU034,2011,4.583092679
8,Forest,GLU040,2011,22.8079528
8,Forest,GLU223,2011,0.028178031
8,Forest,GLU227,2011,38.68426687
8,Forest,GLU229,2011,9.663617145
8,Forest,GLU232,2011,4.086448192
8,Forest,GLU002,2012,35.32394188
8,Forest,GLU007,2012,31.35430734
8,Forest,GLU010,2012,115.0462988
8,Forest,GLU015,2012,106.8384866
8,Forest,GLU019,2012,41.64435401
8,Forest,GLU023,2012,38.57096992
8,Forest,GLU027,2012,23.02790693
8,Forest,GLU034,2012,4.852366546
8,Forest,GLU040,2012,24.03047583
8,Forest,GLU223,2012,0.029950117
8,Forest,GLU227,2012,40.40546629
8,Forest,GLU229,2012,10.1826287
8,Forest,GLU232,2012,4.297920522
8,Forest,GLU002,2013,35.98615031
8,Forest,GLU007,2013,31.89068247
8,Forest,GLU010,2013,117.1497702
8,Forest,GLU015,2013,108.6367215
8,Forest,GLU019,2013,42.38239221
8,Forest,GLU023,2013,39.50527174
8,Forest,GLU027,2013,23.43398376
8,Forest,GLU034,2013,4.93398688
8,Forest,GLU040,2013,24.46410586
8,Forest,GLU223,2013,0.031583882
8,Forest,GLU227,2013,41.38399134
8,Forest,GLU229,2013,10.36422996
8,Forest,GLU232,2013,4.382649094
8,Forest,GLU002,2014,36.16203691
8,Forest,GLU007,2014,32.07306713
8,Forest,GLU010,2014,117.8269899
8,Forest,GLU015,2014,109.2084575
8,Forest,GLU019,2014,42.62338085
8,Forest,GLU023,2014,39.7716252
8,Forest,GLU027,2014,23.55954697
8,Forest,GLU034,2014,4.97195273
8,Forest,GLU040,2014,24.59489553
8,Forest,GLU223,2014,0.032353667
8,Forest,GLU227,2014,41.60740438
8,Forest,GLU229,2014,10.41922788
8,Forest,GLU232,2014,4.407201213
8,Forest,GLU002,2015,36.487365
8,Forest,GLU007,2015,32.39493145
8,Forest,GLU010,2015,118.9533501
8,Forest,GLU015,2015,110.2876811
8,Forest,GLU019,2015,43.01667246
8,Forest,GLU023,2015,40.10656076
8,Forest,GLU027,2015,23.78652814
8,Forest,GLU034,2015,5.01328025
8,Forest,GLU040,2015,24.82573367
8,Forest,GLU223,2015,0.031891293
8,Forest,GLU227,2015,41.90515794
8,Forest,GLU229,2015,10.5165069
8,Forest,GLU232,2015,4.454176057
9,Forest,GLU101,1971,13.14333129
9,Forest,GLU111,1971,9.474842433
9,Forest,GLU133,1971,6.771063849
9,Forest,GLU135,1971,43.39966099
9,Forest,GLU143,1971,0.908963352
9,Forest,GLU157,1971,3.401042602
9,Forest,GLU101,1972,13.1805002
9,Forest,GLU111,1972,9.619475608
9,Forest,GLU133,1972,6.866756452
9,Forest,GLU135,1972,43.86228038
9,Forest,GLU143,1972,0.923361693
9,Forest,GLU157,1972,3.453561162
9,Forest,GLU101,1973,13.25944932
9,Forest,GLU111,1973,9.798998566
9,Forest,GLU133,1973,6.987072112
9,Forest,GLU135,1973,44.47662048
9,Forest,GLU143,1973,0.941128342
9,Forest,GLU157,1973,3.51862795
9,Forest,GLU101,1974,13.29593422
9,Forest,GLU111,1974,9.951714728
9,Forest,GLU133,1974,7.087983083
9,Forest,GLU135,1974,44.96171759
9,Forest,GLU143,1974,0.956340186
9,Forest,GLU157,1974,3.574091733
9,Forest,GLU101,1975,13.29551662
9,Forest,GLU111,1975,10.08081875
9,Forest,GLU133,1975,7.171825394
9,Forest,GLU135,1975,45.33358675
9,Forest,GLU143,1975,0.969300087
9,Forest,GLU157,1975,3.62109509
9,Forest,GLU101,1976,13.29220897
9,Forest,GLU111,1976,10.21152455
9,Forest,GLU133,1976,7.256572606
9,Forest,GLU135,1976,45.70654218
9,Forest,GLU143,1976,0.98243001
9,Forest,GLU157,1976,3.668692232
9,Forest,GLU101,1977,13.40307537
9,Forest,GLU111,1977,10.43505591
9,Forest,GLU133,1977,7.406971858
9,Forest,GLU135,1977,46.48684428
9,Forest,GLU143,1977,1.004511788
9,Forest,GLU157,1977,3.749663294
9,Forest,GLU101,1978,13.48436423
9,Forest,GLU111,1978,10.64178854
9,Forest,GLU133,1978,7.545071808
9,Forest,GLU135,1978,47.18252721
9,Forest,GLU143,1978,1.025002068
9,Forest,GLU157,1978,3.824627465
9,Forest,GLU101,1979,13.54977855
9,Forest,GLU111,1979,10.84201789
9,Forest,GLU133,1979,7.678202823
9,Forest,GLU135,1979,47.84004191
9,Forest,GLU143,1979,1.044890389
9,Forest,GLU157,1979,3.897282481
9,Forest,GLU101,1980,13.60800805
9,Forest,GLU111,1980,11.04254923
9,Forest,GLU133,1980,7.811192984
9,Forest,GLU135,1980,48.48964239
9,Forest,GLU143,1980,1.06483201
9,Forest,GLU157,1980,3.970073889
9,Forest,GLU101,1981,13.67346348
9,Forest,GLU111,1981,11.12585353
9,Forest,GLU133,1981,7.803973916
9,Forest,GLU135,1981,49.00333511
9,Forest,GLU143,1981,1.083745765
9,Forest,GLU157,1981,4.018902697
9,Forest,GLU101,1982,13.65094791
9,Forest,GLU111,1982,11.13823224
9,Forest,GLU133,1982,7.745574811
9,Forest,GLU135,1982,49.20783837
9,Forest,GLU143,1982,1.095986185
9,Forest,GLU157,1982,4.042520017
9,Forest,GLU101,1983,13.65516168
9,Forest,GLU111,1983,11.17295505
9,Forest,GLU133,1983,7.701548486
9,Forest,GLU135,1983,49.51366177
9,Forest,GLU143,1983,1.110616938
9,Forest,GLU157,1983,4.074579547
9,Forest,GLU101,1984,13.65588805
9,Forest,GLU111,1984,11.20542807
9,Forest,GLU133,1984,7.654659586
9,Forest,GLU135,1984,49.812448
9,Forest,GLU143,1984,1.12523984
9,Forest,GLU157,1984,4.106193018
9,Forest,GLU101,1985,13.68881914
9,Forest,GLU111,1985,11.26501627
9,Forest,GLU133,1985,7.624799854
9,Forest,GLU135,1985,50.23511139
9,Forest,GLU143,1985,1.142831342
9,Forest,GLU157,1985,4.148169093
9,Forest,GLU101,1986,13.79174102
9,Forest,GLU111,1986,11.38315879
9,Forest,GLU133,1986,7.632506596
9,Forest,GLU135,1986,50.92351147
9,Forest,GLU143,1986,1.16670307
9,Forest,GLU157,1986,4.21229667
9,Forest,GLU101,1987,13.89385707
9,Forest,GLU111,1987,11.50178997
9,Forest,GLU133,1987,7.638055543
9,Forest,GLU135,1987,51.61965458
9,Forest,GLU143,1987,1.191033726
9,Forest,GLU157,1987,4.277314448
9,Forest,GLU101,1988,13.9932667
9,Forest,GLU111,1988,11.61935968
9,Forest,GLU133,1988,7.640367394
9,Forest,GLU135,1988,52.31669533
9,Forest,GLU143,1988,1.215670999
9,Forest,GLU157,1988,4.342660197
9,Forest,GLU101,1989,14.15737498
9,Forest,GLU111,1989,11.79202572
9,Forest,GLU133,1989,7.675966925
9,Forest,GLU135,1989,53.26838575
9,Forest,GLU143,1989,1.246556515
9,Forest,GLU157,1989,4.429437289
9,Forest,GLU101,1990,14.2236073
9,Forest,GLU111,1990,11.88449472
9,Forest,GLU133,1990,7.656531451
9,Forest,GLU135,1990,53.86413002
9,Forest,GLU143,1990,1.269429958
9,Forest,GLU157,1990,4.486897999
9,Forest,GLU101,1991,14.33137188
9,Forest,GLU111,1991,12.03449677
9,Forest,GLU133,1991,7.754521925
9,Forest,GLU135,1991,54.44456539
9,Forest,GLU143,1991,1.290650135
9,Forest,GLU157,1991,4.553561791
9,Forest,GLU101,1992,14.51245913
9,Forest,GLU111,1992,12.24823753
9,Forest,GLU133,1992,7.893631579
9,Forest,GLU135,1992,55.30978151
9,Forest,GLU143,1992,1.318892981
9,Forest,GLU157,1992,4.644703583
9,Forest,GLU101,1993,14.6944579
9,Forest,GLU111,1993,12.46528479
9,Forest,GLU133,1993,8.034928818
9,Forest,GLU135,1993,56.18576398
9,Forest,GLU143,1993,1.347709619
9,Forest,GLU157,1993,4.737519487
9,Forest,GLU101,1994,14.78660507
9,Forest,GLU111,1994,12.60831912
9,Forest,GLU133,1994,8.128567531
9,Forest,GLU135,1994,56.72453601
9,Forest,GLU143,1994,1.368712736
9,Forest,GLU157,1994,4.802570128
9,Forest,GLU101,1995,15.00267611
9,Forest,GLU111,1995,12.8594382
9,Forest,GLU133,1995,8.291941759
9,Forest,GLU135,1995,57.74565222
9,Forest,GLU143,1995,1.401654428
9,Forest,GLU157,1995,4.909186981
9,Forest,GLU101,1996,15.12306814
9,Forest,GLU111,1996,13.03114597
9,Forest,GLU133,1996,8.404167635
9,Forest,GLU135,1996,58.40596855
9,Forest,GLU143,1996,1.42616009
9,Forest,GLU157,1996,4.985911894
9,Forest,GLU101,1997,15.08408566
9,Forest,GLU111,1997,13.06701739
9,Forest,GLU133,1997,8.428821307
9,Forest,GLU135,1997,58.45506287
9,Forest,GLU143,1997,1.435924948
