# File: L122.out_EJ_R_gasproc_F_Yh.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: Outputs of gas processing by GCAM region / fuel / historical year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: EJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Source: Written by LA122.gasproc_refining.R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCAM_region_ID,sector,fuel,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010
9,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,gas processing,coal,0,0,0,0,0,0,0,0,0,0.024655098,0.025696863,0.026265098,0.027938235,0.030558431,0.015026667,0.028885294,0.027496275,0.040691961,0.058149412,0.077942941,0.075007059,0.090349412,0.102313922,0.140385686,0.148625098,0.122928235,0.156832941,0.136313333,0.211004706,0.208037255,0.21665549,0.202102353,0.223821569,0.219465098,0.219938627,0.219843922,0.260188627,0.210278627,0.215361176,0.171322941
12,gas processing,coal,0.102471765,0.093664118,0.107301765,0.101966667,0.100293529,0.100072549,0.102945294,0.109101176,0.100672353,0.098525686,0.093790392,0.08072098,0.07567,0.074943922,0.069387843,0.062632157,0.059759412,0.050099412,0.040818235,0.038513725,0.034094118,0.032484118,0.02276098,0.021877059,0.019919804,0.016699804,0.017173333,0.016573529,0.015437059,0.017457451,0.018215098,0.01954098,0.020614314,0.020456471,0.020961569,0.023550196,0.021119412,0.024465686,0.024781373,0.026233529
13,gas processing,coal,0.147299216,0.112731569,0.095495098,0.077248431,0.067272745,0.06048549,0.060201373,0.056886667,0.055181961,0.051109608,0.046974118,0.046753137,0.044480196,0.044890588,0.045711373,0.046405882,0.045016863,0.044196078,0.047984314,0.032705098,0.012595882,0.006155882,0.002083529,0.00252549,0.001452157,0.001925686,0.00161,0,0,0,0,0,0,0,0,0,0,0,0,0
14,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002115098,0.00391451
15,gas processing,coal,0.006345294,0.006818824,0.005966471,0.005398235,0.004293333,0.007260784,0.007229216,0.007734314,0.00460902,0.005398235,0.003504118,0.003567255,0.00344098,0.002778039,0.002714902,0.002683333,0.002588627,0.002399216,0.001862549,0.001420588,0.001357451,0.001357451,0.000631373,0.000126275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,gas processing,coal,0.002714902,0.002051961,0.001199608,0.000947059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001894118,0.001704706,0.001578431,0.001420588,0.001104902,0.000883922,0.000947059,0.000883922,0.000947059,0.000978627,0.001010196,0.001073333,0.001136471,0.001199608
18,gas processing,coal,6.31E-05,9.47E-05,9.47E-05,0.000157843,0.000126275,0.000126275,0,3.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,gas processing,coal,0.063452941,0.064999804,0.068346078,0.067904118,0.064652549,0.058686078,0.050288824,0.048836667,0.04852098,0.04324902,0.054645294,0.058275686,0.055118824,0.053382549,0.05313,0.049341765,0.042870196,0.043911961,0.040881373,0.012974706,0.010891176,0.010417647,0.010228235,0.008239412,0.00827098,0.008081569,0.006534706,0.006250588,0.006597843,0.006503137,0.005271961,0.005335098,0.003851373,0.001862549,0.001357451,0,0,0,0,0
20,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,gas processing,coal,0.005663412,0.008454078,0.009151745,0.010752275,0.014158529,0.014281647,0.013707098,0.014035412,0.017359588,0.019657784,0.019083235,0.017359588,0.019657784,0.019739863,0.018631804,0.019534667,0.018098294,0.018221412,0.018590765,0.02039649,0.020232333,0.019698824,0.021791824,0.02195598,0.023392353,0.026429255,0.026388216,0.027660431,0.033446961,0.035170608,0.03664802,0.038248549,0.043091176,0.044691706,0.076661255,0.093200059,0.087331451,0.079492961,0.072064863,0.073378118
25,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,gas processing,coal,0.002020392,0.001325882,0.001578431,0.001104902,0.001357451,0.001294314,0.001231176,0.000947059,0.001168039,0.000947059,0.000441961,0.000505098,0.00069451,0.00069451,0.000789216,0.00091549,0.001073333,0.000789216,0.001010196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
