# ../gcam-usa-data/level1//L132.in_EJ_state_indchp_F.csv
# Written by LA132.Industry.R
# Thu Aug 31 19:15:08 2017
# " Industrial cogen energy consumption by state and fuel "
# " Unit = EJ "
"state","sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"AZ","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185637186300218,0.00173021038614329,0.00271103255200102,0.00322919262168205,0.00285764677324566,0.00307406058771457,0.00275450232497862,0.00304176166080565,0.00314461879929101,0.00328201725146342,0.00380558590800377,0.00460063146336562,0.00263651659487367,0.00234250254297152,0.00219258163017698,0.00237090754346133,0.00240361031263818,0.00250281307436837,0.00238386995154634,0.00211884847016198,0.00156553061259618,0.00195395583565939
"CA","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750631244863807,0.00845297411351175,0.0124320291607157,0.0163085426761452,0.0113663631668372,0.0113628656030874,0.0121689061968764,0.0127891889624148,0.0142553301036976,0.0105957312740326,0.0135182550382891,0.0136594760455109,0.00837046547959381,0.00788978569538299,0.00686560300736578,0.006762225368494,0.00698535098016737,0.00691276510923614,0.00671744279003809,0.00646028360227281,0.00561618416097217,0.00602149256596259
"CO","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173988495159596,0.00200859002113366,0.0030704116214626,0.00372070639224904,0.00346088536667818,0.0038755061052949,0.00332364564071508,0.00180293840342359,0.00360040052668898,0.00203638085364875,0.00263330243850705,0.00267250618281735,0.00121274747569607,0.000790435516358706,0.000938630263085798,0.000976385229550673,0.00104725932182572,0.000996829871728207,0.000833451266048866,0.000886609190469201,0.000576179823398798,0.00135663160925516
"CT","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50764868191188e-06,3.26430153600349e-06,1.4801444376507e-05,7.52496760878289e-05,0.000157698353307727,0.000153744978902482,0,0,0,0,0,0,0,0,0,0,3.01847332994874e-06,0,0,0,0,0
"DC","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672500414788774,0.000698429956643306,0.00102919376564645,0.000902492770738978,0.000929657227967325,0.00100070572216063,0.00102710612407832,0.00093821974470724,0.00100625050379763,0.00107013268242398,0.00107517122942007,0.00134605516370812,0.000802347997583853,0.00042954811429239,0.000370103293073352,0.000455617159148552,0.000466505053143578,0.000413274803698952,0.000423266169865623,0.00036021571176549,0.000101320137012238,0
"FL","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037251082585,0.00393948966571045,0.00562158857419734,0.0084012865791435,0.00689103651127353,0.00681469899664618,0.00698944981836479,0.00725681000696432,0.0077375138420292,0.00781431514947746,0.008589519829875,0.009240471215929,0.00539932373189884,0.0051302949245019,0.00407559356727435,0.00395605117524197,0.00416262564566581,0.00439645233823618,0.0043511699971359,0.00447500010257893,0.00431300993855104,0.00393947389889069
"GA","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666851775732874,0.00733044610131087,0.0104243612454863,0.0113063267499857,0.00915031977458947,0.0101645776570166,0.0103206616183733,0.0113519355286115,0.0117671011864692,0.0121256445813172,0.0142679846536428,0.0147126222252123,0.00918553209915321,0.00792495337725488,0.00654769376844379,0.00665432374693472,0.00656397210330653,0.00624959251220921,0.00605591420667195,0.00596650292003922,0.00476652963147839,0.00576155766877544
"HI","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103471614042399,9.07475827008969e-05,0.000181367031760132,0.000293700240784269,0.000384283756111436,0.00038782328238839,0.000865694725819238,0.000828309452033557,0.000856310237339745,0.000822276460409841,0.000778054018709361,0.000616665666132289,0.00036615300447899,0.000109689674409948,0.000197560965300228,0.000183447397304992,0.000212953293427884,0.000251125038476312,0.000279530086427077,0.000378734535891742,0.000364573165567929,0.000256669839162461
"IA","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702227353967747,0.00693977449348197,0.0117022192766581,0.0133086224789314,0.0106620195807598,0.0115369560976155,0.012173950303072,0.0149578123354587,0.0148908567376751,0.0146592044838582,0.0183316694616122,0.0175511870446319,0.0105801021284433,0.00980156786799973,0.008661768639484,0.00866580322943534,0.00892487101832594,0.00933013124015229,0.00947303325205877,0.00942001779448607,0.0094340703857342,0.0119727863843945
"ID","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010429157777632,0.00113911066400378,0.00211818536657399,0.00213417141546752,0.00186948854324483,0.00183759858139788,0.00170301635428825,0.00152463552984199,0.00131277976412513,0.001869432333298,0.00197114725393679,0.00383491663903306,0.00196547493402323,0.00163864651007838,0.00142721262123003,0.00178777028610635,0.00166302788113526,0.00121988167743655,0.00143767228852076,0.00137547337072237,0.00148142593249221,0.00151063351275263
"IL","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202767920690483,0.0196939228828933,0.0309452810816673,0.0370137804735424,0.031506392917635,0.0313335622964599,0.0303985161588534,0.0341670822237589,0.0356360325946193,0.037248585901449,0.042886325950279,0.0392893004423443,0.0199307971777578,0.0162051003414159,0.014111374276925,0.013707898134293,0.0139669288686723,0.0146054445102338,0.01548067206776,0.0156216933925888,0.0132550051809904,0.0174299680884247
"IN","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479113920438135,0.0447552714954065,0.0634681987812785,0.0728678602533968,0.0596619077876331,0.0473641506287368,0.0543220813312928,0.0612885278393137,0.0621963230057498,0.0682042147656651,0.0798606552613679,0.0949529626608998,0.063423647675051,0.0585481615712357,0.0499313053078988,0.0527252416153627,0.0478379727223596,0.0473773387342143,0.0462467344604503,0.0448457089310081,0.0403569762018693,0.0484621679076724
"KS","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529852755681265,0.00049630440553397,0.000715797850047877,0.000974722392936995,0.000685055212218512,0.00068944030784783,0.000701340932279388,0.000890887776019608,0.000769647514524638,0.000663394266811031,0.000776319871565135,0.000934079830887619,0.000691821381261183,0.000716248454124192,0.000552566804693432,0.000738181785484254,0.000756882187484646,0.000871497460955362,0.000898077999122535,0.000657008547983554,0.000443835998416441,0.000481051882303072
"KY","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117574990265838,0.0113679953851629,0.0145620556827909,0.0179396234478014,0.0192572157164878,0.017364582965046,0.0198008490419053,0.0213180456278592,0.0189798240958958,0.0173340473216302,0.0180102741908823,0.0171824561484266,0.0113867493785259,0.00934388560820982,0.00807871935688399,0.00884529765010248,0.00882179015410819,0.00945914538637011,0.00993414109936271,0.00944050321940449,0.00778407643768181,0.00910370734126191
"LA","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185441956839761,0.00208432181676895,0.00202621905884796,0.00278927143839936,0.00228641416280974,0.00239804412522794,0.00160843936312081,0.000478098395253435,0.000381270127093975,0.000252500470750109,0.000269081831879055,0.000400443483056451,0.000354867466669706,0.000218207092757499,0.000451341972399865,0.000301304663729987,0.000241628790062397,0.000271221177780159,0.000269563554097643,0.000285648765062443,6.11507375595986e-05,9.54122511656922e-05
"MA","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370675668921701,0.000237118863575293,0.000418190141784243,0.000971198996732214,0.00060705387617383,0.000342098309126806,0.000222150843697726,0.00021595210713732,0.000210008079626026,0.000208502324830438,0.000235554987090687,0.000429561403710664,0.000261716995862918,0.00020012085636624,0.000222579602827331,0.000217120901997848,0.00028207633268371,0.000310646428170148,0.00034633699844781,0.000364148913349827,0.000235995221784257,0.00031798037318148
"MD","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082358198658804,0.00749183316925088,0.0104204141936526,0.00448024994553689,0.00391914321594068,0.00393318669083131,0.00404495282668537,0.00449130320186437,0.00441979886357044,0.00470437953538876,0.00576112583764253,0.0058581796801347,0.00602307361526276,0.00570235588295133,0.00457769174109414,0.0050562963394455,0.00497716067375248,0.0046682871385905,0.00465312478130421,0.004678379401169,0.00397336331996489,0.00410834995561172
"ME","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079536482190327,0.000722455215948291,0.00178189655033975,0.00517360398440635,0.00223914704884788,0.00239888311556301,0.00146972644274191,0.00130868342270467,0.0010853474333511,0.000828631748153793,0.000827766236843837,0.00163954074020305,0.000573771073065658,0.000382825336948306,0.000447891125844403,0.000435266649790696,0.00048582328245525,0.000426467689043462,0.000457370397680403,0.000431504990481591,0.000142924157873901,0.000156360000959747
"MI","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154690713758254,0.0153928791790552,0.0182509703265998,0.0192007476179556,0.0165812187937592,0.0224841019896732,0.0229494221634149,0.0244710829265892,0.0218121819732975,0.0239403689314687,0.0346757172714174,0.0302042209019858,0.0177259971879694,0.0121951472822614,0.0107275316587477,0.0114542622310881,0.0116946221458869,0.012275826407423,0.0117763923096314,0.0135608596457957,0.00843790514484397,0.0121786664320619
"MN","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247785231212477,0.00310996535938124,0.00299916733586368,0.00493728476752852,0.00526742174469129,0.0056472439453894,0.00561892413080295,0.00909433715673656,0.00644766072415144,0.00916408049263536,0.0105103768166292,0.0116339066344565,0.00437144411365009,0.00408313533047838,0.00345285954928651,0.00364947587599484,0.00372570163115573,0.00369170681180968,0.00401511098515282,0.00428243710834578,0.00401747792829234,0.00452246814840882
"MO","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429010231706359,0.00396625693830568,0.00566974260656891,0.00670602966232873,0.00588231814650004,0.00516083929862971,0.00536882053193796,0.00588759627814951,0.00732850247297589,0.00682093478826891,0.0079669610050979,0.0062733262716403,0.0041772612091221,0.00385588511952526,0.00331913924526234,0.00357832229651342,0.00362096060660651,0.00371425744141018,0.00379849463405529,0.00366328562561147,0.00317930037007074,0.00315858085465437
"MS","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799269411112417,0.000822865131195759,0.00111109509119646,0.00145264592099983,0.00133895228204961,0.00148543238825018,0.00144997036014249,0.00126863329535359,0.00129214578250249,0.00125565819771859,0.00127864449434258,0.00106698439941823,0.000666921543872446,0.000608233431231953,0.000508568511111285,0.000548146093782834,0.000433452770180639,0.000554714807043582,0.000551585273607078,0.000514757757350048,0.000462665404409866,0.000516786128462086
"MT","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474017129990461,0.000527902844402484,0.00102465465603766,0.00118662950753884,0.00144344863713121,0.00220004240615025,0.00236421460809435,0.000540449161697719,0.000440191607949748,0.000634306603675249,0.000874010160689862,0.000765426528088465,0.000468260251324892,0.000225408094283648,0.000196266897841929,0.000200723369277849,0.00019846462144413,0.000198200091454731,0.000253835120265256,0.000227142391495437,0.00015888432104928,0.000201708029080323
"NC","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008321590675508,0.00973323317593231,0.0133883998200298,0.0180563988648742,0.0131960032014505,0.0126140099402679,0.0129398137604367,0.0133669575609624,0.0123987302905846,0.0115368027284256,0.0126847083109645,0.0134542091197109,0.00816517617277731,0.00706150305472406,0.00605034050863776,0.00558204223228048,0.00557013975942091,0.0049329118736984,0.00468894200686311,0.00456431655522324,0.00408221521937449,0.00418253932961698
"ND","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115963696452197,0.0112722860641272,0.0166431387621278,0.0234381348965201,0.0194236044360396,0.0196801962898528,0.0208987828238134,0.0204763102808614,0.0196937598600393,0.0217336174794532,0.0254809800882075,0.0275622741210432,0.0167495294641852,0.0154372726205462,0.0136376018019146,0.0124187885307252,0.0139356876697073,0.0146273815172601,0.014330627673184,0.0150289271371494,0.0168329509750934,0.0173746434941176
"NE","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694626420307274,0.000584571119067504,0.00120957403444815,0.00150902026027633,0.00144811176048171,0.00165889364002692,0.00137935287340414,0.00122676270766838,0.0012999408422266,0.00179243557793857,0.00223184737461875,0.00240727363824433,0.00181571763864924,0.00133302260809646,0.00112094998943273,0.00109072873896424,0.00118082676667595,0.00125102302307534,0.0012590533419292,0.00127910993190612,0.001302994894745,0.00231111690513704
"NH","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86772121407009e-05,9.11392988852173e-05,0.000254190138092546,0.000280361669437597,0.000418197380478689,0,2.94239528076459e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000939183857773522,0.000909434407930571,0.00116674852205212,0.00137060112365992,0.00118867253407222,0.000378594388702566,6.30513274449554e-05,3.91398971840032e-05,5.75458820809306e-05,5.76864579835679e-05,5.31805124229281e-05,5.76592488202234e-05,2.4541566347173e-05,2.21054000337604e-05,2.6025134439113e-05,2.32786402007133e-05,2.21857789751232e-05,1.79484602942752e-05,0,0,0,0
"NM","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117658288168967,0.000114511697883002,0.000174262338459409,0.000246386063177206,0.000275972118288522,0.000312733647399183,0.000351616236051368,0.000370691235539193,0.000381499393556449,0.000384739342653118,0.000464751434652546,0.000549492641256729,0.000318502955950902,0.000302442064098268,0.000288001902107974,0.000289592140358559,0.000290678981674064,0.000296993325895015,0.0002930783413124,0.000256313636579266,0.000262177062498924,0.000198080186830677
"NV","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490806863589794,0.000511581336722466,0.000899927818091623,0.00100567794530757,0.000963782812486873,0.000950366302056135,0.00121247702676649,0.000921608044158216,0.000975987330751083,0.00143531729355725,0.00202981923231644,0.00155045720077581,0.000872389986209726,0.000713569011695857,0.000751565622725102,0.000714903145283541,0.000693343323889225,0.000715330515830814,0.000726622497642752,0.000717809289141423,0.000608458805101812,0.000760395735525821
"NY","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122817552043986,0.0107859051352627,0.016222777741835,0.0179348416958092,0.0161426732386602,0.0157434438900974,0.0152224819850356,0.0164876816887614,0.0166731742169466,0.0183684926190304,0.0206909766513315,0.0211868909789911,0.0113018391416751,0.00756507076609919,0.00603078571149014,0.00569272557814047,0.00601430810992286,0.00568659380041442,0.0053831732744352,0.00518297638775951,0.00422747063703806,0.00461552230211224
"OH","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333243673703343,0.0324038073434765,0.0427795292421638,0.0497244322822909,0.0377636685735455,0.0369166234812161,0.0342332978940556,0.0323591375544164,0.0323715074354545,0.034179226355264,0.037888802905144,0.0319443770313802,0.0204266442992831,0.0145038218645752,0.0136337195995397,0.0137114118913044,0.0151003656040681,0.0170209697734274,0.0172084638833079,0.0179934139479437,0.0163661610341326,0.0215361413386866
"OK","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183919167048194,0.00165761231998257,0.00317717937356514,0.004180509596973,0.00569303773050031,0.00337966281726562,0.00693417482130472,0.00373308147269519,0.00352176213006046,0.00397743239113821,0.00484867541525566,0.00409409496247996,0.00258922481738714,0.00244298163403407,0.00206116189052312,0.00221469176299491,0.00232165876173007,0.00230384595469594,0.00240162283725815,0.00239187821347467,0.00216233311874968,0.00225035054745547
"OR","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193016859905506,0.000185804043429318,0.000369444051637614,0.000580857031473944,0.000471187418552522,0.000599039099243505,0.000587848542878468,0.000438275825444129,0.000446840335361489,0.000183814476286623,0,0,0,0.000187895900286964,0.000216109265535839,0.000206140411337134,3.15430462979643e-05,0.00040913285132335,0.000362688340550786,0.000276635178098338,0.000346640397955144,0.000337389329217087
"PA","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479211535168363,0.0498981132793493,0.0666335369993424,0.0929051627988305,0.0816080499961394,0.0822950937344142,0.0824328851593518,0.0906575592949057,0.089406354571531,0.0694608506999597,0.0779308385143685,0.0801097422371097,0.0476477197663175,0.0448292488730108,0.0393954394182524,0.0400202282947483,0.0377709113959811,0.0368998866860202,0.0361729061814078,0.0372500411380568,0.0265143142262079,0.0337721276782929
"RI","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77013252620278e-05,3.91716184320418e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SC","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807091604828075,0.00757683558124841,0.0110099063850209,0.0138024012899157,0.0127795015021901,0.0122775748159029,0.0115856814180106,0.0114081422414281,0.0115722246933664,0.0120026942068861,0.0134627623296739,0.014483715007396,0.00952105292957843,0.0084792630296166,0.00746878222820599,0.00682664424703685,0.00586051689376198,0.00568367909318715,0.00512451061507287,0.00487143404560018,0.00415609822193917,0.0043289227643902
"SD","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580482262426539,0.000504791589527579,0.000996235882834762,0.00116347576105028,0.00122788516224686,0.0016335141823909,0.00142538034243896,0.00156536832981836,0.0017396739172514,0.00192858539614555,0.00247694017100268,0.00362417208459514,0.00114270548707019,0.000864287648289678,0.000887586491119582,0.000596021033063546,0.0006948525605542,0.00070321146999109,0.00071712314651626,0.000533440464875647,0.000370849634232404,0.000484135548215271
"TN","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130542131029416,0.012635066669378,0.0184485202708783,0.0234252996674884,0.0210198763429757,0.0215322674545307,0.0199555349652369,0.0208943334850882,0.0207094102887983,0.0210428465885144,0.023857240312164,0.0251878662546264,0.0164860211131144,0.0145649466449716,0.0125409515236433,0.0123023953297216,0.0123149184151914,0.0120021507393462,0.0120883136261291,0.0125549433406017,0.0118429790591597,0.0126013100541457
"TX","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810358444466395,0.00802770090940121,0.0124701182109113,0.0152172965372929,0.0150241595149977,0.0173759093345695,0.0133824340791003,0.016782596262892,0.0169930009320976,0.0153819962476608,0.0180833973954638,0.0210738788513034,0.0135182829403143,0.0119950264258951,0.0104235695913208,0.0103856408799874,0.0105764287008074,0.010879374834271,0.00629651252618718,0.00638751937296258,0.00305986813776959,0.00250829013140531
"UT","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611653899612897,0.00635533394647591,0.00862154532042778,0.0105641485065642,0.00932942610327902,0.00967439755374911,0.00999888967731252,0.00909524738690363,0.010087036549461,0.0138599048329842,0.0108375525778399,0.0155864481410828,0.00787838020400488,0.00228087536711983,0.00203456161499143,0.0040958694229884,0.00498063191808192,0.00241445142368887,0.00323445119503642,0.00324866062526266,0.00288771356868685,0.00299859301144498
"VA","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148913223258453,0.015393140323178,0.0265038610057567,0.0293342867740641,0.0207015121942282,0.0203570517426745,0.0190671417615375,0.0209057113621766,0.0203584033347509,0.0212090618064331,0.0241037782311681,0.0263744935953466,0.016648497030464,0.0148931783424425,0.013065911555893,0.0126036999934516,0.0131128518399633,0.0123608131339446,0.0128442128124896,0.0134077925508053,0.0115327421794585,0.0131904716354882
"VT","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66595806256944e-05,3.26430153600349e-06,3.55234665036167e-05,9.0601616694376e-05,0,0,0,0,0.000603658595693587,0,0.000566488067113799,0,0,0,0,0,0,0,0,0,0,0
"WA","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000644127066535638,0.000679105291550165,0.000843879682052584,0.000848131800722353,0.000743768174404319,0.000812771887103846,0.000889233888065355,0.000678121474467033,0.000738925808553145,0.000657527847355075,0.000630940535974196,0.000811553927144644,0.000517880790581585,0.000382490406644764,0.00030065500614467,0.000270412883337846,0.000223668873749202,0.000307731720942872,0.000497080799930489,0.000483456028074703,0.000629978126237155,0.000495019074964209
"WI","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603896782384058,0.00617919223559316,0.00900736963717539,0.0112091816831967,0.00919907060961739,0.0100532016900354,0.00992091620237226,0.00912460230979164,0.00972112727535275,0.010011044801589,0.0115875712177176,0.011567021905825,0.00696174374416193,0.00673846277695797,0.00574465301793304,0.00598773476055832,0.00590760507770918,0.00612518053529761,0.00624932722469002,0.00628394506457505,0.00612852333166945,0.00636359809010421
"WV","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159104201094327,0.0162255372148589,0.0213349992768888,0.0251255900074528,0.0226894864626061,0.0235175283349018,0.0204607862691625,0.0191642134950302,0.0150715187101045,0.0232623086160177,0.0237948110149719,0.0233666988806396,0.0136030140416443,0.0128924721742355,0.0102415374355201,0.0103512353425838,0.00900244578290562,0.00858212532224728,0.0102516685902958,0.0104498610759849,0.00850210445289774,0.0115786213239705
"WY","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440528769873343,0.00537800206659646,0.0082501277428733,0.0112970149171587,0.00844915559079651,0.00851763962926453,0.0089316408747609,0.00914212424050773,0.00969223970108105,0.0103952952759541,0.0122557959172926,0.0110916213993023,0.0059437165795562,0.00517969714427432,0.00460731150736186,0.00474210790000694,0.00476194352532713,0.00512482233376796,0.00537087083609105,0.00567118503441529,0.00546321765323511,0.00563367622947542
"AK","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107555935277017,6.39057338223062e-05,0.000161069812599608,0.000290993964587168,0.000544628021139475,0.000748088434567124,0.000996510435816162,0.00140899003291742,0.00124765028800966,0.000962252021523671,0.000813807840747959,8.58674622902398e-05,0.000205304198650389,0.000354927903121449,0.000572626183690044,0.000513992734612571,0.000488283039135536,0.000448823621700129,0.000521108617413226,0.000402996203176924,0.000520613156374676,0.000386439745512814
"AL","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601956040718272,0.000663723687490718,0.000704146117735306,0.00106298644412007,0.00222121452267502,0.00279342312375286,0.00248317855859027,0.00272218223273072,0.00219945185133639,0.00181751743093793,0.00208764505678437,0.000603346130192609,0.000714629656538957,0.00143783506229107,0.00263185346396017,0.00256439680267313,0.00232483225489789,0.00167305988323034,0.00157053996914456,0.00147687472589821,0.00119509358086052,0.00100460371642315
"AR","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000514899234803092,0.000461597175104517,0.000488343612700072,0.0008656642793679,0.00176292920583972,0.00186306296813298,0.00216666792422972,0.00203036450448592,0.00209041420743654,0.00213063367400302,0.00222725381039682,0.000790681459795214,0.000773347422730481,0.00123794954825721,0.00207958042642296,0.00221354928577233,0.00219680358360677,0.00164350635242115,0.001605274606094,0.00165911685516165,0.000999270264766331,0.00105306214834972
"AZ","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446476197010628,0.000384308041528848,0.00049894628086823,0.000701065472488418,0.00132590132525598,0.00141385850885872,0.00171712642425977,0.00186562220740072,0.0017465674811243,0.00159413189480332,0.00171941152568534,0.000526313305871889,0.000525930822201161,0.000856674369648298,0.00114324443367891,0.00120118696893126,0.0014476805216396,0.00104661504082931,0.000982218344847978,0.00114859487814773,0.000965330209690636,0.000854437944759972
"CA","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449438946297872,0.0039801859105396,0.00436736796983391,0.00656909530050136,0.0110446761357309,0.0136859317177758,0.0119427656274361,0.0126426286328325,0.0124397599929932,0.0108673925892183,0.0120827052086639,0.00348172336839671,0.00437077148351351,0.00740498091067774,0.00915211617510535,0.00972074337101246,0.00855919903159759,0.00657045498311983,0.00570298207123929,0.00476452698155105,0.00441425379632739,0.00437919306702571
"CO","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000497535499864459,0.000407394406103399,0.000575481306721713,0.000890119683315352,0.00163882329125335,0.00155135945373001,0.00156327333620715,0.00178487475094464,0.00175752484129774,0.00183119665758887,0.00160933064119977,0.000641573645963671,0.000671535574805874,0.00113836367424158,0.0016166604385881,0.00179827871234528,0.00152256830127093,0.00145535387353342,0.00131887713374253,0.00126147837431207,0.000945460780462904,0.000904172232072591
"CT","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525218254423765,0.000393992418294823,0.0004246798439246,0.000579263622516976,0.0011400238017974,0.0011061895702163,0.000893363315379883,0.000958353029215087,0.000729200409368442,0.000740811696518322,0.000784527066760215,0.000265952424445286,0.000268880448187882,0.000358434666525551,0.001034633474388,0.000995122976279348,0.00101752544245808,0.000694612986561915,0.000513894500508342,0.000285630256154554,0.0003289115387612,0.000256639514540093
"DC","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47350265005281e-06,9.27543955128877e-06,7.99976089264176e-06,1.33997873960779e-05,1.8506473913131e-05,2.99339491910992e-05,2.13363513924265e-05,1.99214529075728e-05,2.530911996583e-05,1.54361915418861e-05,5.65847868623903e-05,6.2625281809248e-06,1.45088954715243e-05,2.81782404506667e-05,6.4253878437646e-05,4.35921866808286e-05,3.33970065277298e-05,2.49629823687751e-05,1.72188798552766e-05,1.39247733755354e-05,1.37863707803286e-05,5.44043994804062e-06
"DE","chp_elec","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029367532955066,0.000424309536347232,0.000349935809315738,0.000844218283937298,0.00182320028980005,0.00209973638815043,0.00184276668622421,0.00207614013138639,0.00175847765522587,0.00157009912504501,0.0016559698487119,0.000386021491533136,0.000372089942006535,0.000649837395415155,0.000900558264977632,0.000784030842630269,0.000869139721900357,0.000519752095642178,0.000495755301212525,0.000374722282380122,0.000197926803594697,0.00029202644694549
