# ../socioeconomics-data/level1//L102.gdp_mil90usd_GCAM3_ctry_Y.csv
# Written by L102.GDP.R
# Thu Apr 13 09:44:00 2017
# " Total GDP from GCAM 3.0 by country (including historical time series) "
# " Unit = 1990 USD "
"iso","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2015","X2020","X2025","X2030","X2035","X2040","X2045","X2050","X2055","X2060","X2065","X2070","X2075","X2080","X2085","X2090","X2095","X2100"
"svn",9582.75496688742,9879.12582781457,10184.6688741722,10499.6556291391,10824.3907284768,11159.1589403974,11504.2847682119,11860.0927152318,12226.8940397351,12605.0463576159,12994.9006622517,13396.8013245033,13811.1324503311,14238.2847682119,14678.642384106,15132.6225165563,15600.642384106,16083.1390728477,16580.5562913907,19901.3311258278,18130.0927152318,17139.5165562914,17626.8675496689,18565.9337748344,19242.2119205298,19944.1125827815,20932.8079470199,21668.5761589404,22822.5629139073,23796.0662251656,24495.5827814569,25432.9933774834,26178.1920529801,27330.5099337748,28425.7086092715,30088.5033112583,32155.642384106,33309.7947019868,30642.3907284768,31065.119205298,27532.1841069476,30476.2737333783,33049.2606948023,36435.063614766,40064.4362905607,45940.1425561768,52252.6549387889,60732.4648681566,68048.1202098558,77513.9501014491,86379.8976346667,98157.0608487414,109844.397810839,122868.503783997,136446.932781925,153798.020605215,176468.833917883,197158.557823646
"isl",2434.1940397351,2584.56225165563,2760.46754966887,2917.9880794702,2936.84238410596,3111.85960264901,3386.39735099338,3590.14635761589,3764.64834437086,3981.03708609272,4150.82913907285,4240.26158940397,4149.04635761589,4320.36622516556,4462.62847682119,4742.45960264901,5147.74701986755,5143.12649006623,5156.41920529801,5216.71920529801,5205.05629139073,5029.44370860927,5095.50529801325,5279.39536423841,5285.54900662252,5538.46688741722,5810.57814569536,6177.62119205298,6430.54437086093,6708.64238410596,6971.72847682119,6981.41721854305,7151.37748344371,7711.7417218543,8269.30463576159,8658.70198675497,9176.92715231788,9285.95364238411,8676.62913907285,8320.99337748344,9715.55776833439,11052.2187792946,12528.8686875328,14110.0239007215,15716.3599987304,17381.0653114548,19083.1490345454,20842.8938892188,22605.5286852678,24440.899681328,26285.0345699449,28394.1882264478,30415.9502671767,32494.7880318203,34507.7269272229,36919.3431403312,39937.4907795666,41660.0280460562
"nor",87218.4105960265,91813.1125827815,95925.2317880795,99588.2781456954,104592.98013245,110651.523178808,115231.523178808,119672.516556291,124887.549668874,130512.649006622,132532.317880795,132698.013245033,137829.337748344,145953.178807947,153767.417218543,159976.026490066,162823.57615894,162542.052980132,164163.509933775,167326.688741722,172522.847682119,178601.19205298,183578.013245033,192851.324503311,200924.701986755,211171.523178808,222559.139072848,228529.801324503,233159.337748344,240745.364238411,245536.42384106,249224.503311258,251669.072847682,261637.814569536,268411.456953642,274581.589403974,281866.357615894,282056.953642384,277445.496688742,278772.052980132,208104.239585231,228346.931980819,243088.362850398,257640.391569481,269982.015948353,279745.100878575,289351.614769143,303265.79295232,320076.866034786,339322.648580458,359032.400153194,383008.401159477,406740.709881139,432559.086797037,458039.078600685,488443.644975947,526055.709785184,546001.15014501
"che",203159.205298013,209661.390728477,216055.894039735,219199.337748344,203234.635761589,200381.920529801,205258.476821192,206098.145695364,211233.112582781,220954.039735099,224492.251655629,221552.649006623,222968.543046358,229676.490066225,238113.841059603,242539.536423841,246384.966887417,254460.463576159,265480.59602649,275236.026490066,272715.364238411,272596.092715232,272252.715231788,275709.602649007,277035.364238411,278378.145695364,284063.245033113,291830.066225166,295904.304635762,306767.483443709,310581.059602649,311156.821192053,311222.38410596,318757.483443709,327348.741721854,339629.470198675,352690.662251656,360323.774834437,353344.900662252,363779.933774834,260762.789084092,281629.278857175,301951.257435943,319520.496387103,335517.797725704,353241.930844563,372999.742061013,395401.640076921,418162.272053019,442241.589796083,464945.536378872,490851.957765915,514828.627151199,539798.837496655,563321.031421034,591562.128331933,626996.784611596,640538.250069422
"alb",2752.85430463576,2837.99470198675,2925.76754966887,3016.25496688742,3109.5417218543,3205.71258278146,3304.8582781457,3407.0701986755,3512.44370860927,3621.0761589404,3829.1298013245,3942.0357615894,3985.59271523179,3935.70927152318,4005.79072847682,4231.6059602649,4198.26754966887,4138.65033112583,4545.75099337748,4110.46622516556,2894.22119205298,2685.83708609272,2943.67682119205,3188.00198675497,3612.00662251656,3940.69933774834,3538.74768211921,3988.16887417219,4390.97350993377,4711.51523178808,5041.32119205298,5187.51920529801,5483.20794701987,5806.71721854305,6126.08675496689,6432.39139072848,6811.90066225166,7336.4238410596,7578.51655629139,7843.76821192053,13449.7046180271,15157.0499721649,16962.1081674751,19165.4801687268,21357.1405115337,24771.5249409578,28531.7425588603,33413.676875134,37589.5751699583,42796.8381592826,47474.0635480231,53510.9213252045,59468.3688809276,66054.28572667,72602.2015072594,80761.4080528582,91342.6094701957,100769.088639047
"bih",738.93642384106,761.790066225166,785.350331125828,809.639735099338,834.680132450331,860.494701986755,887.107947019868,914.545033112583,942.829139072848,971.988741721854,1002.05033112583,1033.0417218543,1064.99139072848,1097.92913907285,1131.88609271523,1166.89271523179,1202.98145695364,1240.18741721854,1278.54370860927,1318.08609271523,1358.85231788079,1400.87880794702,1444.20463576159,1819.06092715232,2197.42582781457,4152.20463576159,5580.13046357616,6450.63046357616,7069.8940397351,7458.73509933775,7786.92052980132,8199.62913907285,8527.60927152318,9047.80132450331,9500.18543046358,10089.1986754967,10779.0927152318,11363.3245033113,11032.6490066225,11109.880794702,15358.9906851635,18637.0911885343,22317.4822645241,26459.164093602,30489.3959331111,35952.2194321793,41318.3664667276,47666.0839841273,52433.8697972095,58381.7266969579,62805.7265845398,68733.5590613654,74041.5479425267,79488.9781746211,84648.331850079,91474.9535106016,100720.026744258,108293.509875475
"mkd",3555.53377483444,3628.09602649007,3702.13841059603,3777.69205298013,3854.7880794702,3933.45695364238,4013.73245033113,4095.64503311258,4179.2298013245,4264.51986754967,4351.55099337748,4440.3582781457,4530.97682119205,4623.44635761589,4717.80264900662,4814.08410596026,4912.33112582781,5012.58278145695,5114.88013245033,5257.98609271523,4933.53377483444,4609.64701986755,4265.32781456954,4190.3417218543,4143.63774834437,4192.73245033113,4253.11390728477,4396.81655629139,4587.60397350993,4796.29602649007,4579.24701986755,4618.33046357616,4748.40529801325,4968.12781456954,5184.34900662252,5445.15430463576,5779.97086092715,6066.07947019867,6010.25496688742,6184.55231788079,10900.6682089797,13246.672493833,15855.330854085,19035.9803667114,22516.81534358,27366.6224388057,32556.2796131499,39113.0323259773,45001.2935159024,52236.2817814886,58848.3085155347,67092.1113087303,74853.7382075623,82966.9640415802,90786.415965144,100334.03363343,112450.449090778,122463.04266705
"srb",14883.7947019868,15265.4238410596,15656.8476821192,16058.3112582781,16470.059602649,16892.3642384106,17325.5099337748,17769.7483443709,18225.3841059603,18692.701986755,19172.0066225166,19663.5960264901,20167.7947019868,20684.9072847682,21215.298013245,21759.2781456954,22317.2119205298,22889.4437086093,33473.761589404,30795.8675496689,27783.2185430464,20237.1589403974,14063.1125827815,14414.6953642384,15293.9867549669,16486.9205298013,18152.0927152318,18279.1589403973,16231.9006622517,17098.5761589404,18004.8013245033,18747.0860927152,19248.4834437086,21038.5894039735,22174.6754966887,22972.9668874172,24213.5033112583,25133.6158940397,24252.4966887417,24496.642384106,37666.0487519077,42258.4226826853,47576.2631427151,53841.99533567,59668.0896141884,68463.9492892256,77882.6014424231,90716.654488724,102281.355609423,117253.152819974,130982.281272916,148380.955508225,165341.416427856,184325.627130622,203578.721115338,227539.381426318,258072.09727338,284559.74933752
"rus",579767.748344371,597698.675496689,616184.238410596,635241.456953642,654888.145695364,675142.38410596,696023.178807947,717549.668874172,739741.721854305,762620.529801324,786206.622516556,810522.516556291,835590.066225166,861433.112582781,888075.496688742,915541.721854305,943856.953642384,973048.344370861,965286.754966887,936328.476821192,889072.185430464,759880.794701987,694009.933774834,606774.768211921,581632.847682119,560694.039735099,568543.708609272,538410.993377483,572869.337748344,630156.225165563,662243.57615894,693658.278145695,744266.887417219,797674.834437086,848535.761589404,917720.529801324,996049.006622517,1048321.19205298,966404.635761589,1009857.61589404,1115614.10893734,1296937.91907121,1477409.72483985,1691524.08365237,1916085.61245317,2191665.65194293,2481283.26087139,2818571.21791011,3167959.0288015,3576081.95890632,4006022.0512239,4492107.32491525,5009660.01286833,5576154.52092307,6217469.53182912,6955857.76891434,7875292.12779537,8783923.53339131
"ukr",82052.4503311258,84590.1324503311,87206.357615894,89903.4437086093,92683.9735099338,95550.4635761589,98505.6291390728,101552.251655629,104693.046357616,107930.993377483,111269.006622517,114710.264900662,118258.079470199,121915.562913907,125686.092715232,129573.245033113,136649.271523179,140156.357615894,145584.768211921,136347.086092715,124879.337748344,112767.350993377,96724.9668874172,74541.9867549669,65447.8741721854,58903.0927152318,57135.9933774834,56050.4105960265,55938.3046357616,59238.6754966887,64688.6357615894,68052.4503311258,74449.4039735099,83457.7483443709,85711.1258278146,91968.0132450331,99233.5099337748,101515.82781457,86491.523178808,90124.1721854305,150887.965572177,174241.039057714,201935.096246809,237172.171017484,278150.287202453,332086.848648165,395787.078462934,475568.339123256,564527.988166267,665829.548347902,776895.908307335,903786.401443996,1042520.18114078,1198239.83172111,1375182.73827964,1577230.95202866,1824077.49099679,2074299.74108759
"arm",2506.62317880795,2584.14768211921,2664.0701986755,2746.4642384106,2831.40662251656,2918.97549668874,3009.25298013245,3102.32317880795,3198.27086092715,3297.18609271523,3399.16158940397,3504.29072847682,3612.6701986755,3724.40264900662,3839.59006622517,3958.33973509934,4080.76291390729,4206.97218543046,4337.08543046358,4207.87549668874,3715.55430463576,2162.45298013245,1972.15629139073,2078.65298013245,2222.08079470199,2352.41456953642,2430.53973509934,2607.96887417219,2694.03178807947,2852.98013245033,3126.86622516556,3539.18344370861,4034.66953642384,4458.30993377483,5078.01523178808,5748.31324503311,6538.65960264901,6989.92052980132,6000.6238410596,6132.63774834437,8287.8453270085,9521.0830251211,10756.9349070651,12293.6048716565,14032.187700743,16288.0915101212,18800.6692402019,21741.7420965395,24618.2331165457,27633.33058241,30943.3918370373,34596.9319190886,38522.5344044015,43067.9718437671,48422.2481713389,54801.4657637012,62914.0942407184,71465.9638123335
"aze",11626.357615894,11985.940397351,12356.6357615894,12738.8013245033,13132.7814569536,13538.9602649007,13957.6887417219,14389.3642384106,14834.3907284768,15293.1986754967,15766.178807947,16253.7947019868,16756.4900662252,17274.7284768212,17809,18359.7947019868,18927.6225165563,18972.9536423841,16729.4569536424,14772.1125827815,14668.7152317881,11353.582781457,8730.90728476821,7010.91390728477,6183.62781456954,6264.01589403974,6627.33112582781,7290.05960264901,7829.52317880795,8698.60264900662,9559.76158940397,10573.0993377483,11757.2847682119,12956.5298013245,16377.0529801325,22027.1324503311,27544.7086092715,30511.9470198676,33383.3245033113,35003.8675496689,41762.0883019023,46779.5527390648,49609.6123893242,53546.6575609112,55655.5070590914,60362.9445545441,67415.6975642659,77419.7590764937,88849.600402146,102793.304202953,119972.267265162,140582.04148488,163053.314533708,189147.227503094,220410.534954347,258776.314036309,307725.707460841,359852.069545848
"blr",10741.642384106,11073.8609271523,11416.3509933775,11769.4304635762,12133.4370860927,12508.6953642384,12895.5695364238,13294.3907284768,13705.5629139073,14129.4437086093,14566.4437086093,15016.9536423841,15481.3907284768,15960.1986754967,16453.8145695364,16962.6887417219,17487.3112582781,18159.9006622517,19684.4304635762,20194.6225165563,19952.2913907285,18036.8675496689,16666.0662251656,14716.1324503311,13185.6556291391,13554.8543046358,15100.1125827815,16368.5231788079,16925.0529801325,17906.7086092715,18752.8476821192,19698.9801324503,21086.417218543,23500.761589404,25719.4437086093,28290.8675496689,30737.2715231788,33887.3046357616,33942.7218543046,36570.1523178808,66210.7766404605,77971.2293992297,88251.0082417354,99482.5236054195,111602.110090138,126945.475876176,143646.151867663,163256.930338623,183105.763727542,204967.809790313,228038.719601268,253551.47625915,280135.3042589,308996.18327675,341913.43096027,380234.243416957,428664.154175891,477049.499052854
"geo",6666.03311258278,6855.14569536424,7299.54304635762,7942.50993377483,8528.74172185431,9048.7880794702,9672.84105960265,10391.4569536424,11157.3311258278,11667.9271523179,12282.5231788079,12528.3708609272,13067.3245033113,13776.4768211921,14457.2582781457,13275.3377483444,13445.5364238411,14192.5099337748,13171.3311258278,11223.5231788079,8855.35761589404,4879.30397350993,3449.66754966887,3090.90264900662,3171.26556291391,3526.44701986755,3897.39602649007,4018.4059602649,4133.70463576159,4209.69668874172,4411.99139072848,4653.49602649007,5168.08476821192,5470.79602649007,5995.97350993377,6558.59205298013,7368.18543046358,7538.68874172185,7254.04635761589,7707.64238410596,12428.1249815778,15273.3671571911,17724.514497466,20335.0438063417,23281.2940728237,27313.4218221884,32019.7882980061,37700.4379525745,43363.3175127974,49192.2519699785,55595.8460540876,62941.80118587,70884.6859605169,79407.2924443574,89281.8802330165,101050.890545907,116189.536509376,132178.183036973
"kaz",36324.8741721854,37448.3245033113,38606.5165562914,39800.5364238411,41031.4768211921,42300.4966887417,43608.7483443709,44957.4834437086,46347.9205298013,47781.3642384106,49259.1324503311,50782.6026490066,52353.2052980133,53972.3708609271,55641.6357615894,57362.5099337748,59136.6092715232,60965.5629139073,62851.1059602649,63770.9735099338,56756.1589403974,53748.0860927152,48803.2649006623,42654.0529801324,39156.4238410596,39352.2052980132,40021.1986754967,39260.7814569536,40320.8278145695,44272.2715231788,50249.0198675497,55173.4238410596,60304.5562913907,66093.8013245033,72504.9006622516,80262.9139072848,87406.2913907285,90290.7284768212,91374.238410596,98044.5033112583,109433.256149161,140944.674001641,181457.492114164,218583.052458661,255255.844355518,296503.436534282,335995.957554846,374417.856775985,407375.529188177,443318.294262346,484651.395032268,533396.373390808,585425.668901168,646297.206020054,718116.247225808,802534.219769089,908089.776052176,1012076.81493628
"kgz",1546.7761589404,1594.61523178808,1643.93245033113,1694.7761589404,1747.19205298013,1801.22913907285,1856.93708609272,1914.36887417219,1973.57549668874,2034.61390728477,2097.53973509934,2162.41258278146,2229.29139072848,2298.23774834437,2369.3178807947,2508.45496688742,2591.23311258278,2933.27682119205,3015.10728476821,3187.05231788079,2936.83509933775,2528.94635761589,2137.98874172185,1708.57086092715,1615.90066225166,1730.37880794702,1901.94900662252,1942.30463576159,2013.3119205298,2122.56754966887,2235.52251655629,2235.13377483444,2392.27086092715,2560.37218543046,2555.87748344371,2635.18410596026,2860.30331125828,3100.61589403974,3190.10860927152,3175.06556291391,6468.16236400158,7922.88227387772,9892.52304620649,12614.7872318926,16189.4471771189,21090.7470979848,27286.908435968,35194.1522283849,44140.0768226494,54285.8709540291,65751.4094409993,79210.5229257989,94319.6862312215,111774.713793585,132231.536237323,156358.156705622,186354.269301362,218234.540865087
"mda",3696.9880794702,3811.32715231788,3929.20331125828,4050.72582781457,4176.0059602649,4305.16026490066,4438.30993377483,4575.57682119205,4717.09006622517,5078.53841059603,5042.41986754967,5633.94304635762,5879.42317880795,6076.80927152318,5755.29337748344,6210.45562913907,6285.1178807947,6391.49139072848,6713.13245033113,6552.01390728477,5503.69271523179,3902.11721854305,3855.29271523179,2664.00728476821,2626.71059602649,2490.12185430464,2529.9642384106,2365.51589403974,2285.0880794702,2333.07549668874,2475.39337748344,2668.47417218543,2844.59337748344,3055.37880794702,3284.57483443709,3441.73046357616,3547.32119205298,3822.76556291391,3593.79735099338,3848.74370860927,5646.20847305376,6905.48351166909,8390.83779065446,10167.5219031708,12170.7055642923,14622.8003514746,17282.8996295424,20242.6553082391,22966.6254372358,25694.1298575946,28643.1450029233,31918.9784830919,35242.2369770526,38987.9509935348,43272.9787507006,48315.9806859202,54801.8464515462,61563.655556309
"tjk",3484.39139072848,3555.50066225166,3628.06225165563,3702.10463576159,3777.65761589404,3854.75298013245,3933.42185430464,4013.69470198675,4095.60794701987,4179.19072847682,4264.48145695364,4351.51125827815,4440.31721854305,4530.93642384106,4129.85629139073,4274.40132450331,4223.10860927152,4810.12119205298,4497.46225165563,4470.47814569536,4153.07417218543,2948.68278145695,2465.09867549669,1940.03311258278,1699.46821192053,1415.65761589404,1439.7238410596,1516.02847682119,1572.12251655629,1702.60728476821,1876.27417218543,2078.9119205298,2307.59205298013,2545.27350993378,2715.80794701987,2905.91390728477,3132.57483443709,3380.04768211921,3508.49072847682,3736.54238410596,8121.1776682346,10141.6962700684,12922.8930353641,16721.8483244771,21409.1724637139,27954.8346287241,36284.0202521364,46888.823296954,58650.8951107247,71489.1438584216,85748.8395397649,102665.189463152,122449.153686792,145899.983072814,173781.869316125,207088.330710295,249327.845195052,296025.460284106
"tkm",2904.86291390728,2994.70397350993,3087.3238410596,3182.80728476821,3281.24503311258,3382.72715231788,3487.34768211921,3595.20397350993,3706.39536423841,3821.02582781457,3939.20264900662,4061.03311258278,4186.63245033113,4316.11589403974,4449.60397350993,4587.21986754967,6174.01390728477,6854.61589403973,6562.92781456954,8885.19205298013,8476.00662251656,7207.48344370861,7315.59602649007,6050.01059602649,5614.40728476821,5990.57218543046,5307.64635761589,5684.48874172185,6622.43046357616,6984.61589403974,7288.01324503311,7306.76158940397,7545.60264900662,7922.91390728477,8956.09271523179,9938.3178807947,11037.4238410596,12659.4768211921,13432.1324503311,14667.6026490066,25119.0019825888,37258.0273666558,51048.7274258949,67025.2853283929,84383.359975604,102843.088317243,122524.515463744,144331.45800295,164625.25468666,183365.80748647,200587.621963563,217987.265085119,235508.717992385,253727.212169619,273302.552086234,294951.479502348,322262.848501196,348097.910840878
"uzb",7167.00662251656,7313.27152317881,7462.51655629139,7614.81456953642,7770.21854304636,7928.79470198675,8090.60927152318,8255.72185430463,8424.20529801324,8596.12582781457,8771.56291390729,8950.56953642384,9133.23841059603,9319.62913907285,9509.82781456954,9703.90066225166,11882.701986755,12968.6026490066,13369.5099337748,13583.417218543,13516.582781457,12002.7284768212,11726.6688741722,11116.880794702,11016.8278145695,11204.119205298,11786.7284768212,12293.5562913907,12822.1854304636,13309.4238410596,13868.417218543,14423.1589403974,15028.9337748344,16186.1523178808,17319.1920529801,18583.4966887417,20348.9205298013,22180.3245033113,23976.9337748344,26014.9735099338,49733.4472276872,65132.9840620206,84397.3684535152,107394.980456205,134257.803170602,169257.987681184,211075.769666817,262200.645299393,317005.283256573,375803.784549651,440103.535429462,514757.075318275,597783.115239898,691125.118469931,797026.411644923,918617.819227643,1069331.41630681,1226976.32777799
"chn",131273.642384106,140462.913907285,145800.463576159,157318.609271523,160937.01986755,174938.543046358,172139.470198676,185222.119205298,206837.417218543,222500.794701987,239948.145695364,252528.874172185,275400.066225166,305289.205298013,351620,398969.735099338,434264.105960265,484566.026490066,539227.947019867,561137.880794702,582680.132450331,636163.907284768,726758.278145695,828245.033112583,936585.430463576,1038906.62251656,1142886.09271523,1249140.39735099,1346990.06622517,1449627.81456954,1569952.31788079,1712536.42384106,1884225.16556291,2074249.00662252,2308848.34437086,2601529.8013245,2969968.21192053,3256115.23178808,3556139.73509934,3927649.66887417,5587733.4982475,7607027.3902653,9945947.81492991,12640428.1191974,15645442.4254122,18889481.2868186,22320014.7726694,25911109.239724,29602976.111472,33567598.7333804,37876967.4104995,42845891.663395,48573726.3004775,55059522.7527301,62036766.4905077,68698044.9547256,73218047.163797,78599419.8891883
"hkg",16305.1456953642,18035.417218543,20250.1523178808,20739.2715231788,20841.3046357616,24210.1125827815,27048.9006622517,29283.3245033113,32667.4768211921,35969.5960264901,39300.6754966887,40459.9668874172,42878.2913907285,47154.8543046358,47511.8940397351,52764.8940397351,59834.6158940397,64927.4503311258,66405.8278145695,68949.6026490066,72880.9933774834,77424.9668874172,82226.2913907285,87189.4701986755,89259.0728476821,93060.1324503311,97805.9602649007,92052.3841059603,94359.7350993378,101590.993377483,102160.794701987,103853.311258278,107027.350993377,116338.874172185,124934.17218543,133720.463576159,142365.231788079,145394.635761589,141819.205298013,151416.953642384,161479.858081382,199869.280846404,235677.556443895,274821.840220055,318774.549775151,364186.187462776,412066.916750531,460269.373513649,513220.298465927,567465.225039629,623259.157760368,672349.591939398,720785.175818305,759555.267630997,795269.415726918,823740.263350354,849567.006286755,870955.550842918
"jpn",1296044.37086093,1405088.0794702,1517952.31788079,1499353.64238411,1545707.94701987,1607149.00662252,1677708.60927152,1766156.29139073,1863013.24503311,1915505.29801324,1995512.58278146,2062893.37748344,2126033.77483444,2220937.08609272,2361597.35099338,2428455.62913907,2528202.64900662,2708885.43046358,2854357.61589404,3013413.24503311,3113590.06622517,3139090.06622517,3144460.26490066,3171615.23178808,3233219.20529801,3317607.94701987,3370544.37086093,3303027.15231788,3296443.70860927,3370860.92715232,3382842.38410596,3392637.74834437,3449807.28476821,3531248.34437086,3577243.70860927,3637802.64900662,3717550.33112583,3678827.15231788,3475498.67549669,3637180.79470199,3822952.37058506,4008354.49074121,4199427.75630543,4402637.6424986,4609394.30367011,4849503.58058833,5091912.71940656,5355741.05399235,5616078.03195884,5886501.15126996,6163306.61826343,6435632.43456812,6690575.35892174,6959603.78286378,7231403.12475763,7537377.12139057,7914388.21791495,8243702.58009538
"kor",46226.8013245033,49236.5430463576,56517.4105960265,61819.821192053,66355.8278145695,75284.4370860927,84181.3245033113,92850.0662251656,100639.867549669,98737.0198675497,106047.549668874,114840.264900662,128830.132450331,141531.589403974,152105.364238411,170722.781456954,191663.642384106,214012.38410596,228462.582781457,249703.509933775,273956.953642384,289751.258278146,308090.728476821,335116.092715232,365044.105960265,391275.82781457,413839.735099338,390193.377483444,432063.443708609,470220.066225166,491499.072847682,528029.337748344,543517.549668874,570149.139072848,592520.066225166,623189.668874172,657237.01986755,675831.78807947,680613.245033113,724831.125827815,784138.736135901,844183.035032328,903263.788238655,968020.744927923,1039516.55152416,1123859.63398839,1214772.02052564,1312953.38619712,1418143.44232819,1531428.71503778,1645621.41615441,1761306.59820367,1875738.09626952,1992450.10520041,2108756.15931763,2245061.45793196,2417651.95298015,2569096.97817498
"twn",22263.0331125828,25162.2516556291,28120.2913907285,28618.0132450331,30192.4768211921,34265.8543046358,38013.6158940397,43150.8476821192,46602.8410596026,49992.880794702,53211.0794701987,55320.7682119205,59930.4437086093,65540.5430463576,68219.6026490066,75710.2649006623,83780.2649006623,88432.2516556292,97500.7284768212,104197.483443709,112432.317880795,120972.847682119,129094.900662252,138825.761589404,147686.42384106,155850,164394.900662252,170148.344370861,180271.854304636,190694.437086093,187520.198675497,197359.668874172,204504.039735099,217384.17218543,227518.410596026,240051.19205298,254396.887417219,256895.761589404,251573.046357616,278726.291390728,408015.873015825,509201.880359052,591483.834117941,672676.422826986,758358.975833209,842765.949675153,924699.065950443,996672.322348462,1066960.42314445,1136331.96110616,1248780.96923531,1352830.51375827,1460646.31195027,1553556.7229507,1638999.56317823,1711498.05158062,1779858.97763517,1839723.43610843
"mac",1249.81523178808,1326.76754966887,1408.4582781457,1495.17880794702,1587.23841059603,1684.96622516556,1788.71125827815,1898.84437086093,2015.7582781457,2139.87152317881,2271.62582781457,2640.0417218543,2904.04503311258,3150.89006622517,3172.94569536424,3385.53377483444,3869.66490066225,4171.49867549669,4380.07350993377,4730.47947019867,4905.50728476821,5557.93907284768,5846.95165562914,6098.37152317881,6299.61721854305,6274.41920529801,6255.59536423841,5967.83841059603,5824.61059602649,6156.61258278146,6335.15496688742,6899.19205298013,7767.51655629139,9855.58278145695,10699.0860927152,12242.1390728477,13996.2781456954,14470.8874172185,14718.6953642384,18766.178807947,16659.3824246999,19044.071469365,21316.9930504333,23981.4793829227,26878.6844077943,29745.6276101402,32771.7161293248,35789.3923915212,39077.3330778418,42415.5797209732,45734.9753346977,48320.1007372808,50690.2078980997,52415.701395034,53983.7877728286,55214.0860828102,56409.5804127416,57350.3975211588
"mng",828.969536423841,863.509933774835,899.490066225166,936.968874172185,976.009271523179,1016.6761589404,1059.03774834437,1103.1642384106,1149.12913907285,1197.00993377483,1426.30132450331,1545.28543046358,1635.43774834437,1732.47483443709,1831.44966887417,2003.14701986755,2072.42913907285,2178.2880794702,2269.30198675497,2197.03708609272,2006.03642384106,1820.34768211921,1762.66490066225,1800.28675496689,1915.08079470199,1957.88543046358,2034.17814569536,2102.11854304636,2166.66158940397,2191.49205298013,2256.20132450331,2362.98609271523,2528.50463576159,2797.16887417219,3000.06622516556,3256.75960264901,3590.51258278146,3910.08145695364,3860.47748344371,4106.20264900662,7150.23955724266,10532.7920507342,14586.8161181113,20090.0327637742,27514.2349998378,36782.3318124594,47696.9301009525,60495.7501383273,75426.7380101575,93209.4115905632,114601.728981366,140595.947479417,171213.966122662,206798.718306123,247597.545865023,290798.713984274,327953.856301042,370470.18019378
"mmr",7978.59602649007,8380.88079470199,8803.44370860927,9247.3178807947,9713.56953642384,10203.3245033113,10717.7814569536,11258.1721854305,11825.8145695364,12422.0728476821,13048.3907284768,13706.298013245,14397.3774834437,15123.2847682119,15885.8013245033,16686.7748344371,17528.1125827815,19627.4437086093,20310.3642384106,20546.4304635762,22106.178807947,23657.4768211921,24627.059602649,25605.059602649,27300.4701986755,28656.3443708609,30609.9867549669,31744,35166.1655629139,38398.1589403973,34601.2119205298,35916.0463576159,35725.6953642384,40584.3973509934,45535.6887417219,48768.7218543046,54588.841384106,56553.4950264901,59437.7232715232,62587.922602649,42192.9732700911,58576.4855116066,76646.3171365372,96224.1551222559,115978.789248941,137021.292973338,160793.477846349,186726.171275543,216570.615017029,248760.394682606,284375.08082862,320795.414022402,362052.16879676,404859.7170501,452825.234361663,504354.124912785,562433.058366681,626346.329526183
"khm",683.24238410596,717.691390728477,753.877483443709,791.888079470199,831.815231788079,873.756291390729,917.811258278146,964.086754966887,1012.69602649007,1063.75695364238,1117.39139072848,1173.73046357616,1232.90993377483,1295.07284768212,1360.37152317881,1428.96092715232,1501.00993377483,1680.78476821192,1739.26556291391,1759.48079470199,1893.04834437086,2025.8940397351,2077.28410596027,2266.3059602649,2412.32185430464,2542.88476821192,2685.78940397351,2820.32185430464,3156.21523178808,3432.91390728477,3708.87350993378,3956.9178807947,4293.49006622517,4737.45894039735,5365.17682119205,5943.06490066225,6550.00397350993,6988.30463576159,6994.3642384106,7411.43708609271,15535.7912739752,20416.3842228186,26551.4514419788,34948.8429219552,46131.4420061734,60795.9862723946,79762.4349613835,103798.436863363,134553.269736109,172627.06936736,221132.131483545,284474.804581449,366748.758954282,470558.794622501,599422.519249942,749232.805447055,899571.341312051,1084030.42757251
"idn",50435.4635761589,54411.1456953642,59730.4635761589,64662.3377483444,68660.6622516556,72772.1854304636,79057.1523178808,86334.7682119205,92458.1456953642,100525.165562914,108716.158940397,109916.42384106,119204.238410596,127753.708609272,132196.490066225,140081.324503311,147505.761589404,156880.59602649,171132.847682119,186537.417218543,203191.19205298,217862.516556291,233666.556291391,251285.099337748,272383.907284768,293201.655629139,306981.721854305,266685.099337748,268794.900662252,282019.801324503,292295.033112583,305446.887417219,320048.344370861,336149.536423841,355285.099337748,374829.139072848,398612.119205298,422583.509933775,442144.304635762,469662.715231788,581115.920991471,831034.257211389,1160956.42573999,1560360.11371541,2028019.78969352,2570923.68948191,3194763.96750166,3885595.14297803,4681855.33427344,5539255.2796339,6462712.15740671,7356160.09795652,8316176.73093913,9254419.14432834,10241686.3365973,11232532.6247991,12281467.7767165,13349745.5748924
