# ../gcam-usa-data/level1//L143.share_state_Pop_CDD_sR9.csv
# Written by LA143.HDDCDD.R
# Mon Sep  4 08:00:34 2017
# " State-level share of person cooling degree days within census division (subregion9) "
# " Unitless "
"state","subregion9","variable","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"PA","Atlantic-N","CDD",0.313004947551961,0.313026602645903,0.314008944396552,0.314672534229921,0.315629664187909,0.313020747517482,0.311209889345284,0.30921320059615,0.30744799336228,0.304839025938873,0.303289348015192,0.301625326377995,0.299281938877971,0.296770215564568,0.293852192668031,0.291744152708156,0.290127165546477,0.288496265222281,0.287167372370104,0.286053236430899,0.290783732868405,0.29475014490301,0.298468801155276,0.301964307076102,0.305081939284297,0.299812931885203,0.294191455080482,0.288594204707556,0.282842887192607,0.274608584433387,0.27475690229743,0.275358324185479,0.276330746489026,0.277574144635754,0.279212635953295,0.281171243186857,0.282555118680372,0.283345461125227,0.283211089594504,0.282940100432989
"RI","New England","CDD",0.08841805028251,0.0888946198502079,0.088608173213543,0.0863594488781128,0.085595507080426,0.0863750658846195,0.087129782308056,0.0876879443643569,0.0880293560364011,0.0882689230864002,0.0872817069365382,0.0861688965854311,0.0847397224962384,0.0833769108953543,0.0819963655439843,0.0842749446875909,0.0864827319372853,0.0879163262849862,0.0891759280410628,0.0906356214349396,0.088764913494369,0.0866805901210647,0.0844466246255969,0.0821400847423072,0.0798430123771871,0.082321261452732,0.0845674353258696,0.0867262427811644,0.0888094589196072,0.0930947620326169,0.0931064459360014,0.0933603958247681,0.0934527322087617,0.0936048816056816,0.0929941426316296,0.0924155346869454,0.0917088748935804,0.0911131697661335,0.0905663216231658,0.0901364287097435
"SC","Atlantic-S","CDD",0.0826755672128949,0.0819735848170574,0.0811969738871855,0.0808811449488267,0.0810032785132008,0.0817004539392049,0.0823440320607875,0.0829354263632455,0.0831263550793161,0.0831109976128922,0.0817190663472205,0.080399749848624,0.0790018918397945,0.0776976982187604,0.0761703672194126,0.0756747041155723,0.0750742543763057,0.0744811344477777,0.0741608458743616,0.073662568491993,0.0737472070079899,0.0735744835658904,0.0732868198970026,0.0728759702966849,0.0725914493647162,0.0720685685177537,0.0717055735697634,0.0714021866991265,0.0710675671426968,0.0696403285915892,0.0690757142405991,0.0685509429161252,0.0681278353077698,0.0677133293970894,0.0672426179221245,0.0672551056310342,0.0675419843568652,0.0679190393627075,0.0681755592184509,0.0681544192163354
"SD","Central-NW","CDD",0.0277230444261575,0.0278079679504904,0.0277489253038829,0.0277075219768732,0.0276547273700359,0.0271789806121589,0.0266481065842726,0.0260818692162809,0.0255426316509884,0.0251761424912418,0.0253205003396667,0.0256636406019126,0.0260787058558003,0.0265821977160834,0.0270999243617749,0.0271409254847781,0.0271924532804862,0.0272442991008455,0.0272052732625861,0.0271665924569507,0.0272917105504922,0.0274488909737644,0.0276199604875575,0.0277733222285807,0.027870560858735,0.0273988740618489,0.0268670033186675,0.0263586200650669,0.0259528032761476,0.0257963148677352,0.0263339070618613,0.0268364682261879,0.0273606401133092,0.0279436314665381,0.0284447682936936,0.0289602049533197,0.0295044904057241,0.0299978572933197,0.0300808418988841,0.0302136046643331
"TN","Central-SE","CDD",0.280131531262566,0.281429251386247,0.281386043111174,0.281986142852935,0.282317609481511,0.284373539253485,0.287083518792313,0.289096241978503,0.292177628722641,0.293680224099482,0.290637385631313,0.28699936952619,0.283126009504472,0.279593652311714,0.275873527614904,0.277646062340187,0.280391267512475,0.28334236305788,0.285971798756203,0.288041963322326,0.2883233406931,0.288536611969727,0.288732279433416,0.28948079505798,0.290462174362091,0.290246732742711,0.289663229421608,0.28875950674887,0.288097910220458,0.29020914852707,0.292475566301437,0.294666929150572,0.296686836572811,0.298737724763295,0.301102178790164,0.303981822610323,0.306260650249986,0.308084954761894,0.308677845785424,0.30923802681001
"TX","Central-SW","CDD",0.623740289934974,0.624962472707731,0.627294004738863,0.629104175157826,0.630399416632783,0.632241404731165,0.632793087054948,0.633931122093491,0.635887443176789,0.637529465067258,0.644623268225988,0.651928206637634,0.657637384656687,0.663735417892335,0.67020260043181,0.673984872604405,0.676585825719723,0.679021522647412,0.681595291506516,0.684967371193812,0.687129284958603,0.688704556300324,0.691172271043743,0.69351293040355,0.695685393372041,0.695619640558426,0.695921884017609,0.696471547240617,0.696989430523499,0.69772673269284,0.700421128139081,0.702523109429173,0.704220148887741,0.705738315870999,0.707364952272893,0.715984043680979,0.716973248281564,0.718329546905218,0.720052727070388,0.721519783996033
"UT","Mountain","CDD",0.0380609978686956,0.0373570376475933,0.0367390391333826,0.03622711126365,0.0362815148117907,0.0374278962758403,0.0384639308183775,0.0393820572734031,0.0400121672156274,0.0408599240523179,0.0423635448195052,0.043763304231753,0.0451153888846443,0.0461099969697039,0.0467451693942503,0.0484666373847118,0.049920384145035,0.0514319109113165,0.0530267732981319,0.0549035476841296,0.0510546237335525,0.0472742388648121,0.0434074013199224,0.0392679591966335,0.0350736451162452,0.0396749936140959,0.0440725366367821,0.0482243880043636,0.0521110076723141,0.0550414495755866,0.0557795875420068,0.0565235078172594,0.057213330557678,0.0577574128083704,0.0584062708572842,0.0592303203187322,0.0604871663739294,0.0618427911445767,0.062485052246514,0.0629733329272538
"VA","Atlantic-S","CDD",0.105244158584392,0.103749395834762,0.102244239786595,0.100822081460481,0.100501101657897,0.102672380837709,0.104477261042006,0.106158286800023,0.106751991602864,0.107575453677286,0.104266191678775,0.101090042585536,0.098299559901801,0.0953976658623993,0.0922733718991291,0.0915465282824211,0.0911103191586538,0.0905879739557146,0.0897313332551945,0.0888774665211981,0.0905227991068695,0.0927688568677921,0.0947955822659048,0.0965687828932699,0.0983515490716284,0.0946987354672072,0.0911087186238826,0.0875989571640042,0.0845750291854879,0.0802037215924786,0.0804911739682013,0.0807149364857741,0.0809498607479972,0.0811360609938324,0.0811873344413336,0.081222694072521,0.0814188069597062,0.0818109639068341,0.0819870078005595,0.0821508321039141
"VT","New England","CDD",0.0309433108313516,0.031334297157193,0.0315591797337256,0.0318792883399427,0.0323116288986298,0.0302327021880153,0.0281169806229536,0.025848361011596,0.0235302792038778,0.0210452211512389,0.0213577148365471,0.0217668524874453,0.0221548208785948,0.022510010503582,0.0228983204420234,0.0228712624204628,0.0229018400409134,0.0230527309009649,0.0232011933368817,0.0234023193417838,0.0240266034643917,0.0246495822889977,0.0252236769675672,0.0258323196321816,0.0263611242577769,0.026262401285569,0.0261143378490908,0.0259564038171504,0.0258339691880797,0.0255075868849269,0.0253917265206827,0.0253210425278392,0.0252575557080673,0.0252457034006939,0.025229351163824,0.0251933490951946,0.0251007623615931,0.0249592171452553,0.0248678747472374,0.0248130074207245
"WA","Pacific","CDD",0.0502177006370216,0.0496385293526873,0.0493962082200039,0.0496558062821548,0.0497822398284494,0.046791897290343,0.044043908261603,0.0416399636442445,0.0395737973416347,0.0374702521452658,0.0400178573583019,0.0420610720866754,0.043844585666832,0.0458163326552532,0.0476730701942251,0.0488994010323233,0.0502874555521057,0.0518713335263379,0.0532515951081701,0.0550994299469708,0.0540117547381379,0.0529835638655288,0.0519979870217953,0.0508781359110846,0.049740557802507,0.053439977096102,0.0568855226035027,0.0600277169941629,0.0628670677019987,0.0657131586933863,0.0685364676851174,0.0713501889979402,0.0739503811993637,0.0768452736817225,0.0798397267919218,0.0833036343118329,0.0864017011197947,0.0893148718777409,0.0898147090206633,0.0899070596639607
"WI","Central-NE","CDD",0.0764836116894896,0.0767900605220018,0.0769405052268272,0.0771437686224953,0.0775789819965539,0.0770550002063804,0.076620280393545,0.0760243671880975,0.0758513749380556,0.0755506340170846,0.0750833603490356,0.0744598973936535,0.0735572656106499,0.0726561232148606,0.0716526706504038,0.074057621375421,0.076459933439627,0.0791914737381736,0.0816631365519463,0.084199812767104,0.0859584886684818,0.087547337321709,0.0890182040614349,0.0902965140781372,0.0914381399624295,0.0901112518022397,0.0886448496279974,0.0870496140156456,0.0854561387653427,0.0840799757807474,0.0849668229392379,0.0859992168084079,0.0869272856504208,0.087885257108724,0.0888390095238848,0.089719036396555,0.0906090973148387,0.0914858601094933,0.0917434431598782,0.0918980646061665
"WV","Atlantic-S","CDD",0.0274108537702383,0.0270147395841481,0.0263325504151498,0.0257305924408986,0.0256337673126108,0.0257581362639637,0.0256912263849705,0.0253968311012808,0.0250929095024357,0.0247087405382477,0.0232984671682945,0.0220580114710113,0.0208415032608828,0.0194829127926511,0.0181273786652124,0.0173614603648266,0.0166124053583618,0.0159038252232572,0.0152544366126524,0.0146863567341512,0.0154580264740026,0.0162600524588487,0.0170903999842004,0.0178094970457097,0.0185338857109619,0.0172408969633922,0.0159773760600456,0.0147921554545535,0.0136645272802124,0.0121456100961074,0.0119769108660652,0.0118723117253713,0.0118050025331713,0.0116703389570602,0.0115310339223714,0.0114219130167369,0.0113586112428503,0.0113173111693178,0.0112548547597371,0.0111760270865314
"WY","Mountain","CDD",0.0102410983213386,0.00995067305589484,0.00968036613427325,0.00960411184045935,0.00975572339025498,0.00977888628898672,0.0097699944559396,0.00978967687683831,0.00975634806598862,0.00973159224152321,0.00981356082533799,0.00979314393473988,0.00959792551511763,0.00922102002254757,0.00883784197509268,0.00865338054936862,0.0082142646779799,0.00794335743847189,0.00776317997692815,0.00763100625384781,0.00756099099731225,0.00749948970380031,0.00740808485813306,0.00727982137416091,0.00712949286901466,0.00680526996169994,0.00648192008190027,0.00619362374227337,0.00592214107244448,0.00554364057149413,0.00580339646968587,0.00610542933501593,0.00638363516031171,0.00664757416853268,0.00686568604688867,0.00711005719418254,0.00743990838758034,0.00778567682017843,0.00788660619437726,0.00786055777105346
