region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandLeaf,year,allocation
EU-15,root,AgroForestLand_RhineR,AgroForest_NonPasture_RhineR,CropLand_RhineR,Wheat_RhineR,Wheat_RhineR_IRR,1975,0.0052093
European Free Trade Association,root,AgroForestLand_RhineR,AgroForest_NonPasture_RhineR,CropLand_RhineR,Wheat_RhineR,Wheat_RhineR_IRR,1975,0
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,Corn_PolandCst,Corn_PolandCst_IRR,1975,0.0008913
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,Corn_PolandCst,Corn_PolandCst_IRR,1975,0.0006195
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,FiberCrop_PolandCst,FiberCrop_PolandCst_IRR,1975,7.94e-05
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,FiberCrop_PolandCst,FiberCrop_PolandCst_IRR,1975,7.93e-05
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,FodderGrass_PolandCst,FodderGrass_PolandCst_IRR,1975,0.0017384
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,FodderGrass_PolandCst,FodderGrass_PolandCst_IRR,1975,0
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,FodderHerb_PolandCst,FodderHerb_PolandCst_IRR,1975,0.1349195
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,FodderHerb_PolandCst,FodderHerb_PolandCst_IRR,1975,0.0058626
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,MiscCrop_PolandCst,MiscCrop_PolandCst_IRR,1975,0.0120188
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,MiscCrop_PolandCst,MiscCrop_PolandCst_IRR,1975,0.0001183
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,OilCrop_PolandCst,OilCrop_PolandCst_IRR,1975,4.37e-05
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,OilCrop_PolandCst,OilCrop_PolandCst_IRR,1975,2.5e-06
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,OtherGrain_PolandCst,OtherGrain_PolandCst_IRR,1975,0.0138249
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,OtherGrain_PolandCst,OtherGrain_PolandCst_IRR,1975,0.0006844
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,Root_Tuber_PolandCst,Root_Tuber_PolandCst_IRR,1975,0.0181078
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,Root_Tuber_PolandCst,Root_Tuber_PolandCst_IRR,1975,0.0001157
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,SugarCrop_PolandCst,SugarCrop_PolandCst_IRR,1975,0.0197543
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,Wheat_PolandCst,Wheat_PolandCst_IRR,1975,0.0041716
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,Wheat_PolandCst,Wheat_PolandCst_IRR,1975,0.0007426
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Corn_NemanR,Corn_NemanR_IRR,1975,4.6e-06
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Corn_NemanR,Corn_NemanR_IRR,1975,0.0009063
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Corn_NemanR,Corn_NemanR_IRR,1975,0.000101
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FiberCrop_NemanR,FiberCrop_NemanR_IRR,1975,0.0128986
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FiberCrop_NemanR,FiberCrop_NemanR_IRR,1975,0.0025713
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FiberCrop_NemanR,FiberCrop_NemanR_IRR,1975,2.87e-05
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FodderGrass_NemanR,FodderGrass_NemanR_IRR,1975,0.0002076
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FodderGrass_NemanR,FodderGrass_NemanR_IRR,1975,0
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FodderGrass_NemanR,FodderGrass_NemanR_IRR,1975,0
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FodderHerb_NemanR,FodderHerb_NemanR_IRR,1975,0.0144147
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FodderHerb_NemanR,FodderHerb_NemanR_IRR,1975,0.0950878
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,FodderHerb_NemanR,FodderHerb_NemanR_IRR,1975,0.0009536
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,MiscCrop_NemanR,MiscCrop_NemanR_IRR,1975,0.0052375
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,MiscCrop_NemanR,MiscCrop_NemanR_IRR,1975,0.0032096
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,MiscCrop_NemanR,MiscCrop_NemanR_IRR,1975,2.64e-05
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,OilCrop_NemanR,OilCrop_NemanR_IRR,1975,0.0008643
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,OilCrop_NemanR,OilCrop_NemanR_IRR,1975,0.0003277
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,OilCrop_NemanR,OilCrop_NemanR_IRR,1975,9e-07
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,OtherGrain_NemanR,OtherGrain_NemanR_IRR,1975,0.0225859
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,OtherGrain_NemanR,OtherGrain_NemanR_IRR,1975,0.0259063
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,OtherGrain_NemanR,OtherGrain_NemanR_IRR,1975,0.0001869
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Root_Tuber_NemanR,Root_Tuber_NemanR_IRR,1975,0.0001229
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Root_Tuber_NemanR,Root_Tuber_NemanR_IRR,1975,0.0131551
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Root_Tuber_NemanR,Root_Tuber_NemanR_IRR,1975,2.59e-05
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,SugarCrop_NemanR,SugarCrop_NemanR_IRR,1975,0.000151
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,SugarCrop_NemanR,SugarCrop_NemanR_IRR,1975,0
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,SugarCrop_NemanR,SugarCrop_NemanR_IRR,1975,0
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Wheat_NemanR,Wheat_NemanR_IRR,1975,1.01e-05
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Wheat_NemanR,Wheat_NemanR_IRR,1975,0
Russia,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,Wheat_NemanR,Wheat_NemanR_IRR,1975,0.0001813
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,Corn_ScheldtR,Corn_ScheldtR_IRR,1975,0.0159431
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,FiberCrop_ScheldtR,FiberCrop_ScheldtR_IRR,1975,0.0036887
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,FodderGrass_ScheldtR,FodderGrass_ScheldtR_IRR,1975,0.021522
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,FodderHerb_ScheldtR,FodderHerb_ScheldtR_IRR,1975,0.0687867
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,MiscCrop_ScheldtR,MiscCrop_ScheldtR_IRR,1975,0.1180728
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,OilCrop_ScheldtR,OilCrop_ScheldtR_IRR,1975,0.0047914
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,OtherGrain_ScheldtR,OtherGrain_ScheldtR_IRR,1975,0.0408679
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,Root_Tuber_ScheldtR,Root_Tuber_ScheldtR_IRR,1975,0.1757455
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,SugarCrop_ScheldtR,SugarCrop_ScheldtR_IRR,1975,0.0292688
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,Wheat_ScheldtR,Wheat_ScheldtR_IRR,1975,0.0048028
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Corn_RusCstSE,Corn_RusCstSE_IRR,1975,0.034011
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Corn_RusCstSE,Corn_RusCstSE_IRR,1975,0.0002042
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Corn_RusCstSE,Corn_RusCstSE_IRR,1975,0.089013
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,FiberCrop_RusCstSE,FiberCrop_RusCstSE_IRR,1975,0.002055
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,FiberCrop_RusCstSE,FiberCrop_RusCstSE_IRR,1975,2.1e-06
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,FiberCrop_RusCstSE,FiberCrop_RusCstSE_IRR,1975,0.0028596
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,FodderGrass_RusCstSE,FodderGrass_RusCstSE_IRR,1975,0
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,FodderGrass_RusCstSE,FodderGrass_RusCstSE_IRR,1975,0
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,FodderHerb_RusCstSE,FodderHerb_RusCstSE_IRR,1975,0.0019858
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,MiscCrop_RusCstSE,MiscCrop_RusCstSE_IRR,1975,0.0302594
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,MiscCrop_RusCstSE,MiscCrop_RusCstSE_IRR,1975,0.0001049
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,MiscCrop_RusCstSE,MiscCrop_RusCstSE_IRR,1975,0.0351346
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,OilCrop_RusCstSE,OilCrop_RusCstSE_IRR,1975,0.0211833
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,OilCrop_RusCstSE,OilCrop_RusCstSE_IRR,1975,2e-06
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,OilCrop_RusCstSE,OilCrop_RusCstSE_IRR,1975,0.0107342
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,OtherGrain_RusCstSE,OtherGrain_RusCstSE_IRR,1975,0.0073105
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,OtherGrain_RusCstSE,OtherGrain_RusCstSE_IRR,1975,0.0008458
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,OtherGrain_RusCstSE,OtherGrain_RusCstSE_IRR,1975,0.0028806
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,PalmFruit_RusCstSE,PalmFruit_RusCstSE_IRR,1975,0
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Rice_RusCstSE,Rice_RusCstSE_IRR,1975,0.1311065
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Rice_RusCstSE,Rice_RusCstSE_IRR,1975,0.0442013
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Rice_RusCstSE,Rice_RusCstSE_IRR,1975,0.0718557
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Root_Tuber_RusCstSE,Root_Tuber_RusCstSE_IRR,1975,0.0111318
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Root_Tuber_RusCstSE,Root_Tuber_RusCstSE_IRR,1975,7.08e-05
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Root_Tuber_RusCstSE,Root_Tuber_RusCstSE_IRR,1975,0.0103183
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,SugarCrop_RusCstSE,SugarCrop_RusCstSE_IRR,1975,0
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Wheat_RusCstSE,Wheat_RusCstSE_IRR,1975,0.0245194
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Wheat_RusCstSE,Wheat_RusCstSE_IRR,1975,0.0002542
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,Wheat_RusCstSE,Wheat_RusCstSE_IRR,1975,0.0146314
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,Corn_UralR,Corn_UralR_IRR,1975,0.0004477
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,Corn_UralR,Corn_UralR_IRR,1975,0.0146447
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,FiberCrop_UralR,FiberCrop_UralR_IRR,1975,0.0326863
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,FiberCrop_UralR,FiberCrop_UralR_IRR,1975,1.91e-05
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,FodderGrass_UralR,FodderGrass_UralR_IRR,1975,0.0024819
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,FodderGrass_UralR,FodderGrass_UralR_IRR,1975,0
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,FodderHerb_UralR,FodderHerb_UralR_IRR,1975,0.346333
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,FodderHerb_UralR,FodderHerb_UralR_IRR,1975,0.1399591
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,MiscCrop_UralR,MiscCrop_UralR_IRR,1975,0.0786748
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,MiscCrop_UralR,MiscCrop_UralR_IRR,1975,0.0014299
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,OilCrop_UralR,OilCrop_UralR_IRR,1975,0.0315495
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,OilCrop_UralR,OilCrop_UralR_IRR,1975,0.0004109
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,OtherGrain_UralR,OtherGrain_UralR_IRR,1975,1.4804444
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,OtherGrain_UralR,OtherGrain_UralR_IRR,1975,0.0353136
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,Root_Tuber_UralR,Root_Tuber_UralR_IRR,1975,0.0084624
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,Root_Tuber_UralR,Root_Tuber_UralR_IRR,1975,0.0015478
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,SugarCrop_UralR,SugarCrop_UralR_IRR,1975,0.0015074
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,SugarCrop_UralR,SugarCrop_UralR_IRR,1975,0.0003988
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,Wheat_UralR,Wheat_UralR_IRR,1975,0.0974746
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,Wheat_UralR,Wheat_UralR_IRR,1975,0.0544198
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Corn_DnieperR,Corn_DnieperR_IRR,1975,0.2808742
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Corn_DnieperR,Corn_DnieperR_IRR,1975,0.0183863
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,FiberCrop_DnieperR,FiberCrop_DnieperR_IRR,1975,0.0394592
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,FiberCrop_DnieperR,FiberCrop_DnieperR_IRR,1975,0.00026
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,FodderGrass_DnieperR,FodderGrass_DnieperR_IRR,1975,0
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,FodderGrass_DnieperR,FodderGrass_DnieperR_IRR,1975,0
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,FodderHerb_DnieperR,FodderHerb_DnieperR_IRR,1975,1.6691324
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,FodderHerb_DnieperR,FodderHerb_DnieperR_IRR,1975,0.1752594
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,MiscCrop_DnieperR,MiscCrop_DnieperR_IRR,1975,0.140461
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,MiscCrop_DnieperR,MiscCrop_DnieperR_IRR,1975,0.0028807
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,OilCrop_DnieperR,OilCrop_DnieperR_IRR,1975,0.0995157
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,OilCrop_DnieperR,OilCrop_DnieperR_IRR,1975,0.0003194
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,OtherGrain_DnieperR,OtherGrain_DnieperR_IRR,1975,0.8604229
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,OtherGrain_DnieperR,OtherGrain_DnieperR_IRR,1975,0.0393933
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Rice_DnieperR,Rice_DnieperR_IRR,1975,0.09186
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Rice_DnieperR,Rice_DnieperR_IRR,1975,0.0008186
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Root_Tuber_DnieperR,Root_Tuber_DnieperR_IRR,1975,0.2226684
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Root_Tuber_DnieperR,Root_Tuber_DnieperR_IRR,1975,0.0068899
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,SugarCrop_DnieperR,SugarCrop_DnieperR_IRR,1975,0.2849721
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,SugarCrop_DnieperR,SugarCrop_DnieperR_IRR,1975,0.0173808
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Wheat_DnieperR,Wheat_DnieperR_IRR,1975,0.4397513
Russia,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,Wheat_DnieperR,Wheat_DnieperR_IRR,1975,0.0467732
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,Corn_StLwrncR,Corn_StLwrncR_IRR,1975,4.55e-05
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,FiberCrop_StLwrncR,FiberCrop_StLwrncR_IRR,1975,2e-07
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,FodderGrass_StLwrncR,FodderGrass_StLwrncR_IRR,1975,0.0080985
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,FodderHerb_StLwrncR,FodderHerb_StLwrncR_IRR,1975,0.0002686
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,MiscCrop_StLwrncR,MiscCrop_StLwrncR_IRR,1975,0.010541
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,OilCrop_StLwrncR,OilCrop_StLwrncR_IRR,1975,2.22e-05
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,OtherGrain_StLwrncR,OtherGrain_StLwrncR_IRR,1975,0.0005714
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,Root_Tuber_StLwrncR,Root_Tuber_StLwrncR_IRR,1975,0
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,CropLand_StLwrncR,Wheat_StLwrncR,Wheat_StLwrncR_IRR,1975,1.81e-05
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,Corn_FranceCstW,Corn_FranceCstW_IRR,1975,1.0634532
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,FiberCrop_FranceCstW,FiberCrop_FranceCstW_IRR,1975,0.0160052
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,FodderGrass_FranceCstW,FodderGrass_FranceCstW_IRR,1975,0.0249974
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,FodderHerb_FranceCstW,FodderHerb_FranceCstW_IRR,1975,0.6697766
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,MiscCrop_FranceCstW,MiscCrop_FranceCstW_IRR,1975,0.7482519
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,OilCrop_FranceCstW,OilCrop_FranceCstW_IRR,1975,0.0542333
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,OtherGrain_FranceCstW,OtherGrain_FranceCstW_IRR,1975,0.3971712
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,Rice_FranceCstW,Rice_FranceCstW_IRR,1975,0
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,Root_Tuber_FranceCstW,Root_Tuber_FranceCstW_IRR,1975,0.4305358
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,SugarCrop_FranceCstW,SugarCrop_FranceCstW_IRR,1975,0.1299694
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,Wheat_FranceCstW,Wheat_FranceCstW_IRR,1975,0.069813
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Corn_Gobi,Corn_Gobi_IRR,1975,0.0829257
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Corn_Gobi,Corn_Gobi_IRR,1975,0.5790747
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,Corn_Gobi,Corn_Gobi_IRR,1975,4.31e-05
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FiberCrop_Gobi,FiberCrop_Gobi_IRR,1975,0.0261888
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FiberCrop_Gobi,FiberCrop_Gobi_IRR,1975,0.1656535
Russia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FiberCrop_Gobi,FiberCrop_Gobi_IRR,1975,0.0001544
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FodderGrass_Gobi,FodderGrass_Gobi_IRR,1975,0.0039456
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,FodderGrass_Gobi,FodderGrass_Gobi_IRR,1975,0
