region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandLeaf,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age.year.fillout,mature.age,min.veg.carbon.density,min.soil.carbon.density
Mexico,root,AgroForestLand_RioBalsas,AgroForest_NonPasture_RioBalsas,CropLand_RioBalsas,SugarCrop_RioBalsas,SugarCrop_RioBalsas_IRR,0.996,9,0.996,9,1975,1,0,0
Mexico,root,AgroForestLand_RioBalsas,AgroForest_NonPasture_RioBalsas,CropLand_RioBalsas,Wheat_RioBalsas,Wheat_RioBalsas_IRR,0.185,9,0.185,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,Corn_CntAmer,Corn_CntAmer_IRR,0.116,9,0.116,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,Corn_CntAmer,Corn_CntAmer_IRR,0.591,9,0.591,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,FiberCrop_CntAmer,FiberCrop_CntAmer_IRR,0.056,9,0.056,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,FiberCrop_CntAmer,FiberCrop_CntAmer_IRR,0.173,9,0.173,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,FodderGrass_CntAmer,FodderGrass_CntAmer_IRR,0.441,9,0.441,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,FodderHerb_CntAmer,FodderHerb_CntAmer_IRR,0.174,9,0.174,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,FodderHerb_CntAmer,FodderHerb_CntAmer_IRR,1.061,9,1.061,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,MiscCrop_CntAmer,MiscCrop_CntAmer_IRR,0.324,9,0.324,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,MiscCrop_CntAmer,MiscCrop_CntAmer_IRR,0.716,9,0.716,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,OilCrop_CntAmer,OilCrop_CntAmer_IRR,0.06,9,0.06,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,OilCrop_CntAmer,OilCrop_CntAmer_IRR,0.215,9,0.215,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,OtherGrain_CntAmer,OtherGrain_CntAmer_IRR,0,9,0,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,OtherGrain_CntAmer,OtherGrain_CntAmer_IRR,0.683,9,0.683,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,PalmFruit_CntAmer,PalmFruit_CntAmer_IRR,0.196,9,0.196,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,PalmFruit_CntAmer,PalmFruit_CntAmer_IRR,0.161,9,0.161,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,Rice_CntAmer,Rice_CntAmer_IRR,0.275,9,0.275,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,Rice_CntAmer,Rice_CntAmer_IRR,0.303,9,0.303,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,Root_Tuber_CntAmer,Root_Tuber_CntAmer_IRR,0.382,9,0.382,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,Root_Tuber_CntAmer,Root_Tuber_CntAmer_IRR,0.392,9,0.392,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,SugarCrop_CntAmer,SugarCrop_CntAmer_IRR,1.173,9,1.173,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,SugarCrop_CntAmer,SugarCrop_CntAmer_IRR,1.751,9,1.751,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,Wheat_CntAmer,Wheat_CntAmer_IRR,0,9,0,9,1975,1,0,0
Mexico,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,CropLand_CntAmer,Wheat_CntAmer,Wheat_CntAmer_IRR,0.155,9,0.155,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,Corn_Tehuantpc,Corn_Tehuantpc_IRR,0.147,9,0.147,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,FiberCrop_Tehuantpc,FiberCrop_Tehuantpc_IRR,0.074,9,0.074,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,FodderGrass_Tehuantpc,FodderGrass_Tehuantpc_IRR,0.19,9,0.19,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,FodderHerb_Tehuantpc,FodderHerb_Tehuantpc_IRR,1.171,9,1.171,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,MiscCrop_Tehuantpc,MiscCrop_Tehuantpc_IRR,0.138,9,0.138,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,OilCrop_Tehuantpc,OilCrop_Tehuantpc_IRR,0.101,9,0.101,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,OtherGrain_Tehuantpc,OtherGrain_Tehuantpc_IRR,0.279,9,0.279,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,PalmFruit_Tehuantpc,PalmFruit_Tehuantpc_IRR,0.105,9,0.105,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,Rice_Tehuantpc,Rice_Tehuantpc_IRR,0.227,9,0.227,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,Root_Tuber_Tehuantpc,Root_Tuber_Tehuantpc_IRR,0.158,9,0.158,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,SugarCrop_Tehuantpc,SugarCrop_Tehuantpc_IRR,0.867,9,0.867,9,1975,1,0,0
Mexico,root,AgroForestLand_Tehuantpc,AgroForest_NonPasture_Tehuantpc,CropLand_Tehuantpc,Wheat_Tehuantpc,Wheat_Tehuantpc_IRR,0.068,9,0.068,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Corn_IrrawaddyR,Corn_IrrawaddyR_IRR,0.234,9,0.234,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Corn_IrrawaddyR,Corn_IrrawaddyR_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Corn_IrrawaddyR,Corn_IrrawaddyR_IRR,0.377,9,0.377,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,FiberCrop_IrrawaddyR,FiberCrop_IrrawaddyR_IRR,0.296,9,0.296,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,FiberCrop_IrrawaddyR,FiberCrop_IrrawaddyR_IRR,0.245,9,0.245,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,FiberCrop_IrrawaddyR,FiberCrop_IrrawaddyR_IRR,0.129,9,0.129,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,FodderGrass_IrrawaddyR,FodderGrass_IrrawaddyR_IRR,0,9,0,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,FodderGrass_IrrawaddyR,FodderGrass_IrrawaddyR_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,FodderGrass_IrrawaddyR,FodderGrass_IrrawaddyR_IRR,0,9,0,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,MiscCrop_IrrawaddyR,MiscCrop_IrrawaddyR_IRR,0.284,9,0.284,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,MiscCrop_IrrawaddyR,MiscCrop_IrrawaddyR_IRR,0.384,9,0.384,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,MiscCrop_IrrawaddyR,MiscCrop_IrrawaddyR_IRR,0.175,9,0.175,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,OilCrop_IrrawaddyR,OilCrop_IrrawaddyR_IRR,0.119,9,0.119,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,OilCrop_IrrawaddyR,OilCrop_IrrawaddyR_IRR,0.095,9,0.095,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,OilCrop_IrrawaddyR,OilCrop_IrrawaddyR_IRR,0.041,9,0.041,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,OtherGrain_IrrawaddyR,OtherGrain_IrrawaddyR_IRR,0.158,9,0.158,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,OtherGrain_IrrawaddyR,OtherGrain_IrrawaddyR_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,OtherGrain_IrrawaddyR,OtherGrain_IrrawaddyR_IRR,0.025,9,0.025,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,PalmFruit_IrrawaddyR,PalmFruit_IrrawaddyR_IRR,0.398,9,0.398,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,PalmFruit_IrrawaddyR,PalmFruit_IrrawaddyR_IRR,0.068,9,0.068,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,PalmFruit_IrrawaddyR,PalmFruit_IrrawaddyR_IRR,0.358,9,0.358,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Rice_IrrawaddyR,Rice_IrrawaddyR_IRR,0.553,9,0.553,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Rice_IrrawaddyR,Rice_IrrawaddyR_IRR,0.36,9,0.36,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Rice_IrrawaddyR,Rice_IrrawaddyR_IRR,0.368,9,0.368,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Root_Tuber_IrrawaddyR,Root_Tuber_IrrawaddyR_IRR,0.175,9,0.175,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Root_Tuber_IrrawaddyR,Root_Tuber_IrrawaddyR_IRR,0.293,9,0.293,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Root_Tuber_IrrawaddyR,Root_Tuber_IrrawaddyR_IRR,0.477,9,0.477,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,SugarCrop_IrrawaddyR,SugarCrop_IrrawaddyR_IRR,1.548,9,1.548,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,SugarCrop_IrrawaddyR,SugarCrop_IrrawaddyR_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,SugarCrop_IrrawaddyR,SugarCrop_IrrawaddyR_IRR,0.762,9,0.762,9,1975,1,0,0
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Wheat_IrrawaddyR,Wheat_IrrawaddyR_IRR,0.381,9,0.381,9,1975,1,0,0
India,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Wheat_IrrawaddyR,Wheat_IrrawaddyR_IRR,0.085,9,0.085,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,Wheat_IrrawaddyR,Wheat_IrrawaddyR_IRR,0.192,9,0.192,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,Corn_SittaungR,Corn_SittaungR_IRR,0.696,9,0.696,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,FiberCrop_SittaungR,FiberCrop_SittaungR_IRR,0.337,9,0.337,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,FodderGrass_SittaungR,FodderGrass_SittaungR_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,MiscCrop_SittaungR,MiscCrop_SittaungR_IRR,0.406,9,0.406,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,OilCrop_SittaungR,OilCrop_SittaungR_IRR,0.052,9,0.052,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,OtherGrain_SittaungR,OtherGrain_SittaungR_IRR,0.04,9,0.04,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,PalmFruit_SittaungR,PalmFruit_SittaungR_IRR,0.566,9,0.566,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,Rice_SittaungR,Rice_SittaungR_IRR,0.614,9,0.614,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,Root_Tuber_SittaungR,Root_Tuber_SittaungR_IRR,0.661,9,0.661,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,SugarCrop_SittaungR,SugarCrop_SittaungR_IRR,1.188,9,1.188,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,Wheat_SittaungR,Wheat_SittaungR_IRR,0.269,9,0.269,9,1975,1,0,0
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,Corn_MalaysiaP,Corn_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,Corn_MalaysiaP,Corn_MalaysiaP_IRR,0.434,9,0.434,9,1975,1,0,0
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,FiberCrop_MalaysiaP,FiberCrop_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,FiberCrop_MalaysiaP,FiberCrop_MalaysiaP_IRR,0.054,9,0.054,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,FodderGrass_MalaysiaP,FodderGrass_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,MiscCrop_MalaysiaP,MiscCrop_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,MiscCrop_MalaysiaP,MiscCrop_MalaysiaP_IRR,0.229,9,0.229,9,1975,1,0,0
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,OilCrop_MalaysiaP,OilCrop_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,OilCrop_MalaysiaP,OilCrop_MalaysiaP_IRR,0.07,9,0.07,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,OtherGrain_MalaysiaP,OtherGrain_MalaysiaP_IRR,0.082,9,0.082,9,1975,1,0,0
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,PalmFruit_MalaysiaP,PalmFruit_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,PalmFruit_MalaysiaP,PalmFruit_MalaysiaP_IRR,0.161,9,0.161,9,1975,1,0,0
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,Rice_MalaysiaP,Rice_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,Rice_MalaysiaP,Rice_MalaysiaP_IRR,0.252,9,0.252,9,1975,1,0,0
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,Root_Tuber_MalaysiaP,Root_Tuber_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,Root_Tuber_MalaysiaP,Root_Tuber_MalaysiaP_IRR,0.377,9,0.377,9,1975,1,0,0
Indonesia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,SugarCrop_MalaysiaP,SugarCrop_MalaysiaP_IRR,0,9,0,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,SugarCrop_MalaysiaP,SugarCrop_MalaysiaP_IRR,1.099,9,1.099,9,1975,1,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,Wheat_MalaysiaP,Wheat_MalaysiaP_IRR,0.168,9,0.168,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,Corn_KrishnaR,Corn_KrishnaR_IRR,0.319,9,0.319,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,FiberCrop_KrishnaR,FiberCrop_KrishnaR_IRR,0.226,9,0.226,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,FodderGrass_KrishnaR,FodderGrass_KrishnaR_IRR,0,9,0,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,MiscCrop_KrishnaR,MiscCrop_KrishnaR_IRR,0.221,9,0.221,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,OilCrop_KrishnaR,OilCrop_KrishnaR_IRR,0.112,9,0.112,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,OtherGrain_KrishnaR,OtherGrain_KrishnaR_IRR,0.205,9,0.205,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,PalmFruit_KrishnaR,PalmFruit_KrishnaR_IRR,0.048,9,0.048,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,Rice_KrishnaR,Rice_KrishnaR_IRR,0.398,9,0.398,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,Root_Tuber_KrishnaR,Root_Tuber_KrishnaR_IRR,0.324,9,0.324,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,SugarCrop_KrishnaR,SugarCrop_KrishnaR_IRR,1.459,9,1.459,9,1975,1,0,0
India,root,AgroForestLand_KrishnaR,AgroForest_NonPasture_KrishnaR,CropLand_KrishnaR,Wheat_KrishnaR,Wheat_KrishnaR_IRR,0.115,9,0.115,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,Corn_AfrCstW,Corn_AfrCstW_IRR,0.164,9,0.164,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,FiberCrop_AfrCstW,FiberCrop_AfrCstW_IRR,0.041,9,0.041,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,MiscCrop_AfrCstW,MiscCrop_AfrCstW_IRR,0.136,9,0.136,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,OilCrop_AfrCstW,OilCrop_AfrCstW_IRR,0.039,9,0.039,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,OtherGrain_AfrCstW,OtherGrain_AfrCstW_IRR,0.07,9,0.07,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,PalmFruit_AfrCstW,PalmFruit_AfrCstW_IRR,0.158,9,0.158,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,Rice_AfrCstW,Rice_AfrCstW_IRR,0.209,9,0.209,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,Root_Tuber_AfrCstW,Root_Tuber_AfrCstW_IRR,0.296,9,0.296,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,SugarCrop_AfrCstW,SugarCrop_AfrCstW_IRR,0.781,9,0.781,9,1975,1,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,CropLand_AfrCstW,Wheat_AfrCstW,Wheat_AfrCstW_IRR,0.054,9,0.054,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,Corn_SAmerCstN,Corn_SAmerCstN_IRR,0,9,0,9,1975,1,0,0
South America_Northern,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,Corn_SAmerCstN,Corn_SAmerCstN_IRR,0.156,9,0.156,9,1975,1,0,0
Colombia,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,Corn_SAmerCstN,Corn_SAmerCstN_IRR,0.287,9,0.287,9,1975,1,0,0
South America_Northern,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,FiberCrop_SAmerCstN,FiberCrop_SAmerCstN_IRR,0.057,9,0.057,9,1975,1,0,0
Colombia,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,FiberCrop_SAmerCstN,FiberCrop_SAmerCstN_IRR,0.096,9,0.096,9,1975,1,0,0
Central America and Caribbean,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,MiscCrop_SAmerCstN,MiscCrop_SAmerCstN_IRR,0.381,9,0.381,9,1975,1,0,0
South America_Northern,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,MiscCrop_SAmerCstN,MiscCrop_SAmerCstN_IRR,0.158,9,0.158,9,1975,1,0,0
Colombia,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,MiscCrop_SAmerCstN,MiscCrop_SAmerCstN_IRR,0.342,9,0.342,9,1975,1,0,0
