# ../gcam-usa-data/level1//L123.out_EJ_state_ownuse_elec.csv
# Written by LB123.Electricity.R
# Thu Aug 31 19:15:22 2017
# " Output of electricity net ownuse by state "
# " Unit = EJ "
"state","sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"PA","electricity ownuse","electricity",0.344440847033198,0.376635679407703,0.397014018759002,0.381682345396029,0.406544317390769,0.427903413977681,0.435495550194189,0.461493372537695,0.476263653064162,0.460310317851392,0.435231980417461,0.440041749993839,0.45497111448614,0.483322546557889,0.498062998253905,0.546327092226471,0.531465609281079,0.558193620525118,0.604489585763123,0.658841177961004,0.652333295867511,0.674618813546921,0.683933921270012,0.701811569202885,0.70754638804735,0.738594243634071,0.73475664794933,0.718162037060368,0.743123080323801,0.779068033912013,0.714719908131895,0.766626436116524,0.765848881441584,0.795618552780305,0.810001753206677,0.810064027454226,0.829957026426753,0.821340540655928,0.804640276662877,0.844673731894502
"RI","electricity ownuse","electricity",0.0060649695138784,0.00537916142728402,0.0050999434357463,0.00513527312595164,0.00320236616249242,0.00212390045307937,0.00229915433026745,0.00234984453643818,0.00252772936269782,0.00403137390727686,0.00348588920442291,0.00189132122474161,0.00252611017500137,0.00261748732659667,0.00228291087450971,0.00306632774842614,0.00358657620056381,0.00324225414467384,0.00227422056487819,0.00391353546835991,0.00934190530482558,0.0150784840274781,0.0117363245842469,0.0148284940435751,0.0134840436036602,0.0203672367486385,0.0201062611669139,0.0210165212748565,0.0188875784423614,0.0192637312558874,0.0235267787605447,0.0221280626541999,0.0179024607190464,0.0159306688292255,0.0192404556565557,0.0195590985786291,0.0234499254201075,0.0245149870741362,0.0260734525364196,0.0265962196272662
"SC","electricity ownuse","electricity",0.078739439493205,0.0944779351434942,0.103250858110481,0.113773901176752,0.140283341330296,0.13715889768746,0.145474510436106,0.154500994811974,0.151011928059447,0.152548984836024,0.150354596787955,0.132712040336202,0.168353760277795,0.163683500053842,0.195981436229312,0.208009003459581,0.236215592908569,0.239188047040378,0.257751686880472,0.269864039489039,0.2708076445393,0.280453577541379,0.294790119153416,0.29110032688588,0.307091755307195,0.297433012960978,0.306422286271799,0.330867066960804,0.342518956900114,0.348926416528699,0.328703428583027,0.353598282431931,0.347159209946013,0.362037805072161,0.379682138719773,0.369358389611377,0.382718211261899,0.376270287850764,0.372839276027242,0.389207552352496
"SD","electricity ownuse","electricity",0.0311976011483724,0.0302368172057122,0.0208878836271687,0.0243466633288935,0.0387079910439933,0.0386998438992765,0.0311020403760614,0.0379216681459431,0.0357782661015587,0.033817916732374,0.0311663429340364,0.0311400155345567,0.0301161744245868,0.0320515864047527,0.0303114994833928,0.0300015134277657,0.0223112107749441,0.029283342823249,0.0274955838966038,0.0255991016448194,0.027220559495334,0.0257557560398324,0.0221103807060399,0.0328636254402006,0.0352236672800661,0.0409488956869294,0.0457458791648165,0.033859350056247,0.0374497863852046,0.0363700559812715,0.027144274782534,0.0301607500579246,0.0313340233624432,0.0297525523168459,0.0259846732151304,0.0278712734096477,0.0245457547371076,0.028257253480625,0.0320833640002893,0.0392307157158907
"TN","electricity ownuse","electricity",0.153245053538306,0.186229272692438,0.215784772010297,0.187181316974239,0.194351836973845,0.222214211146613,0.220676559963618,0.220920368271254,0.20818100734856,0.214126170390444,0.208359378512732,0.211317512379341,0.245760434654125,0.245106931994239,0.236452792409274,0.197690326582154,0.20270241688701,0.211981515862706,0.275582844632561,0.276180216207398,0.280997873667508,0.287147049323084,0.270892798673815,0.287266554961851,0.313071403636735,0.339443725223985,0.353359625460664,0.365002403451545,0.34960085532535,0.35368408121052,0.349504274204224,0.344591309641832,0.334769295072067,0.353683557879944,0.352618634538655,0.344533855486317,0.347254509978113,0.33469461115093,0.292620011921761,0.309755371591672
"TX","electricity ownuse","electricity",0.374392460520635,0.420265411662529,0.425283642461214,0.456063043512092,0.480234111078847,0.505542888933867,0.569895211305588,0.616857510962185,0.627820830224068,0.675390414090093,0.692138087289527,0.692762755947016,0.696471398748508,0.730196619308734,0.737806609321942,0.713350087438812,0.706545906920126,0.735614356581239,0.872472798137343,0.874136639545313,0.897622519520874,0.911940694691507,0.952806073827909,0.998577028789443,1.03219163959067,1.06417548308227,1.09091862416424,1.15270466090441,1.16077049742093,1.24010468882832,1.26607744808651,1.30232814619815,1.30201876441764,1.32382684168886,1.32134880078561,1.3417798315955,1.38011273760699,1.37191626485336,1.3477025034142,1.37837981144411
"UT","electricity ownuse","electricity",0.0104520494148452,0.0116925825898278,0.0132330296197304,0.0145635359218135,0.020938824851307,0.0140160446105225,0.0241846525901634,0.0297075272504988,0.0382437906762742,0.0435855713342812,0.0424854227625525,0.0441425508816511,0.047042060713595,0.0510097222841365,0.0567826294007829,0.0608905934912594,0.0979918019318602,0.107358002906025,0.11370226679008,0.118953789306919,0.115359144712361,0.124492853745148,0.128442262602733,0.131692641698338,0.126308890817263,0.126257612134556,0.13082156445717,0.135840799558589,0.137632289369531,0.138355951434495,0.131853027297481,0.137632796175625,0.141560886412039,0.140861309343801,0.146270119948134,0.152066854646329,0.162786840967872,0.167927874549342,0.156681798620034,0.153382685843662
"VA","electricity ownuse","electricity",0.100565814907058,0.103931384553211,0.12727535570441,0.121032624304113,0.126553380467054,0.134076990863923,0.140212006416347,0.149882512104373,0.128029959575904,0.125143799310162,0.137454270952301,0.131275891750288,0.136439724651902,0.136594422627576,0.151923214202973,0.153704426937483,0.152792142605892,0.160782179311557,0.172942778903267,0.196218206838479,0.20410536876152,0.211528123686357,0.227090460564098,0.230204226953946,0.233461000161732,0.24771197943612,0.255293092516773,0.264942110933433,0.275558951717803,0.290799121178163,0.275677533362801,0.278886857563786,0.277575222949897,0.290575834375499,0.296912986626392,0.272512766139168,0.296778061519204,0.27476432178694,0.262453349103649,0.277932756290468
"VT","electricity ownuse","electricity",0.00265479379742453,0.00333795067601248,0.00915526151362665,0.0125182123541539,0.0158192234204673,0.0147519020768431,0.0153305156637339,0.013679354055443,0.0149903910954475,0.0123055288099723,0.0150416085619928,0.0170097056943043,0.0126018118362042,0.0143325264994705,0.0135339750237969,0.00950077157450093,0.0147703832359505,0.0161671801986459,0.0149697961684074,0.0160244829151355,0.0171903270960082,0.0152959465095799,0.0141026133415161,0.0179285638292978,0.0160537771129971,0.0166925000587658,0.0177623395154703,0.0145795769418106,0.0173947291064722,0.0196866569967161,0.0177619125913163,0.018739931793886,0.0209829974109876,0.0181376546150339,0.0179298112245777,0.0230964420192963,0.0190884102320429,0.0218313554340194,0.0236666895727365,0.0209917059387536
"WA","electricity ownuse","electricity",0.263235232960247,0.293676121840977,0.281367860443659,0.330395856979481,0.338995050291881,0.375052865948776,0.288203667366549,0.361698506498128,0.332903123729969,0.338012136490612,0.375951962120702,0.353401786018159,0.347952165693919,0.348495406189543,0.340635384156906,0.337602780094353,0.291351321745297,0.286909592568013,0.313085789114734,0.359078727018853,0.376336521358977,0.321371907126751,0.326830463991707,0.331369903080229,0.378276171927875,0.441215484881458,0.427644041741829,0.355555007176814,0.389132018028906,0.378049990502646,0.28084905335633,0.381446565461778,0.370092180440923,0.375898974900357,0.374057355225654,0.400087917919654,0.394439178000597,0.405860894606802,0.38328841664988,0.380270657402879
"WI","electricity ownuse","electricity",0.108981184723595,0.114793728127156,0.122865247153935,0.120984162621682,0.123635993572883,0.130789485384089,0.133014280964339,0.139108884280955,0.141645783866521,0.139764098132022,0.136709685922797,0.137454406572067,0.144890973128414,0.154268928918814,0.154067225851579,0.158558701088486,0.161881127573599,0.164726190558512,0.173864145418693,0.178826636201795,0.182963123772716,0.182062284498777,0.187729881821622,0.194493101520967,0.200844128757412,0.204120210808148,0.193011351116571,0.208726897675779,0.222596171408594,0.223310782439883,0.223820178778856,0.227816191178501,0.226319502050472,0.228608197722082,0.243008383639317,0.226786594011079,0.23399005020593,0.230641481625019,0.21608520994853,0.233136904906499
"WV","electricity ownuse","electricity",0.14365010314767,0.178377221195797,0.208743346664019,0.216783581253065,0.220910827419245,0.237506666898134,0.236662050981907,0.218500689336859,0.237403312126552,0.257266392299227,0.271135717505171,0.251167188470455,0.265251558311133,0.285343213249686,0.289495389720536,0.284896509720967,0.284841862208321,0.295964794583182,0.30925395651925,0.285046241469939,0.266401428216905,0.275453784376781,0.275828336930403,0.300207209205796,0.298006765154864,0.316177060570973,0.330975678334815,0.336005896121075,0.345777635096689,0.340487972756468,0.291714027378199,0.344784231609976,0.342068533687088,0.325869781792714,0.341051636463424,0.343957349862532,0.342126718488539,0.339178489791636,0.267610931300013,0.302027489919457
"WY","electricity ownuse","electricity",0.0244044271734645,0.0311714890257096,0.0390425096867056,0.0398982816693894,0.0446304080587221,0.0598128218437554,0.0733825596047985,0.0718867941061972,0.0852774256326268,0.0890273081743257,0.105975980905616,0.112095974442537,0.105150569433397,0.122582321792406,0.138594527314874,0.114026929679257,0.146387834199765,0.153657016777734,0.147311566530866,0.157460573235341,0.155638361467256,0.172412195592114,0.164175453726195,0.172809463157467,0.161632103092871,0.16546132577873,0.164293277085831,0.182293521060948,0.174445497578705,0.177818037980375,0.173168174135075,0.170459134314359,0.17492602063627,0.17668792424193,0.175580977857915,0.175474366803928,0.175696050128947,0.180850135922701,0.177990079834468,0.1857128180284
