# ../energy-data/level1//L154.in_EJ_R_trn_m_sz_tech_F_Yh.csv
# Written by LA154.transportation_UCD.R
# Tue Mar 28 06:35:39 2017
# " Transportation energy consumption by GCAM region / mode / size class / technology / fuel / historical year "
# " Unit = EJ "
"GCAM_region_ID","UCD_sector","mode","size.class","UCD_technology","UCD_fuel","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
27,"Passenger","LDV_4W","Multipurpose Vehicle","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Passenger","LDV_4W","Multipurpose Vehicle","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Passenger","LDV_4W","Multipurpose Vehicle","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Passenger","LDV_4W","Subcompact Car","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Passenger","LDV_4W","Van","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Passenger","LDV_4W","Van","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Passenger","LDV_4W","Van","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Passenger","LDV_4W","Van","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Passenger","LDV_4W","Van","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Passenger","LDV_4W","Van","FCEV","Hydrogen","hydrogen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0.00536277494250753,0.00576640711555877,0.00609227593614341,0.00599260543607448,0.00609211795190589,0.00643778746359264,0.0066582105825369,0.00692190382875659,0.00669907583864124,0.00631582363222967,0.00633778344124451,0.00630035873075719,0.00641259775461079,0.0064634686790912,0.00647210515074212,0.00665482202503932,0.00685037641771995,0.0071486010706961,0.0071851791579109,0.00710822206048056,0.0070136397912236,0.00721670102336667,0.00737652163083374,0.00764631576187888,0.00784977486121256,0.00801735974225204,0.00817589414897556,0.00843121359650579,0.0086762448050873,0.00880874157443774,0.00888150653480984,0.00911072968870109,0.0093203970152064,0.009449878988078,0.00954090402640967,0.00964213417389544,0.0096968963296065,0.00927963965134089,0.00890834235227676,0.00902507446405326
2,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",6.04038956422549e-05,6.43962931748798e-05,6.89659698101951e-05,7.17822286102359e-05,7.5213532435573e-05,7.80999279490248e-05,8.20653498226455e-05,8.5307824034953e-05,8.83183075798243e-05,8.98127590886582e-05,9.11939128296744e-05,9.44202016465794e-05,9.37080442488679e-05,9.81428425891621e-05,0.000101180301793038,0.000103915633616066,0.000105561148815323,0.00011001213255102,0.000114171779169471,0.000117495180358791,0.000113950578765636,0.000116793813224681,0.000119291759248472,0.000123035980718259,0.000126920475614867,0.000130729438666263,0.000133427004566685,0.000135455574123803,0.000138595540831894,0.000142307391510875,0.00013965298666486,0.000146100169166869,0.000147718708707122,0.000151570832812925,0.00015505069282447,0.000156512773542499,0.000157241116335613,0.000159566418141777,0.000156701603155528,0.000156469612488092
7,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",4.71446522725239e-06,4.77741000307695e-06,5.1138677924311e-06,5.7197215295215e-06,8.7882751251981e-06,9.38859597931504e-06,9.76552537816363e-06,1.00273419566926e-05,8.83825378086663e-06,1.62643662289356e-05,1.67225240425612e-05,1.74410156485227e-05,1.78876996611442e-05,1.93961572700024e-05,1.85674886373766e-05,1.80000759792903e-05,2.33709556802664e-05,2.54988318807805e-05,2.78869436128028e-05,2.81732784448681e-05,2.92012158913138e-05,2.94973931341416e-05,3.51373894748856e-05,3.68759842749534e-05,3.83983016512841e-05,3.88725063524e-05,4.31964335574222e-05,6.30527149161189e-05,7.00801690358874e-05,6.99648315965578e-05,7.12339312587801e-05,6.63733932361862e-05,6.64358613572728e-05,7.02162969819341e-05,7.11633829700584e-05,7.2301913208019e-05,7.71023726713662e-05,7.56086198218196e-05,7.80647666525348e-05,7.92795981827547e-05
10,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0.00072187848851078,0.000786045465267294,0.000879622306370544,0.000676426879974917,0.000558787422587975,0.000590870910966232,0.000633648895470574,0.000687121376101002,0.000716531240447737,0.000791392713330337,0.000794066337361859,0.000855559690086851,0.000895664050559672,0.000941115659095536,0.000834170697834679,0.00115233195758573,0.00121382531031072,0.00125125604675202,0.00131542302350853,0.00142771523283243,0.00147851408943134,0.00162021616310197,0.00169507763598457,0.00174320286855196,0.00190629393447476,0.00181539071740304,0.0020479960081454,0.00203195426395627,0.00202393339186171,0.0019357037988215,0.00195709279107367,0.00182875883756064,0.00199184990348345,0.00214692009731169,0.00208275312055518,0.00210414211280735,0.00221108707406821,0.00246240773303122,0.00240358800433775,0.00250785934156708
13,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0.30784909186147,0.328826346012787,0.350600340125497,0.338432677158043,0.354161607335483,0.375467717242677,0.392982628273175,0.417954276727584,0.430899964288211,0.433145808474689,0.429244991012699,0.435961134579881,0.443316274290597,0.456189774002372,0.463413906135543,0.495907468982025,0.514168085023923,0.543953323772146,0.564128274607881,0.583585968230797,0.591356952927073,0.608844445684373,0.616946894305527,0.621111012095375,0.627357639686041,0.640193635130201,0.647818727882229,0.668844056762695,0.684174638607171,0.686468508489335,0.693171342080886,0.700903466596386,0.703263436793027,0.717002262632243,0.714045103462714,0.721456748117675,0.724615569566938,0.70718768570521,0.692644011605212,0.687273506548318
14,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0.00676694242378068,0.00752357802470125,0.00858768038924676,0.00899407124203801,0.0109083860486074,0.0120259608937833,0.014619376204359,0.0154428524060677,0.0137076704096103,0.0133226685490712,0.0132290917079679,0.0142557633360721,0.0149990308168351,0.014982989072646,0.0159962925805926,0.0179052601390989,0.0205254116899899,0.020915760798592,0.0212392693064061,0.0230680281439667,0.022161669597281,0.0224878517291266,0.0268405116524434,0.0256293599661642,0.028166629172078,0.0297831670224505,0.0273472781462447,0.0251235230964839,0.0275565818936472,0.0286559023698465,0.0271987772726673,0.0284473596953878,0.0284414387447383,0.0284188772101336,0.0293726679630082,0.0337566641338025,0.0381612938224557,0.0364218681125276,0.0357849411211643,0.0357341064967851
16,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0.0123815528899756,0.0129617293048158,0.0139402757003526,0.0130205490335093,0.0130900632583288,0.0127130822698843,0.0134884332390255,0.0138065944987766,0.0140739569019287,0.0145338202353504,0.0148546551191329,0.0152048998672623,0.0157235829293774,0.0162529604876186,0.0168117479102066,0.0178464404104054,0.0185094991702227,0.0191484953137563,0.0195040873099487,0.0202874591511844,0.021044094752105,0.0214718745971484,0.0209318025427811,0.0213061099071941,0.0212553110505952,0.0217419106243321,0.0221028498685875,0.0223942748880233,0.0220841345003668,0.0232391400819841,0.0232845916905199,0.0233033070587406,0.0234209465161275,0.0238834834735807,0.0240011229309677,0.0246668553148165,0.0253218932025393,0.0255224150049034,0.0251106769040491,0.0254422062839577
17,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Passenger","LDV_4W","Compact Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Passenger","LDV_4W","Large Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Passenger","LDV_4W","Large Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Passenger","LDV_4W","Large Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Passenger","LDV_4W","Large Car and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Passenger","LDV_4W","Light Truck and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Passenger","LDV_4W","Light Truck and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Passenger","LDV_4W","Light Truck and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Passenger","LDV_4W","Light Truck and SUV","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Passenger","LDV_4W","Midsize Car","Hybrid Liquids","Liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
