region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandLeaf,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age.year.fillout,mature.age,min.veg.carbon.density,min.soil.carbon.density
Russia,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,biomass_grass_PolandCst,biomass_grass_PolandCst_IRR,0.387,13.1,0.387,13.1,1975,50,0,0
Russia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,biomass_grass_RusCstSE,biomass_grass_RusCstSE_IRR,0.317,12.3,0.317,12.3,1975,46,0,0
Russia,root,AgroForestLand_ScndnvN,AgroForest_NonPasture_ScndnvN,CropLand_ScndnvN,biomass_grass_ScndnvN,biomass_grass_ScndnvN_IRR,0,15.1,0,15.1,1975,25,0,0
Russia,root,AgroForestLand_SiberiaW,AgroForest_NonPasture_SiberiaW,CropLand_SiberiaW,biomass_grass_SiberiaW,biomass_grass_SiberiaW_IRR,0.402,15,0.402,15,1975,38,0,0
Russia,root,AgroForestLand_SyrDaryaR,AgroForest_NonPasture_SyrDaryaR,CropLand_SyrDaryaR,biomass_grass_SyrDaryaR,biomass_grass_SyrDaryaR_IRR,0.23,12.9,0.23,12.9,1975,11,0,0
Russia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,biomass_grass_UralR,biomass_grass_UralR_IRR,0.241,12.7,0.241,12.7,1975,14,0,0
Russia,root,AgroForestLand_VolgaR,AgroForest_NonPasture_VolgaR,CropLand_VolgaR,biomass_grass_VolgaR,biomass_grass_VolgaR_IRR,0.336,13,0.336,13,1975,35,0,0
Russia,root,AgroForestLand_YeniseiR,AgroForest_NonPasture_YeniseiR,CropLand_YeniseiR,biomass_grass_YeniseiR,biomass_grass_YeniseiR_IRR,0.317,13.2,0.317,13.2,1975,27,0,0
South Africa,root,AgroForestLand_AfrCstS,AgroForest_NonPasture_AfrCstS,CropLand_AfrCstS,biomass_grass_AfrCstS,biomass_grass_AfrCstS_IRR,0.563,10.4,0.563,10.4,1975,25,0,0
South Africa,root,AgroForestLand_AfrCstSSW,AgroForest_NonPasture_AfrCstSSW,CropLand_AfrCstSSW,biomass_grass_AfrCstSSW,biomass_grass_AfrCstSSW_IRR,0.544,9.4,0.544,9.4,1975,29,0,0
South Africa,root,AgroForestLand_LimpopoR,AgroForest_NonPasture_LimpopoR,CropLand_LimpopoR,biomass_grass_LimpopoR,biomass_grass_LimpopoR_IRR,0.524,9.5,0.524,9.5,1975,29,0,0
South Africa,root,AgroForestLand_OrangeR,AgroForest_NonPasture_OrangeR,CropLand_OrangeR,biomass_grass_OrangeR,biomass_grass_OrangeR_IRR,0.492,10,0.492,10,1975,28,0,0
South America_Northern,root,AgroForestLand_AmazonR,AgroForest_NonPasture_AmazonR,CropLand_AmazonR,biomass_grass_AmazonR,biomass_grass_AmazonR_IRR,0.379,9.7,0.379,9.7,1975,32,0,0
South America_Northern,root,AgroForestLand_MagdalenaR,AgroForest_NonPasture_MagdalenaR,CropLand_MagdalenaR,biomass_grass_MagdalenaR,biomass_grass_MagdalenaR_IRR,0.369,9.7,0.369,9.7,1975,36,0,0
South America_Northern,root,AgroForestLand_OrinocoR,AgroForest_NonPasture_OrinocoR,CropLand_OrinocoR,biomass_grass_OrinocoR,biomass_grass_OrinocoR_IRR,0.452,9.7,0.452,9.7,1975,31,0,0
South America_Northern,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,biomass_grass_SAmerCstN,biomass_grass_SAmerCstN_IRR,0.455,9.8,0.455,9.8,1975,34,0,0
South America_Northern,root,AgroForestLand_SAmerCstNE,AgroForest_NonPasture_SAmerCstNE,CropLand_SAmerCstNE,biomass_grass_SAmerCstNE,biomass_grass_SAmerCstNE_IRR,0.375,9.8,0.375,9.8,1975,37,0,0
South America_Southern,root,AgroForestLand_AmazonR,AgroForest_NonPasture_AmazonR,CropLand_AmazonR,biomass_grass_AmazonR,biomass_grass_AmazonR_IRR,0.462,11.4,0.462,11.4,1975,29,0,0
South America_Southern,root,AgroForestLand_ArgColoR,AgroForest_NonPasture_ArgColoR,CropLand_ArgColoR,biomass_grass_ArgColoR,biomass_grass_ArgColoR_IRR,0,5.1,0,5.1,1975,50,0,0
South America_Southern,root,AgroForestLand_ArgCstS,AgroForest_NonPasture_ArgCstS,CropLand_ArgCstS,biomass_grass_ArgCstS,biomass_grass_ArgCstS_IRR,0.841,12.9,0.841,12.9,1975,11,0,0
South America_Southern,root,AgroForestLand_BrzCstS,AgroForest_NonPasture_BrzCstS,CropLand_BrzCstS,biomass_grass_BrzCstS,biomass_grass_BrzCstS_IRR,0.597,12.8,0.597,12.8,1975,11,0,0
South America_Southern,root,AgroForestLand_ChileCstN,AgroForest_NonPasture_ChileCstN,CropLand_ChileCstN,biomass_grass_ChileCstN,biomass_grass_ChileCstN_IRR,0.706,8.4,0.706,8.4,1975,37,0,0
South America_Southern,root,AgroForestLand_ChileCstS,AgroForest_NonPasture_ChileCstS,CropLand_ChileCstS,biomass_grass_ChileCstS,biomass_grass_ChileCstS_IRR,0.697,10.5,0.697,10.5,1975,33,0,0
South America_Southern,root,AgroForestLand_ColEcuaCst,AgroForest_NonPasture_ColEcuaCst,CropLand_ColEcuaCst,biomass_grass_ColEcuaCst,biomass_grass_ColEcuaCst_IRR,0.321,10.4,0.321,10.4,1975,34,0,0
South America_Southern,root,AgroForestLand_LaPuna,AgroForest_NonPasture_LaPuna,CropLand_LaPuna,biomass_grass_LaPuna,biomass_grass_LaPuna_IRR,0.283,14.7,0.283,14.7,1975,36,0,0
South America_Southern,root,AgroForestLand_NegroR,AgroForest_NonPasture_NegroR,CropLand_NegroR,biomass_grass_NegroR,biomass_grass_NegroR_IRR,0,14.2,0,14.2,1975,46,0,0
South America_Southern,root,AgroForestLand_PeruCst,AgroForest_NonPasture_PeruCst,CropLand_PeruCst,biomass_grass_PeruCst,biomass_grass_PeruCst_IRR,0.453,12.3,0.453,12.3,1975,35,0,0
South America_Southern,root,AgroForestLand_RioLaPlata,AgroForest_NonPasture_RioLaPlata,CropLand_RioLaPlata,biomass_grass_RioLaPlata,biomass_grass_RioLaPlata_IRR,0.466,11.4,0.466,11.4,1975,23,0,0
South Asia,root,AgroForestLand_AmuDaryaR,AgroForest_NonPasture_AmuDaryaR,CropLand_AmuDaryaR,biomass_grass_AmuDaryaR,biomass_grass_AmuDaryaR_IRR,0.156,10.9,0.156,10.9,1975,28,0,0
South Asia,root,AgroForestLand_BengalBay,AgroForest_NonPasture_BengalBay,CropLand_BengalBay,biomass_grass_BengalBay,biomass_grass_BengalBay_IRR,0.442,10.3,0.442,10.3,1975,43,0,0
South Asia,root,AgroForestLand_CaspianE,AgroForest_NonPasture_CaspianE,CropLand_CaspianE,biomass_grass_CaspianE,biomass_grass_CaspianE_IRR,0.216,10.4,0.216,10.4,1975,26,0,0
South Asia,root,AgroForestLand_FarahrudR,AgroForest_NonPasture_FarahrudR,CropLand_FarahrudR,biomass_grass_FarahrudR,biomass_grass_FarahrudR_IRR,0.223,9.4,0.223,9.4,1975,33,0,0
South Asia,root,AgroForestLand_GangesR,AgroForest_NonPasture_GangesR,CropLand_GangesR,biomass_grass_GangesR,biomass_grass_GangesR_IRR,0.39,13.1,0.39,13.1,1975,41,0,0
South Asia,root,AgroForestLand_HamuMashR,AgroForest_NonPasture_HamuMashR,CropLand_HamuMashR,biomass_grass_HamuMashR,biomass_grass_HamuMashR_IRR,0.105,6.6,0.105,6.6,1975,50,0,0
South Asia,root,AgroForestLand_Helmand,AgroForest_NonPasture_Helmand,CropLand_Helmand,biomass_grass_Helmand,biomass_grass_Helmand_IRR,0.146,8.4,0.146,8.4,1975,39,0,0
South Asia,root,AgroForestLand_IndusR,AgroForest_NonPasture_IndusR,CropLand_IndusR,biomass_grass_IndusR,biomass_grass_IndusR_IRR,0.136,9.2,0.136,9.2,1975,37,0,0
South Asia,root,AgroForestLand_SriLanka,AgroForest_NonPasture_SriLanka,CropLand_SriLanka,biomass_grass_SriLanka,biomass_grass_SriLanka_IRR,0.369,9.9,0.369,9.9,1975,41,0,0
South Korea,root,AgroForestLand_Korea,AgroForest_NonPasture_Korea,CropLand_Korea,biomass_grass_Korea,biomass_grass_Korea_IRR,0.781,11.8,0.781,11.8,1975,49,0,0
Southeast Asia,root,AgroForestLand_BengalBay,AgroForest_NonPasture_BengalBay,CropLand_BengalBay,biomass_grass_BengalBay,biomass_grass_BengalBay_IRR,0.444,9.9,0.444,9.9,1975,39,0,0
Southeast Asia,root,AgroForestLand_BoHai,AgroForest_NonPasture_BoHai,CropLand_BoHai,biomass_grass_BoHai,biomass_grass_BoHai_IRR,0.411,17.6,0.411,17.6,1975,48,0,0
Southeast Asia,root,AgroForestLand_BorneoCstN,AgroForest_NonPasture_BorneoCstN,CropLand_BorneoCstN,biomass_grass_BorneoCstN,biomass_grass_BorneoCstN_IRR,0.44,9.9,0.44,9.9,1975,39,0,0
Southeast Asia,root,AgroForestLand_ChaoPhrR,AgroForest_NonPasture_ChaoPhrR,CropLand_ChaoPhrR,biomass_grass_ChaoPhrR,biomass_grass_ChaoPhrR_IRR,0.41,9.8,0.41,9.8,1975,37,0,0
Southeast Asia,root,AgroForestLand_FlyR,AgroForest_NonPasture_FlyR,CropLand_FlyR,biomass_grass_FlyR,biomass_grass_FlyR_IRR,0,11.8,0,11.8,1975,20,0,0
Southeast Asia,root,AgroForestLand_GangesR,AgroForest_NonPasture_GangesR,CropLand_GangesR,biomass_grass_GangesR,biomass_grass_GangesR_IRR,0.307,12.6,0.307,12.6,1975,40,0,0
Southeast Asia,root,AgroForestLand_Hong,AgroForest_NonPasture_Hong,CropLand_Hong,biomass_grass_Hong,biomass_grass_Hong_IRR,0.599,10,0.599,10,1975,37,0,0
Southeast Asia,root,AgroForestLand_IdnE,AgroForest_NonPasture_IdnE,CropLand_IdnE,biomass_grass_IdnE,biomass_grass_IdnE_IRR,0,9.8,0,9.8,1975,40,0,0
Southeast Asia,root,AgroForestLand_IrianJaya,AgroForest_NonPasture_IrianJaya,CropLand_IrianJaya,biomass_grass_IrianJaya,biomass_grass_IrianJaya_IRR,0,10.3,0,10.3,1975,27,0,0
Southeast Asia,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,biomass_grass_IrrawaddyR,biomass_grass_IrrawaddyR_IRR,0.433,11.3,0.433,11.3,1975,34,0,0
Southeast Asia,root,AgroForestLand_JavaTimor,AgroForest_NonPasture_JavaTimor,CropLand_JavaTimor,biomass_grass_JavaTimor,biomass_grass_JavaTimor_IRR,0.302,9.8,0.302,9.8,1975,40,0,0
Southeast Asia,root,AgroForestLand_Kalimantan,AgroForest_NonPasture_Kalimantan,CropLand_Kalimantan,biomass_grass_Kalimantan,biomass_grass_Kalimantan_IRR,0.486,9.8,0.486,9.8,1975,40,0,0
Southeast Asia,root,AgroForestLand_Korea,AgroForest_NonPasture_Korea,CropLand_Korea,biomass_grass_Korea,biomass_grass_Korea_IRR,0.391,13.9,0.391,13.9,1975,48,0,0
Southeast Asia,root,AgroForestLand_MalaysiaP,AgroForest_NonPasture_MalaysiaP,CropLand_MalaysiaP,biomass_grass_MalaysiaP,biomass_grass_MalaysiaP_IRR,0.403,9.9,0.403,9.9,1975,40,0,0
Southeast Asia,root,AgroForestLand_Mekong,AgroForest_NonPasture_Mekong,CropLand_Mekong,biomass_grass_Mekong,biomass_grass_Mekong_IRR,0.415,10,0.415,10,1975,38,0,0
Southeast Asia,root,AgroForestLand_PapuaCst,AgroForest_NonPasture_PapuaCst,CropLand_PapuaCst,biomass_grass_PapuaCst,biomass_grass_PapuaCst_IRR,0,11.2,0,11.2,1975,25,0,0
Southeast Asia,root,AgroForestLand_Phlppns,AgroForest_NonPasture_Phlppns,CropLand_Phlppns,biomass_grass_Phlppns,biomass_grass_Phlppns_IRR,0.361,9.8,0.361,9.8,1975,40,0,0
Southeast Asia,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,biomass_grass_RusCstSE,biomass_grass_RusCstSE_IRR,0.404,15.2,0.404,15.2,1975,45,0,0
Southeast Asia,root,AgroForestLand_Salween,AgroForest_NonPasture_Salween,CropLand_Salween,biomass_grass_Salween,biomass_grass_Salween_IRR,0.387,10,0.387,10,1975,39,0,0
Southeast Asia,root,AgroForestLand_SChinaSea,AgroForest_NonPasture_SChinaSea,CropLand_SChinaSea,biomass_grass_SChinaSea,biomass_grass_SChinaSea_IRR,0.553,9.5,0.553,9.5,1975,34,0,0
Southeast Asia,root,AgroForestLand_SepikR,AgroForest_NonPasture_SepikR,CropLand_SepikR,biomass_grass_SepikR,biomass_grass_SepikR_IRR,0,11.4,0,11.4,1975,25,0,0
Southeast Asia,root,AgroForestLand_SittaungR,AgroForest_NonPasture_SittaungR,CropLand_SittaungR,biomass_grass_SittaungR,biomass_grass_SittaungR_IRR,0.436,9.8,0.436,9.8,1975,38,0,0
Southeast Asia,root,AgroForestLand_ThaiGulf,AgroForest_NonPasture_ThaiGulf,CropLand_ThaiGulf,biomass_grass_ThaiGulf,biomass_grass_ThaiGulf_IRR,0.357,9.8,0.357,9.8,1975,40,0,0
Southeast Asia,root,AgroForestLand_VietnamCst,AgroForest_NonPasture_VietnamCst,CropLand_VietnamCst,biomass_grass_VietnamCst,biomass_grass_VietnamCst_IRR,0.497,9.9,0.497,9.9,1975,37,0,0
Southeast Asia,root,AgroForestLand_XunJiang,AgroForest_NonPasture_XunJiang,CropLand_XunJiang,biomass_grass_XunJiang,biomass_grass_XunJiang_IRR,0.555,10.6,0.555,10.6,1975,43,0,0
Argentina,root,AgroForestLand_ArgColoR,AgroForest_NonPasture_ArgColoR,CropLand_ArgColoR,biomass_grass_ArgColoR,biomass_grass_ArgColoR_IRR,0.56,10.3,0.56,10.3,1975,25,0,0
Argentina,root,AgroForestLand_ArgCstN,AgroForest_NonPasture_ArgCstN,CropLand_ArgCstN,biomass_grass_ArgCstN,biomass_grass_ArgCstN_IRR,0.688,12.2,0.688,12.2,1975,11,0,0
Argentina,root,AgroForestLand_ArgCstS,AgroForest_NonPasture_ArgCstS,CropLand_ArgCstS,biomass_grass_ArgCstS,biomass_grass_ArgCstS_IRR,0.465,12.5,0.465,12.5,1975,14,0,0
Argentina,root,AgroForestLand_ChileCstN,AgroForest_NonPasture_ChileCstN,CropLand_ChileCstN,biomass_grass_ChileCstN,biomass_grass_ChileCstN_IRR,0,8.2,0,8.2,1975,50,0,0
Argentina,root,AgroForestLand_ChileCstS,AgroForest_NonPasture_ChileCstS,CropLand_ChileCstS,biomass_grass_ChileCstS,biomass_grass_ChileCstS_IRR,0.474,12.2,0.474,12.2,1975,32,0,0
Argentina,root,AgroForestLand_LaPuna,AgroForest_NonPasture_LaPuna,CropLand_LaPuna,biomass_grass_LaPuna,biomass_grass_LaPuna_IRR,0.427,10.1,0.427,10.1,1975,30,0,0
Argentina,root,AgroForestLand_MarChiq,AgroForest_NonPasture_MarChiq,CropLand_MarChiq,biomass_grass_MarChiq,biomass_grass_MarChiq_IRR,0.546,9.4,0.546,9.4,1975,17,0,0
Argentina,root,AgroForestLand_NegroR,AgroForest_NonPasture_NegroR,CropLand_NegroR,biomass_grass_NegroR,biomass_grass_NegroR_IRR,0.779,11.1,0.779,11.1,1975,20,0,0
Argentina,root,AgroForestLand_Pampas,AgroForest_NonPasture_Pampas,CropLand_Pampas,biomass_grass_Pampas,biomass_grass_Pampas_IRR,0.72,9.6,0.72,9.6,1975,16,0,0
Argentina,root,AgroForestLand_Patagonia,AgroForest_NonPasture_Patagonia,CropLand_Patagonia,biomass_grass_Patagonia,biomass_grass_Patagonia_IRR,0.739,12.9,0.739,12.9,1975,11,0,0
Argentina,root,AgroForestLand_RioLaPlata,AgroForest_NonPasture_RioLaPlata,CropLand_RioLaPlata,biomass_grass_RioLaPlata,biomass_grass_RioLaPlata_IRR,0.539,10.8,0.539,10.8,1975,20,0,0
Argentina,root,AgroForestLand_Salinas,AgroForest_NonPasture_Salinas,CropLand_Salinas,biomass_grass_Salinas,biomass_grass_Salinas_IRR,0.554,8.6,0.554,8.6,1975,22,0,0
Colombia,root,AgroForestLand_AmazonR,AgroForest_NonPasture_AmazonR,CropLand_AmazonR,biomass_grass_AmazonR,biomass_grass_AmazonR_IRR,0.757,10.3,0.757,10.3,1975,38,0,0
Colombia,root,AgroForestLand_ColEcuaCst,AgroForest_NonPasture_ColEcuaCst,CropLand_ColEcuaCst,biomass_grass_ColEcuaCst,biomass_grass_ColEcuaCst_IRR,0.509,11,0.509,11,1975,31,0,0
Colombia,root,AgroForestLand_MagdalenaR,AgroForest_NonPasture_MagdalenaR,CropLand_MagdalenaR,biomass_grass_MagdalenaR,biomass_grass_MagdalenaR_IRR,0.58,10.1,0.58,10.1,1975,37,0,0
Colombia,root,AgroForestLand_OrinocoR,AgroForest_NonPasture_OrinocoR,CropLand_OrinocoR,biomass_grass_OrinocoR,biomass_grass_OrinocoR_IRR,0.715,9.7,0.715,9.7,1975,32,0,0
Colombia,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,biomass_grass_SAmerCstN,biomass_grass_SAmerCstN_IRR,0.508,9.8,0.508,9.8,1975,36,0,0
USA,root,AgroForestLand_ArkWhtRedR,AgroForest_NonPasture_ArkWhtRedR,AllForestLand_ArkWhtRedR,biomass_tree_ArkWhtRedR,biomass_tree_ArkWhtRedR_IRR,0.816,12.3,0.816,12.3,1975,20,0,0
USA,root,AgroForestLand_California,AgroForest_NonPasture_California,AllForestLand_California,biomass_tree_California,biomass_tree_California_IRR,0.896,9.2,0.896,9.2,1975,38,0,0
USA,root,AgroForestLand_Caribbean,AgroForest_NonPasture_Caribbean,AllForestLand_Caribbean,biomass_tree_Caribbean,biomass_tree_Caribbean_IRR,0.446,10.5,0.446,10.5,1975,32,0,0
USA,root,AgroForestLand_FraserR,AgroForest_NonPasture_FraserR,AllForestLand_FraserR,biomass_tree_FraserR,biomass_tree_FraserR_IRR,0.663,18.1,0.663,18.1,1975,50,0,0
USA,root,AgroForestLand_GreatBasin,AgroForest_NonPasture_GreatBasin,AllForestLand_GreatBasin,biomass_tree_GreatBasin,biomass_tree_GreatBasin_IRR,0.554,8.5,0.554,8.5,1975,38,0,0
USA,root,AgroForestLand_GreatLakes,AgroForest_NonPasture_GreatLakes,AllForestLand_GreatLakes,biomass_tree_GreatLakes,biomass_tree_GreatLakes_IRR,0.862,12.2,0.862,12.2,1975,49,0,0
USA,root,AgroForestLand_MexCstNW,AgroForest_NonPasture_MexCstNW,AllForestLand_MexCstNW,biomass_tree_MexCstNW,biomass_tree_MexCstNW_IRR,0.885,11.4,0.885,11.4,1975,18,0,0
USA,root,AgroForestLand_MissouriR,AgroForest_NonPasture_MissouriR,AllForestLand_MissouriR,biomass_tree_MissouriR,biomass_tree_MissouriR_IRR,0.72,11.7,0.72,11.7,1975,21,0,0
USA,root,AgroForestLand_MissppRN,AgroForest_NonPasture_MissppRN,AllForestLand_MissppRN,biomass_tree_MissppRN,biomass_tree_MissppRN_IRR,0.972,11,0.972,11,1975,33,0,0
USA,root,AgroForestLand_MissppRS,AgroForest_NonPasture_MissppRS,AllForestLand_MissppRS,biomass_tree_MissppRS,biomass_tree_MissppRS_IRR,0.654,12.7,0.654,12.7,1975,47,0,0
USA,root,AgroForestLand_NelsonR,AgroForest_NonPasture_NelsonR,AllForestLand_NelsonR,biomass_tree_NelsonR,biomass_tree_NelsonR_IRR,0.818,12.8,0.818,12.8,1975,16,0,0
USA,root,AgroForestLand_OhioR,AgroForest_NonPasture_OhioR,AllForestLand_OhioR,biomass_tree_OhioR,biomass_tree_OhioR_IRR,0.875,13,0.875,13,1975,48,0,0
USA,root,AgroForestLand_PacArctic,AgroForest_NonPasture_PacArctic,AllForestLand_PacArctic,biomass_tree_PacArctic,biomass_tree_PacArctic_IRR,0.119,15.6,0.119,15.6,1975,36,0,0
USA,root,AgroForestLand_RioGrande,AgroForest_NonPasture_RioGrande,AllForestLand_RioGrande,biomass_tree_RioGrande,biomass_tree_RioGrande_IRR,0.719,9.5,0.719,9.5,1975,33,0,0
USA,root,AgroForestLand_TennR,AgroForest_NonPasture_TennR,AllForestLand_TennR,biomass_tree_TennR,biomass_tree_TennR_IRR,0.659,13.1,0.659,13.1,1975,50,0,0
USA,root,AgroForestLand_TexasCst,AgroForest_NonPasture_TexasCst,AllForestLand_TexasCst,biomass_tree_TexasCst,biomass_tree_TexasCst_IRR,0.641,12,0.641,12,1975,19,0,0
USA,root,AgroForestLand_UsaColoRN,AgroForest_NonPasture_UsaColoRN,AllForestLand_UsaColoRN,biomass_tree_UsaColoRN,biomass_tree_UsaColoRN_IRR,0.42,9.2,0.42,9.2,1975,42,0,0
USA,root,AgroForestLand_UsaColoRS,AgroForest_NonPasture_UsaColoRS,AllForestLand_UsaColoRS,biomass_tree_UsaColoRS,biomass_tree_UsaColoRS_IRR,0.85,8.6,0.85,8.6,1975,36,0,0
USA,root,AgroForestLand_UsaCstE,AgroForest_NonPasture_UsaCstE,AllForestLand_UsaCstE,biomass_tree_UsaCstE,biomass_tree_UsaCstE_IRR,0.69,12.9,0.69,12.9,1975,50,0,0
USA,root,AgroForestLand_UsaCstNE,AgroForest_NonPasture_UsaCstNE,AllForestLand_UsaCstNE,biomass_tree_UsaCstNE,biomass_tree_UsaCstNE_IRR,0.937,12.7,0.937,12.7,1975,50,0,0
USA,root,AgroForestLand_UsaCstSE,AgroForest_NonPasture_UsaCstSE,AllForestLand_UsaCstSE,biomass_tree_UsaCstSE,biomass_tree_UsaCstSE_IRR,0.688,12.8,0.688,12.8,1975,47,0,0
USA,root,AgroForestLand_UsaPacNW,AgroForest_NonPasture_UsaPacNW,AllForestLand_UsaPacNW,biomass_tree_UsaPacNW,biomass_tree_UsaPacNW_IRR,0.822,10.6,0.822,10.6,1975,35,0,0
Africa_Eastern,root,AgroForestLand_AfrCstE,AgroForest_NonPasture_AfrCstE,AllForestLand_AfrCstE,biomass_tree_AfrCstE,biomass_tree_AfrCstE_IRR,0.382,9.2,0.382,9.2,1975,32,0,0
Africa_Eastern,root,AgroForestLand_AfrCstNE,AgroForest_NonPasture_AfrCstNE,AllForestLand_AfrCstNE,biomass_tree_AfrCstNE,biomass_tree_AfrCstNE_IRR,0.285,7.1,0.285,7.1,1975,36,0,0
Africa_Eastern,root,AgroForestLand_CongoR,AgroForest_NonPasture_CongoR,AllForestLand_CongoR,biomass_tree_CongoR,biomass_tree_CongoR_IRR,0.288,9.5,0.288,9.5,1975,30,0,0
Africa_Eastern,root,AgroForestLand_Madasgacar,AgroForest_NonPasture_Madasgacar,AllForestLand_Madasgacar,biomass_tree_Madasgacar,biomass_tree_Madasgacar_IRR,0.215,9.5,0.215,9.5,1975,31,0,0
Africa_Eastern,root,AgroForestLand_NileR,AgroForest_NonPasture_NileR,AllForestLand_NileR,biomass_tree_NileR,biomass_tree_NileR_IRR,0.398,9.7,0.398,9.7,1975,28,0,0
Africa_Eastern,root,AgroForestLand_RiftValley,AgroForest_NonPasture_RiftValley,AllForestLand_RiftValley,biomass_tree_RiftValley,biomass_tree_RiftValley_IRR,0.309,8.5,0.309,8.5,1975,31,0,0
Africa_Eastern,root,AgroForestLand_ShebJubR,AgroForest_NonPasture_ShebJubR,AllForestLand_ShebJubR,biomass_tree_ShebJubR,biomass_tree_ShebJubR_IRR,0.282,8.8,0.282,8.8,1975,23,0,0
Africa_Northern,root,AgroForestLand_AfrCstNW,AgroForest_NonPasture_AfrCstNW,AllForestLand_AfrCstNW,biomass_tree_AfrCstNW,biomass_tree_AfrCstNW_IRR,0.324,5.3,0.324,5.3,1975,43,0,0
Africa_Northern,root,AgroForestLand_AfrIntN,AgroForest_NonPasture_AfrIntN,AllForestLand_AfrIntN,biomass_tree_AfrIntN,biomass_tree_AfrIntN_IRR,0.287,5,0.287,5,1975,48,0,0
Africa_Northern,root,AgroForestLand_MeditS,AgroForest_NonPasture_MeditS,AllForestLand_MeditS,biomass_tree_MeditS,biomass_tree_MeditS_IRR,0.337,6.2,0.337,6.2,1975,39,0,0
Africa_Northern,root,AgroForestLand_NileR,AgroForest_NonPasture_NileR,AllForestLand_NileR,biomass_tree_NileR,biomass_tree_NileR_IRR,0.778,11.2696709585122,0.778,11.2696709585122,1975,36.7682403433476,0,0
Africa_Southern,root,AgroForestLand_AfrCstE,AgroForest_NonPasture_AfrCstE,AllForestLand_AfrCstE,biomass_tree_AfrCstE,biomass_tree_AfrCstE_IRR,0.252,9.6,0.252,9.6,1975,30,0,0
Africa_Southern,root,AgroForestLand_AfrCstS,AgroForest_NonPasture_AfrCstS,AllForestLand_AfrCstS,biomass_tree_AfrCstS,biomass_tree_AfrCstS_IRR,0.471,9.5,0.471,9.5,1975,30,0,0
Africa_Southern,root,AgroForestLand_AfrCstSE,AgroForest_NonPasture_AfrCstSE,AllForestLand_AfrCstSE,biomass_tree_AfrCstSE,biomass_tree_AfrCstSE_IRR,0.399,9.5,0.399,9.5,1975,30,0,0
Africa_Southern,root,AgroForestLand_AfrIntS,AgroForest_NonPasture_AfrIntS,AllForestLand_AfrIntS,biomass_tree_AfrIntS,biomass_tree_AfrIntS_IRR,0.297,10.1,0.297,10.1,1975,27,0,0
Africa_Southern,root,AgroForestLand_AngolaCst,AgroForest_NonPasture_AngolaCst,AllForestLand_AngolaCst,biomass_tree_AngolaCst,biomass_tree_AngolaCst_IRR,0.201,9.5,0.201,9.5,1975,33,0,0
Africa_Southern,root,AgroForestLand_CongoR,AgroForest_NonPasture_CongoR,AllForestLand_CongoR,biomass_tree_CongoR,biomass_tree_CongoR_IRR,0.38,9.7,0.38,9.7,1975,33,0,0
Africa_Southern,root,AgroForestLand_GuineaGulf,AgroForest_NonPasture_GuineaGulf,AllForestLand_GuineaGulf,biomass_tree_GuineaGulf,biomass_tree_GuineaGulf_IRR,0,9.6,0,9.6,1975,33,0,0
Africa_Southern,root,AgroForestLand_LimpopoR,AgroForest_NonPasture_LimpopoR,AllForestLand_LimpopoR,biomass_tree_LimpopoR,biomass_tree_LimpopoR_IRR,0.566,9.5,0.566,9.5,1975,29,0,0
Africa_Southern,root,AgroForestLand_NileR,AgroForest_NonPasture_NileR,AllForestLand_NileR,biomass_tree_NileR,biomass_tree_NileR_IRR,0.28,10.3,0.28,10.3,1975,25,0,0
Africa_Southern,root,AgroForestLand_RiftValley,AgroForest_NonPasture_RiftValley,AllForestLand_RiftValley,biomass_tree_RiftValley,biomass_tree_RiftValley_IRR,0.278,10.2,0.278,10.2,1975,26,0,0
Africa_Southern,root,AgroForestLand_ZambeziR,AgroForest_NonPasture_ZambeziR,AllForestLand_ZambeziR,biomass_tree_ZambeziR,biomass_tree_ZambeziR_IRR,0.466,9.6,0.466,9.6,1975,31,0,0
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,AllForestLand_AfrCstW,biomass_tree_AfrCstW,biomass_tree_AfrCstW_IRR,0.311,9.6,0.311,9.6,1975,35,0,0
Africa_Western,root,AgroForestLand_CongoR,AgroForest_NonPasture_CongoR,AllForestLand_CongoR,biomass_tree_CongoR,biomass_tree_CongoR_IRR,0.278,9.7,0.278,9.7,1975,36,0,0
Africa_Western,root,AgroForestLand_GuineaGulf,AgroForest_NonPasture_GuineaGulf,AllForestLand_GuineaGulf,biomass_tree_GuineaGulf,biomass_tree_GuineaGulf_IRR,0.303,9.7,0.303,9.7,1975,36,0,0
